NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_198317,ENST00000338591,24,1,642,6e-05,0.3332,0.3676
NM_001160184,ENST00000379407,31,3,576,0.00017,0.46948,0.46817
NM_152228,ENST00000339381,46,1,852,3e-05,0.52302,0.03052
NM_004195,ENST00000379268,15,2,241,0.00055,0.56957,0.21162
NM_031921,ENST00000673477,43,2,648,7e-05,0.41333,0.5054
NM_194458,ENST00000347370,11,4,207,0.00176,0.65876,0.53502
NM_018188,ENST00000378755,47,3,634,0.0001,0.45795,0.15089
NM_001170686,ENST00000520777,51,4,951,8e-05,0.50605,0.54101
NM_001198994,ENST00000378625,34,4,591,0.0002,0.43341,0.34179
NM_004402,ENST00000378209,23,3,338,0.00039,0.44417,0.47929
NM_001195741,ENST00000627654,6,0,191,0.0,0.6658,
NM_001195741,ENST00000537325,6,0,161,0.0,0.60352,
NM_001110781,ENST00000611123,13,1,405,0.00019,0.69668,0.98272
NM_172130,ENST00000352527,17,1,353,0.00017,0.55941,0.91501
NM_003636,ENST00000428161,19,2,367,0.00029,0.52359,0.50545
NM_001561,ENST00000377507,14,5,255,0.0014,0.52913,0.56863
NM_021995,ENST00000054668,4,2,139,0.0036,0.58094,0.6295
NM_138350,ENST00000377627,10,2,175,0.00114,0.488,0.68572
NM_001204191,ENST00000378288,39,6,587,0.00026,0.53318,0.44492
NM_148970,ENST00000351748,15,0,234,0.0,0.61225,
NM_148965,ENST00000377782,24,0,426,0.0,0.56778,
NM_003790,ENST00000356876,24,0,417,0.0,0.56785,
NM_001039664,ENST00000510563,9,0,181,0.0,0.47882,
NM_012102,ENST00000337907,94,10,1566,7e-05,0.55304,0.51769
NM_001135585,ENST00000377414,9,2,244,0.00091,0.31375,0.10246
NM_005026,ENST00000377346,56,1,1044,2e-05,0.44574,0.11015
NM_021146,ENST00000376819,19,5,346,0.00076,0.38059,0.39942
NM_183412,ENST00000251546,14,1,224,0.00032,0.58578,0.90625
NM_001243,ENST00000263932,29,4,595,0.00023,0.43379,0.15294
NM_001006624,ENST00000487038,4,2,120,0.00417,0.6,0.52916
NM_017459,ENST00000375535,17,4,183,0.00129,0.39184,0.47268
NM_001040126,ENST00000400548,8,0,226,0.0,0.46571,
NM_001040125,ENST00000375153,11,0,291,0.0,0.45798,
NM_012400,ENST00000375105,11,0,145,0.0,0.58809,
NM_001161728,ENST00000375111,4,1,144,0.00174,0.6059,0.6875
NM_000300,ENST00000375111,4,1,144,0.00174,0.6059,0.6875
NM_004091,ENST00000634683,29,1,437,8e-05,0.51811,0.47597
NM_004091,ENST00000361729,29,1,437,8e-05,0.51811,0.47597
NM_001841,ENST00000374472,8,0,360,0.0,0.48785,
NM_001010980,ENST00000374392,3,0,102,0.0,0.92157,
NM_173064,ENST00000374421,22,2,491,0.00019,0.44918,0.38086
NM_004350,ENST00000308873,17,0,415,0.0,0.545,
NM_001031680,ENST00000399916,17,0,429,0.0,0.55985,
NM_015627,ENST00000374338,18,2,308,0.00036,0.57323,0.63798
NM_001251977,ENST00000374395,16,2,241,0.00052,0.48885,0.69917
NM_001251985,ENST00000374393,10,2,115,0.00174,0.63478,0.73478
NM_004455,ENST00000374280,37,2,676,8e-05,0.45614,0.43344
NM_001077262,ENST00000314675,25,2,400,0.0002,0.5198,0.53
NM_001006665,ENST00000531382,31,4,744,0.00017,0.5963,0.7463
NM_001006665,ENST00000628256,31,4,744,0.00017,0.5963,0.7463
NM_001243565,ENST00000526219,23,1,294,0.00015,0.68234,0.17687
NM_005248,ENST00000374005,24,3,529,0.00024,0.61256,0.93384
NM_001009568,ENST00000373888,13,0,373,0.0,0.57393,
NM_014474,ENST00000373894,19,0,455,0.0,0.59549,
NM_001143914,ENST00000373949,28,2,278,0.00026,0.49705,0.6277
NM_004848,ENST00000373925,25,5,260,0.00077,0.62292,0.78923
NM_002713,ENST00000236412,3,0,127,0.0,0.22047,
NM_152304,ENST00000373826,10,0,105,0.0,0.57619,
NM_001193532,ENST00000465518,15,0,218,0.0,0.63639,
NM_178191,ENST00000465645,5,0,60,0.0,0.59,
NM_178191,ENST00000647380,5,0,60,0.0,0.59,
NM_001269,ENST00000373832,21,4,421,0.00045,0.53489,0.67399
NM_001166007,ENST00000647103,32,5,601,0.00026,0.53655,0.50882
NM_001166006,ENST00000373797,42,9,720,0.0003,0.4502,0.31049
NM_032648,ENST00000373582,16,0,163,0.0,0.45782,
NM_052841,ENST00000373534,13,0,268,0.0,0.49627,
NM_005356,ENST00000336890,26,2,509,0.00015,0.51368,0.33399
NM_001042771,ENST00000336890,26,2,509,0.00015,0.51368,0.33399
NM_001143889,ENST00000419121,18,3,374,0.00045,0.38013,0.57665
NM_177422,ENST00000246314,51,13,626,0.00041,0.49568,0.53269
NM_025079,ENST00000373087,33,3,599,0.00015,0.56038,0.77574
NM_000760,ENST00000373106,52,5,836,0.00012,0.47898,0.36986
NM_156039,ENST00000373103,56,7,863,0.00014,0.49485,0.48303
