NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001195740,ENST00000617400,6,0,192,0.0,0.66406,
NM_001195740,ENST00000537325,6,0,161,0.0,0.60352,
NM_181865,ENST00000377845,15,1,350,0.00019,0.63391,0.97714
NM_181864,ENST00000377855,18,1,380,0.00015,0.56023,0.97895
NM_138350,ENST00000377627,10,2,175,0.00114,0.488,0.68572
NM_001040195,ENST00000376637,6,0,111,0.0,0.53303,
NM_002584,ENST00000375375,31,4,520,0.00025,0.53362,0.71971
NM_013945,ENST00000400661,31,4,518,0.00025,0.53294,0.7196
NM_019062,ENST00000375121,11,2,227,0.0008,0.4121,0.3282
NM_182744,ENST00000289749,10,2,216,0.00093,0.55509,0.47222
NM_001143778,ENST00000635198,56,4,894,8e-05,0.41914,0.42701
NM_001143778,ENST00000437606,56,4,894,8e-05,0.41914,0.42701
NM_207170,ENST00000354361,8,2,201,0.00124,0.51182,0.55472
NM_001143915,ENST00000419687,23,1,227,0.00019,0.50469,0.86344
NM_001164723,ENST00000373857,14,0,342,0.0,0.55806,
NM_005704,ENST00000345512,74,3,1446,3e-05,0.44539,0.35731
NM_001199039,ENST00000536384,20,2,459,0.00022,0.57941,0.72113
NM_001143889,ENST00000419121,18,3,374,0.00045,0.38013,0.57665
NM_001135255,ENST00000414241,15,3,424,0.00047,0.49355,0.66588
NM_001161708,ENST00000373484,54,6,476,0.00023,0.62842,0.67087
NM_000831,ENST00000373091,38,4,919,0.00011,0.47775,0.2802
NM_001099439,ENST00000373048,50,2,1008,4e-05,0.56264,0.6126
NM_001136275,ENST00000446189,14,2,147,0.00097,0.57532,0.68708
NM_004700,ENST00000347132,28,2,695,0.0001,0.52045,0.51295
NM_001048173,ENST00000355498,49,6,521,0.00024,0.49156,0.66475
NR_045791,ENST00000307089,11,0,151,0.0,0.58519,
NM_004474,ENST00000334793,8,0,495,0.0,0.6399,
NM_001144775,ENST00000357083,21,1,402,0.00012,0.48105,0.29851
NM_004631,ENST00000306052,35,2,963,6e-05,0.49304,0.65732
NR_037640,ENST00000414150,67,4,1334,4e-05,0.57897,0.64712
NM_012183,ENST00000371116,24,3,478,0.00026,0.56224,0.59833
NM_019079,ENST00000498273,29,7,865,0.00028,0.43209,0.41305
NM_001003679,ENST00000371060,33,5,896,0.00017,0.50971,0.45647
NM_001146112,ENST00000357692,23,3,529,0.00025,0.4984,0.46503
NM_198714,ENST00000370931,14,0,390,0.0,0.67857,
NM_001134664,ENST00000370668,6,1,102,0.00163,0.5866,0.52941
NR_024602,ENST00000370563,36,9,919,0.00027,0.47564,0.47963
NM_002731,ENST00000370689,14,2,351,0.00041,0.46703,0.23219
NM_058170,ENST00000370103,29,2,458,0.00015,0.38692,0.21179
NM_080630,ENST00000512756,87,18,1690,0.00012,0.49557,0.44974
NM_001113226,ENST00000370068,20,3,539,0.00028,0.46865,0.52628
NM_001032291,ENST00000369909,19,1,333,0.00016,0.5358,0.66967
NM_001199773,ENST00000538610,11,3,183,0.00149,0.5847,0.52459
NM_024526,ENST00000361852,47,7,563,0.00026,0.46056,0.61863
NM_133181,ENST00000361965,49,7,593,0.00024,0.46137,0.60901
NM_139053,ENST00000369805,49,7,594,0.00024,0.46169,0.60943
NM_002884,ENST00000369709,15,5,184,0.00181,0.46377,0.58587
NM_001193431,ENST00000359785,36,6,807,0.00021,0.47752,0.48906
NM_001010922,ENST00000393316,11,3,163,0.00167,0.53319,0.45603
NM_005725,ENST00000369516,9,1,221,0.0005,0.70639,0.71493
NM_001172411,ENST00000369510,25,3,522,0.00023,0.59739,0.63666
NM_001256109,ENST00000682167,64,9,1021,0.00014,0.41747,0.51855
NM_201263,ENST00000369426,19,5,220,0.0012,0.54211,0.56818
NM_001166107,ENST00000544913,30,3,466,0.00021,0.50257,0.46853
NM_032044,ENST00000256585,9,1,158,0.0007,0.66596,0.62658
NM_022359,ENST00000530472,28,5,310,0.00058,0.55611,0.55032
NM_001256337,ENST00000369259,42,7,693,0.00024,0.43953,0.60895
NM_024568,ENST00000431239,47,8,825,0.00021,0.47701,0.59803
NM_001204087,ENST00000618040,64,3,746,6e-05,0.32251,0.36863
NM_001252406,ENST00000417934,26,2,573,0.00013,0.47288,0.19022
NM_001171811,ENST00000618489,23,4,449,0.00039,0.4282,0.39922
NM_001171811,ENST00000428024,23,4,449,0.00039,0.4282,0.39922
NM_001044393,ENST00000471283,8,1,149,0.00084,0.48742,0.55034
NM_001204290,ENST00000438413,12,3,229,0.00109,0.42176,0.32605
NM_002004,ENST00000368356,27,4,419,0.00035,0.52391,0.63544
NM_001199664,ENST00000567140,18,2,142,0.00078,0.70696,0.6831
NM_001185112,ENST00000452291,11,2,199,0.00091,0.55825,0.80402
NM_001193644,ENST00000368072,21,3,299,0.00048,0.5743,0.7514
NM_014697,ENST00000361897,40,2,506,0.0001,0.55791,0.66403
NM_005814,ENST00000367868,19,0,319,0.0,0.54413,
NM_001254749,ENST00000530507,8,0,185,0.0,0.52568,
NM_014864,ENST00000263733,19,1,409,0.00013,0.43302,0.25917
NM_001035230,ENST00000486220,6,1,72,0.00231,0.67824,0.81944
NM_001162893,ENST00000444639,5,0,99,0.0,0.62828,
NM_173509,ENST00000341785,4,0,167,0.0,0.48503,
NM_007314,ENST00000502732,58,12,1182,0.00018,0.54297,0.66885
NM_001168237,ENST00000511413,53,10,1079,0.00017,0.54484,0.70009
NM_001206846,ENST00000294732,97,18,1892,0.0001,0.54987,0.50669
NM_205860,ENST00000367362,49,10,541,0.00038,0.52631,0.55527
NM_018265,ENST00000367342,37,5,677,0.0002,0.44756,0.45465
NM_001005389,ENST00000403080,33,0,619,0.0,0.47506,
NM_003929,ENST00000367139,12,2,203,0.00082,0.42816,0.72907
NM_001127641,ENST00000367030,108,5,1172,4e-05,0.5257,0.43498
NM_002238,ENST00000639952,40,8,962,0.00021,0.50657,0.55821
NM_001164688,ENST00000680073,12,0,195,0.0,0.45342,
NM_172361,ENST00000360212,8,1,355,0.00035,0.62394,0.66761
NM_001198862,ENST00000535273,24,0,411,0.0,0.49463,
NM_001199812,ENST00000366992,75,19,942,0.00027,0.60174,0.52084
NM_139352,ENST00000366890,11,3,336,0.00081,0.47944,0.26488
NM_020997,ENST00000272134,27,2,366,0.0002,0.49626,0.70082
NM_003240,ENST00000366820,27,2,366,0.0002,0.5339,0.70082
NM_006615,ENST00000271971,34,2,690,9e-05,0.43065,0.65652
NM_016452,ENST00000354537,33,2,664,9e-05,0.43063,0.64307
NM_001206641,ENST00000366615,9,3,155,0.00215,0.5276,0.75484
NM_001098722,ENST00000391854,3,0,75,0.0,0.31111,
NM_022469,ENST00000318160,12,0,168,0.0,0.62302,
NM_002508,ENST00000264187,69,6,1247,7e-05,0.51035,0.61133
NM_001012958,ENST00000317586,11,1,369,0.00025,0.54743,0.22764
NM_018662,ENST00000439617,56,11,854,0.00023,0.56988,0.60794
NM_024804,ENST00000343381,20,5,464,0.00054,0.44224,0.61121
NR_037892,ENST00000479214,4,0,121,0.0,0.60951,
NM_001204221,ENST00000487338,8,0,172,0.0,0.61846,
NM_018702,ENST00000381312,36,2,739,8e-05,0.57052,0.73072
NM_001202466,ENST00000704303,40,5,548,0.00023,0.51784,0.41606
NM_001242413,ENST00000397176,30,4,643,0.00021,0.40622,0.37325
NM_001098844,ENST00000377495,16,1,351,0.00018,0.52493,0.08262
NM_000724,ENST00000396576,32,4,605,0.00021,0.53301,0.40124
NM_001253854,ENST00000538630,26,9,484,0.00072,0.49936,0.34297
NM_001256411,ENST00000684501,4,1,197,0.00127,0.51142,0.41117
NM_182755,ENST00000442986,47,9,828,0.00023,0.48507,0.50282
NM_001143770,ENST00000452305,46,9,818,0.00024,0.48942,0.49674
NM_020975,ENST00000355710,40,1,1114,2e-05,0.48088,0.7711
NM_182770,ENST00000342105,23,4,245,0.00071,0.57019,0.55102
NM_182718,ENST00000488328,10,1,109,0.00092,0.46147,0.24771
NM_005972,ENST00000374312,14,2,375,0.00038,0.48133,0.22533
NM_001169107,ENST00000537517,64,17,1245,0.00021,0.48165,0.40113
NM_001142929,ENST00000351556,40,0,630,0.0,0.41139,
NM_001142933,ENST00000395562,40,0,666,0.0,0.44321,
NM_001256025,ENST00000435790,34,5,704,0.00021,0.42392,0.39432
NM_013266,ENST00000433211,46,7,895,0.00017,0.4958,0.65379
NM_001057,ENST00000373306,11,0,398,0.0,0.52855,
NM_001035260,ENST00000395098,8,2,251,0.001,0.48556,0.82271
NR_033413,ENST00000644591,10,0,196,0.0,0.55765,
NM_172173,ENST00000351293,25,4,495,0.00032,0.50287,0.62222
NM_001256468,ENST00000372724,120,26,1890,0.00011,0.57835,0.56219
NM_001256468,ENST00000628523,120,26,1890,0.00011,0.57835,0.56219
NM_002247,ENST00000286627,43,4,1178,8e-05,0.59233,0.59868
NM_001161353,ENST00000626620,44,4,1219,7e-05,0.58957,0.59536
NM_001161352,ENST00000286628,43,4,1236,8e-05,0.58964,0.59406
NM_001142284,ENST00000645440,5,1,131,0.00153,0.40458,0.16031
NM_033100,ENST00000623527,29,3,859,0.00012,0.52142,0.55181
NM_001171971,ENST00000332904,26,2,745,0.0001,0.53475,0.48994
NM_001012720,ENST00000652092,9,0,291,0.0,0.68881,
NM_144590,ENST00000371930,10,1,191,0.00052,0.39476,0.09948
NM_138316,ENST00000322191,9,1,314,0.00035,0.40941,0.90764
NM_000043,ENST00000652046,15,2,335,0.0004,0.58985,0.69702
NM_005097,ENST00000371418,26,2,557,0.00014,0.68084,0.86356
NM_001195755,ENST00000371481,13,1,361,0.00021,0.51545,0.63989
NM_003015,ENST00000266066,11,2,317,0.00057,0.47605,0.83596
NM_001204300,ENST00000358308,31,6,465,0.00042,0.50454,0.54552
NM_019084,ENST00000265992,34,5,372,0.0004,0.55716,0.5328
NM_145285,ENST00000344586,23,2,364,0.00024,0.47527,0.74863
NM_001166245,ENST00000628193,21,0,480,0.0,0.58651,
NM_001166246,ENST00000370546,26,1,548,7e-05,0.57903,0.29197
NM_001203244,ENST00000517724,31,4,702,0.00018,0.55592,0.69231
NM_002779,ENST00000020673,43,1,1024,2e-05,0.53831,0.46777
NM_032727,ENST00000369849,28,1,499,7e-05,0.45935,0.26052
NM_001191003,ENST00000539281,6,1,213,0.00078,0.53756,0.94836
NM_001013031,ENST00000263054,59,7,1168,0.0001,0.51918,0.65362
NM_001206572,ENST00000263054,59,7,1168,0.0001,0.51918,0.65362
NM_001206571,ENST00000263054,59,7,1168,0.0001,0.51918,0.65362
NM_001008541,ENST00000361248,15,3,182,0.0011,0.41978,0.37912
NM_001195307,ENST00000423273,6,2,67,0.00498,0.80597,0.7612
NM_001198527,ENST00000369395,26,6,455,0.00051,0.53204,0.55604
NM_005264,ENST00000355422,18,4,465,0.00048,0.44444,0.74408
NM_002925,ENST00000392865,11,1,167,0.00054,0.57267,0.53892
NM_001144915,ENST00000357555,23,2,707,0.00012,0.56952,0.56789
NM_152311,ENST00000368671,10,1,226,0.00044,0.67611,0.13274
NM_021920,ENST00000176195,5,1,121,0.00165,0.44132,0.41322
NM_021920,ENST00000622382,5,1,121,0.00165,0.44132,0.41322
NM_021924,ENST00000397542,43,8,845,0.00022,0.45301,0.59157
NM_021924,ENST00000617105,43,8,845,0.00022,0.45301,0.59157
NM_002457,ENST00000713550,769,687,5130,0.00017,0.579,0.59628
NM_002457,ENST00000630886,101,22,2817,8e-05,0.49998,0.59514
NM_002458,ENST00000529681,267,55,5762,4e-05,0.50514,0.5822
NM_001256627,ENST00000528841,31,2,736,9e-05,0.52862,0.6087
NM_001256627,ENST00000707535,31,2,736,9e-05,0.52862,0.6087
NM_001172223,ENST00000329957,11,3,268,0.00102,0.34905,0.64925
NM_001172223,ENST00000707570,11,3,268,0.00102,0.34905,0.64925
NM_030774,ENST00000396950,8,1,320,0.00039,0.61055,0.925
NM_000184,ENST00000336906,4,0,147,0.0,0.65306,
NM_000519,ENST00000650601,5,1,147,0.00136,0.69252,0.85034
NM_000559,ENST00000330597,4,0,147,0.0,0.65306,
NM_001248006,ENST00000525074,50,7,744,0.00019,0.39253,0.4977
NM_001014795,ENST00000396751,22,2,452,0.0002,0.46812,0.3031
NM_001135109,ENST00000335425,7,0,187,0.0,0.52789,
NR_045925,ENST00000477358,1,0,81,0.0,0.02469,
NM_001206648,ENST00000529942,6,2,151,0.00221,0.42494,0.65563
NM_000728,ENST00000324229,9,1,127,0.00087,0.49081,0.55906
NM_001042536,ENST00000379556,33,2,532,0.00011,0.52569,0.43233
NM_005709,ENST00000318024,33,1,552,5e-05,0.47711,0.69203
NM_001098521,ENST00000443524,8,1,242,0.00052,0.43905,0.59504
NM_001206615,ENST00000450654,19,1,277,0.00019,0.45487,0.48014
NM_001206616,ENST00000531794,20,1,322,0.00016,0.48773,0.48137
NM_001202556,ENST00000352818,11,0,340,0.0,0.62112,
NM_032645,ENST00000352508,20,0,353,0.0,0.36926,
NM_001164470,ENST00000537076,11,2,221,0.00082,0.31345,0.2285
NM_017716,ENST00000016913,12,2,267,0.00062,0.29588,0.18914
NM_207341,ENST00000278853,45,6,638,0.00021,0.55437,0.56243
NM_004778,ENST00000332539,8,0,395,0.0,0.37437,
NM_001085465,ENST00000532787,42,7,840,0.0002,0.55811,0.5148
NM_001206887,ENST00000529873,45,8,887,0.0002,0.54443,0.47618
NM_001206884,ENST00000530748,43,8,885,0.00021,0.52789,0.4798
NM_001331,ENST00000361391,49,10,941,0.00022,0.52673,0.41201
NM_001130702,ENST00000278893,17,3,287,0.00061,0.60894,0.73752
NM_012202,ENST00000294117,2,1,75,0.00667,0.23334,0.28
NM_013280,ENST00000682287,19,2,674,0.00016,0.46533,0.31454
NM_001142538,ENST00000425950,18,1,266,0.00021,0.57498,0.33835
NM_001163297,ENST00000350490,34,3,709,0.00012,0.52692,0.56182
NM_001184883,ENST00000325234,78,6,1167,7e-05,0.5849,0.69151
NR_037650,ENST00000301886,8,0,113,0.0,0.61615,
NM_001145138,ENST00000308639,37,1,548,5e-05,0.50616,0.44343
NM_001164266,ENST00000322147,68,2,1256,2e-05,0.47589,0.24164
NM_178864,ENST00000311034,44,3,802,9e-05,0.54747,0.52785
