NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001195740,ENST00000617400,6,1,192,0.00087,0.66406,0.47917
NM_001195740,ENST00000537325,6,1,161,0.00104,0.60352,0.38509
NM_181865,ENST00000377845,15,2,350,0.00038,0.63391,0.90142
NM_181864,ENST00000377855,18,2,380,0.00029,0.56023,0.90921
NM_138350,ENST00000377627,10,5,175,0.00286,0.488,0.65371
NM_001040195,ENST00000376637,6,1,111,0.0015,0.53303,0.54054
NM_002584,ENST00000375375,31,11,520,0.00068,0.53362,0.51801
NM_013945,ENST00000400661,31,11,518,0.00069,0.53294,0.51755
NM_019062,ENST00000375121,11,4,227,0.0016,0.4121,0.36784
NM_182744,ENST00000289749,10,4,216,0.00185,0.55509,0.34722
NM_001143778,ENST00000635198,56,25,894,0.0005,0.41914,0.39884
NM_001143778,ENST00000437606,56,25,894,0.0005,0.41914,0.39884
NM_207170,ENST00000354361,8,3,201,0.00187,0.51182,0.61857
NM_001143915,ENST00000419687,23,11,227,0.00211,0.50469,0.50381
NM_001164723,ENST00000373857,14,4,342,0.00084,0.55806,0.55848
NM_005704,ENST00000345512,74,26,1446,0.00024,0.44539,0.44587
NM_001199039,ENST00000536384,20,6,459,0.00065,0.57941,0.60675
NM_001143889,ENST00000419121,18,7,374,0.00104,0.38013,0.38044
NM_001135255,ENST00000414241,15,9,424,0.00142,0.49355,0.46069
NM_001161708,ENST00000373484,54,19,476,0.00074,0.62842,0.60394
NM_000831,ENST00000373091,38,16,919,0.00046,0.47775,0.30243
NM_001099439,ENST00000373048,50,14,1008,0.00028,0.56264,0.42198
NM_001136275,ENST00000446189,14,10,147,0.00486,0.57532,0.58572
NM_004700,ENST00000347132,28,10,695,0.00051,0.52045,0.53065
NM_001048173,ENST00000355498,49,14,521,0.00055,0.49156,0.55511
NR_045791,ENST00000307089,11,5,151,0.00301,0.58519,0.51126
NM_004474,ENST00000334793,8,0,495,0.0,0.6399,
NM_001144775,ENST00000357083,21,7,402,0.00083,0.48105,0.39766
NM_004631,ENST00000306052,35,11,963,0.00033,0.49304,0.47522
NR_037640,ENST00000414150,67,17,1334,0.00019,0.57897,0.66659
NM_012183,ENST00000371116,24,10,478,0.00087,0.56224,0.64331
NM_019079,ENST00000498273,29,21,865,0.00084,0.43209,0.46155
NM_001003679,ENST00000371060,33,25,896,0.00085,0.50971,0.52576
NM_001146112,ENST00000357692,23,16,529,0.00132,0.4984,0.44754
NM_198714,ENST00000370931,14,5,390,0.00092,0.67857,0.75282
NM_001134664,ENST00000370668,6,4,102,0.00654,0.5866,0.53922
NR_024602,ENST00000370563,36,27,919,0.00082,0.47564,0.48189
NM_002731,ENST00000370689,14,8,351,0.00163,0.46703,0.4537
NM_058170,ENST00000370103,29,14,458,0.00105,0.38692,0.37851
NM_080630,ENST00000512756,87,46,1690,0.00031,0.49557,0.51744
NM_001113226,ENST00000370068,20,12,539,0.00111,0.46865,0.49474
NM_001032291,ENST00000369909,19,6,333,0.00095,0.5358,0.62563
NM_001199773,ENST00000538610,11,4,183,0.00199,0.5847,0.54235
NM_024526,ENST00000361852,47,12,563,0.00045,0.46056,0.59296
NM_133181,ENST00000361965,49,13,593,0.00045,0.46137,0.59152
NM_139053,ENST00000369805,49,13,594,0.00045,0.46169,0.59195
NM_002884,ENST00000369709,15,9,184,0.00326,0.46377,0.42995
NM_001193431,ENST00000359785,36,23,807,0.00079,0.47752,0.47314
NM_001010922,ENST00000393316,11,8,163,0.00446,0.53319,0.4954
NM_005725,ENST00000369516,9,5,221,0.00251,0.70639,0.77647
NM_001172411,ENST00000369510,25,9,522,0.00069,0.59739,0.54236
NM_001256109,ENST00000682167,64,32,1021,0.00049,0.41747,0.45666
NM_201263,ENST00000369426,19,13,220,0.00311,0.54211,0.56469
NM_001166107,ENST00000544913,30,14,466,0.001,0.50257,0.53694
NM_032044,ENST00000256585,9,4,158,0.00281,0.66596,0.62025
NM_022359,ENST00000530472,28,13,310,0.0015,0.55611,0.61241
NM_001256337,ENST00000369259,42,17,693,0.00058,0.43953,0.5132
NM_024568,ENST00000431239,47,24,825,0.00062,0.47701,0.45747
NM_001204087,ENST00000618040,64,17,746,0.00036,0.32251,0.42888
NM_001252406,ENST00000417934,26,6,573,0.0004,0.47288,0.44968
NM_001171811,ENST00000618489,23,12,449,0.00116,0.4282,0.41815
NM_001171811,ENST00000428024,23,12,449,0.00116,0.4282,0.41815
NM_001044393,ENST00000471283,8,3,149,0.00252,0.48742,0.64653
NM_001204290,ENST00000438413,12,5,229,0.00182,0.42176,0.41747
NM_002004,ENST00000368356,27,16,419,0.00141,0.52391,0.56593
NM_001199664,ENST00000567140,18,3,142,0.00117,0.70696,0.51878
NM_001185112,ENST00000452291,11,7,199,0.0032,0.55825,0.68629
NM_001193644,ENST00000368072,21,9,299,0.00143,0.5743,0.60684
NM_014697,ENST00000361897,40,7,506,0.00035,0.55791,0.56945
NM_005814,ENST00000367868,19,6,319,0.00099,0.54413,0.45454
NM_001254749,ENST00000530507,8,3,185,0.00203,0.52568,0.66666
NM_014864,ENST00000263733,19,8,409,0.00103,0.43302,0.60575
NM_001035230,ENST00000486220,6,3,72,0.00694,0.67824,0.76389
NM_001162893,ENST00000444639,5,3,99,0.00606,0.62828,0.64646
NM_173509,ENST00000341785,4,0,167,0.0,0.48503,
NM_007314,ENST00000502732,58,23,1182,0.00034,0.54297,0.62694
NM_001168237,ENST00000511413,53,21,1079,0.00037,0.54484,0.64416
NM_001206846,ENST00000294732,97,63,1892,0.00034,0.54987,0.54778
NM_205860,ENST00000367362,49,27,541,0.00102,0.52631,0.55419
NM_018265,ENST00000367342,37,11,677,0.00044,0.44756,0.44985
NM_001005389,ENST00000403080,33,13,619,0.00064,0.47506,0.48304
NM_003929,ENST00000367139,12,5,203,0.00205,0.42816,0.54778
NM_001127641,ENST00000367030,108,27,1172,0.00021,0.5257,0.52907
NM_002238,ENST00000639952,40,19,962,0.00049,0.50657,0.52774
NM_001164688,ENST00000680073,12,0,195,0.0,0.45342,
NM_172361,ENST00000360212,8,6,355,0.00211,0.62394,0.61596
NM_001198862,ENST00000535273,24,9,411,0.00091,0.49463,0.58151
NM_001199812,ENST00000366992,75,51,942,0.00072,0.60174,0.54411
NM_139352,ENST00000366890,11,7,336,0.00189,0.47944,0.46131
NM_020997,ENST00000272134,27,6,366,0.00061,0.49626,0.56831
NM_003240,ENST00000366820,27,5,366,0.00051,0.5339,0.51093
NM_006615,ENST00000271971,34,11,690,0.00047,0.43065,0.54664
NM_016452,ENST00000354537,33,11,664,0.0005,0.43063,0.54313
NM_001206641,ENST00000366615,9,7,155,0.00502,0.5276,0.53641
NM_001098722,ENST00000391854,3,0,75,0.0,0.31111,
NM_022469,ENST00000318160,12,2,168,0.00099,0.62302,0.63691
NM_002508,ENST00000264187,69,30,1247,0.00035,0.51035,0.55675
NM_001012958,ENST00000317586,11,3,369,0.00074,0.54743,0.1897
NM_018662,ENST00000439617,56,29,854,0.00061,0.56988,0.54551
NM_024804,ENST00000343381,20,12,464,0.00129,0.44224,0.51616
NR_037892,ENST00000479214,4,1,121,0.00207,0.60951,0.77686
NM_001204221,ENST00000487338,8,1,172,0.00073,0.61846,0.61628
NM_018702,ENST00000381312,36,12,739,0.00045,0.57052,0.53969
NM_001202466,ENST00000704303,40,22,548,0.001,0.51784,0.45314
NM_001242413,ENST00000397176,30,13,643,0.00067,0.40622,0.41895
NM_001098844,ENST00000377495,16,6,351,0.00107,0.52493,0.37749
NM_000724,ENST00000396576,32,13,605,0.00067,0.53301,0.6239
NM_001253854,ENST00000538630,26,18,484,0.00143,0.49936,0.48439
NM_001256411,ENST00000684501,4,2,197,0.00254,0.51142,0.49492
NM_182755,ENST00000442986,47,27,828,0.00069,0.48507,0.50586
NM_001143770,ENST00000452305,46,26,818,0.00069,0.48942,0.51947
NM_020975,ENST00000355710,40,12,1114,0.00027,0.48088,0.40739
NM_182770,ENST00000342105,23,13,245,0.00231,0.57019,0.56012
