NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_198317,ENST00000338591,24,6,642,0.00039,0.3332,0.25026
NM_017891,ENST00000421241,3,0,198,0.0,0.57407,
NM_152486,ENST00000342066,39,6,681,0.00023,0.49652,0.32795
NM_001014980,ENST00000330388,21,5,302,0.00079,0.54415,0.58808
NM_001029885,ENST00000343938,8,1,214,0.00058,0.61098,0.08411
NM_152228,ENST00000339381,46,11,852,0.00028,0.52302,0.38156
NM_001130045,ENST00000379289,33,8,673,0.00036,0.48404,0.50594
NM_153254,ENST00000379288,18,6,404,0.00083,0.47731,0.67162
NM_148901,ENST00000328596,15,6,255,0.00157,0.54484,0.4732
NR_037668,ENST00000379116,38,16,802,0.00053,0.46975,0.51948
NM_194458,ENST00000347370,11,6,207,0.00264,0.65876,0.59501
NM_058167,ENST00000349431,14,7,259,0.00193,0.59349,0.58742
NM_001242659,ENST00000422725,4,0,226,0.0,0.53429,
NM_017900,ENST00000338338,11,4,199,0.00183,0.56693,0.44849
NM_001256456,ENST00000540437,32,7,606,0.00036,0.52965,0.62635
NM_000815,ENST00000378585,16,4,452,0.00055,0.48106,0.29646
NM_024848,ENST00000378531,25,10,497,0.0008,0.50849,0.4006
NM_001010926,ENST00000612705,10,4,166,0.00241,0.49096,0.5497
NM_001010926,ENST00000378453,10,4,166,0.00241,0.49096,0.5497
NM_152492,ENST00000294600,60,24,656,0.00061,0.60579,0.58994
NM_001163724,ENST00000444870,3,0,78,0.0,0.18376,
NM_015557,ENST00000262450,85,35,1954,0.00021,0.60167,0.63151
NM_018836,ENST00000378191,23,10,411,0.00106,0.46144,0.36302
NM_033467,ENST00000611357,49,16,779,0.00042,0.52152,0.44729
NM_033467,ENST00000378412,49,16,779,0.00042,0.52152,0.44729
NM_031475,ENST00000645284,44,6,854,0.00016,0.57994,0.63134
NM_005341,ENST00000377674,44,11,688,0.00036,0.48368,0.45402
NM_153812,ENST00000377648,10,1,300,0.00033,0.56167,0.62333
NM_177540,ENST00000351136,21,7,587,0.00057,0.45948,0.58165
NM_138697,ENST00000333172,39,10,841,0.0003,0.44544,0.55922
NM_181866,ENST00000377842,15,3,329,0.00061,0.60993,0.5998
NM_001242701,ENST00000557126,2,1,101,0.00495,0.55446,0.93069
NM_001204187,ENST00000603362,44,15,555,0.00061,0.59115,0.55303
NM_001204192,ENST00000378290,38,13,565,0.00061,0.52892,0.41089
NM_148967,ENST00000348333,21,7,372,0.0009,0.58436,0.73502
NM_012102,ENST00000337907,94,31,1566,0.00021,0.55304,0.55232
NM_003039,ENST00000377424,22,10,501,0.00091,0.45618,0.42794
NM_001135585,ENST00000377414,9,5,244,0.00228,0.31375,0.25738
NM_032368,ENST00000377223,14,9,190,0.00338,0.38572,0.37252
NM_001130924,ENST00000340381,34,12,666,0.00053,0.42011,0.46009
NM_020780,ENST00000294484,70,21,1392,0.00022,0.45457,0.36652
NM_004958,ENST00000361445,167,66,2549,0.00016,0.49263,0.49391
NM_198545,ENST00000294485,17,4,349,0.00067,0.4716,0.74498
NM_199294,ENST00000309048,13,7,138,0.0039,0.39409,0.42133
NR_036462,ENST00000477755,5,4,78,0.01026,0.68462,0.69231
NM_198544,ENST00000400900,14,5,164,0.00218,0.38545,0.22683
NM_001243768,ENST00000602296,6,1,143,0.00117,0.65035,0.23776
NM_001302,ENST00000377049,6,0,105,0.0,0.57619,
NM_183412,ENST00000251546,14,5,224,0.00159,0.58578,0.75089
NM_001243,ENST00000263932,29,11,595,0.00064,0.43379,0.34454
NM_001040195,ENST00000376637,6,1,111,0.0015,0.53303,0.54054
NM_152290,ENST00000614859,10,6,194,0.00309,0.48247,0.49141
NM_001103170,ENST00000359318,16,11,407,0.00169,0.52165,0.56913
NM_001024661,ENST00000334600,22,8,474,0.00077,0.40526,0.33729
NM_001099852,ENST00000602960,20,7,475,0.00074,0.48463,0.42737
NM_052929,ENST00000358897,125,62,1412,0.00035,0.51705,0.52137
NM_001012276,ENST00000616484,27,8,474,0.00063,0.4632,0.38634
NM_001012276,ENST00000357367,27,8,474,0.00063,0.4632,0.38634
