Gene,OptionalDataColumns
ENST00000379288,18
ENST00000378531,25
ENST00000378190,23
ENST00000378191,23
ENST00000604074,26
ENST00000354437,30
ENST00000378285,28
ENST00000348333,21
ENST00000376590,23
ENST00000376667,12
ENST00000263932,29
ENST00000614859,10
ENST00000359621,9
ENST00000375910,10
ENST00000333868,21
ENST00000376014,13
ENST00000375534,17
ENST00000618761,9
ENST00000615215,12
ENST00000290167,18
ENST00000314011,29
ENST00000635400,29
ENST00000356046,18
ENST00000538532,16
ENST00000675840,23
ENST00000374027,8
ENST00000645231,23
ENST00000253063,23
ENST00000234549,29
ENST00000373826,10
ENST00000373800,30
ENST00000409358,24
ENST00000373471,11
ENST00000621781,4
ENST00000356545,16
ENST00000615459,16
ENST00000356545,16
ENST00000331593,23
ENST00000296380,15
ENST00000347132,28
ENST00000335282,8
ENST00000372207,26
ENST00000307089,11
ENST00000371655,11
ENST00000313334,8
ENST00000371494,18
ENST00000534324,19
ENST00000312553,25
ENST00000495776,2
ENST00000371080,14
ENST00000282670,9
ENST00000646789,6
ENST00000371016,22
ENST00000477717,28
ENST00000534056,14
ENST00000370867,14
ENST00000370756,13
ENST00000370689,14
ENST00000545708,22
ENST00000315033,17
ENST00000287474,27
ENST00000370109,14
ENST00000370083,18
ENST00000330330,18
ENST00000370083,18
ENST00000622339,18
ENST00000369949,8
ENST00000442650,10
ENST00000369868,7
ENST00000361066,13
ENST00000271331,3
ENST00000369732,21
ENST00000437429,11
ENST00000369781,8
ENST00000369779,13
ENST00000393614,27
ENST00000359172,27
ENST00000369686,23
ENST00000369684,21
ENST00000360743,25
ENST00000358039,25
ENST00000369630,7
ENST00000610222,13
ENST00000369512,9
ENST00000606888,24
ENST00000369167,3
ENST00000331491,8
ENST00000414276,4
ENST00000369109,7
ENST00000414276,4
ENST00000368755,12
ENST00000368750,12
ENST00000468739,12
ENST00000324978,11
ENST00000368432,25
ENST00000532414,21
ENST00000368347,27
ENST00000537040,21
ENST00000537040,21
ENST00000537040,21
ENST00000613460,3
ENST00000368273,19
ENST00000368222,5
ENST00000337428,26
ENST00000368166,11
ENST00000368156,23
ENST00000368160,30
ENST00000368072,21
ENST00000432287,5
ENST00000412844,30
ENST00000294796,13
ENST00000481278,9
ENST00000367838,16
ENST00000367833,10
ENST00000344529,12
ENST00000333279,16
ENST00000540564,9
ENST00000367579,17
ENST00000308641,16
ENST00000367510,21
ENST00000462677,3
ENST00000391985,10
ENST00000367387,21
ENST00000367470,21
ENST00000533432,8
ENST00000614750,9
ENST00000491855,26
ENST00000272190,16
ENST00000367155,15
ENST00000243611,10
ENST00000367076,10
ENST00000391923,10
ENST00000361322,17
ENST00000367028,7
ENST00000367028,7
