ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000374632,46,20,987,0.00044,0.56997,0.56895,v17_adipose
ENST00000373797,42,28,720,0.00093,0.4502,0.38229,v17_adipose
ENST00000246314,51,33,626,0.00103,0.49568,0.49564,v17_adipose
ENST00000373106,52,18,836,0.00041,0.47898,0.4782,v17_adipose
ENST00000262741,31,19,461,0.00133,0.55475,0.54664,v17_adipose
ENST00000370792,48,29,828,0.00073,0.44731,0.41604,v17_adipose
ENST00000370566,37,28,591,0.00128,0.60342,0.66316,v17_adipose
ENST00000400794,58,38,927,0.00071,0.50339,0.49886,v17_adipose
ENST00000207157,34,15,496,0.00089,0.54762,0.48105,v17_adipose
ENST00000256646,130,60,2471,0.00019,0.50994,0.47176,v17_adipose
ENST00000431239,47,24,825,0.00062,0.47701,0.45747,v17_adipose
ENST00000346569,33,17,415,0.00124,0.40453,0.34982,v17_adipose
ENST00000388718,295,233,2391,0.00033,0.47219,0.48025,v17_adipose
ENST00000368799,724,306,4061,0.0001,0.56482,0.57428,v17_adipose
ENST00000368474,63,19,1226,0.00025,0.37693,0.34378,v17_adipose
ENST00000529168,62,19,1200,0.00026,0.37633,0.34781,v17_adipose
ENST00000313667,70,25,985,0.00036,0.55063,0.50879,v17_adipose
ENST00000355499,50,26,750,0.00069,0.40853,0.37728,v17_adipose
ENST00000643759,194,108,2419,0.00023,0.50385,0.49264,v17_adipose
ENST00000367862,82,40,755,0.00065,0.32037,0.35758,v17_adipose
ENST00000239462,71,21,1299,0.00023,0.49095,0.45288,v17_adipose
ENST00000367623,58,23,1161,0.00034,0.53658,0.62019,v17_adipose
ENST00000367449,25,16,316,0.00203,0.53126,0.60779,v17_adipose
ENST00000367483,29,20,1363,0.00051,0.59119,0.60385,v17_adipose
ENST00000445192,30,21,1404,0.0005,0.58129,0.58503,v17_adipose
ENST00000367324,46,21,726,0.00063,0.45604,0.50479,v17_adipose
ENST00000367296,73,30,1877,0.00022,0.53668,0.63117,v17_adipose
ENST00000367295,57,27,1483,0.00032,0.56464,0.61045,v17_adipose
ENST00000391911,108,27,1172,0.00021,0.5257,0.52907,v17_adipose
ENST00000440600,74,51,913,0.00075,0.59397,0.5307,v17_adipose
ENST00000366942,95,58,1546,0.00039,0.46652,0.45503,v17_adipose
ENST00000366653,42,18,783,0.00055,0.48714,0.48609,v17_adipose
ENST00000366668,46,29,737,0.00086,0.53708,0.45005,v17_adipose
ENST00000264187,69,30,1247,0.00035,0.51035,0.55675,v17_adipose
ENST00000535983,43,23,695,0.00077,0.57584,0.56259,v17_adipose
ENST00000366512,43,23,616,0.00087,0.4963,0.50762,v17_adipose
ENST00000348069,47,22,920,0.00051,0.53781,0.55652,v17_adipose
ENST00000391827,50,24,977,0.00049,0.5364,0.56111,v17_adipose
ENST00000397146,49,15,942,0.00032,0.47758,0.5247,v17_adipose
ENST00000397053,72,48,1272,0.00052,0.54523,0.56096,v17_adipose
ENST00000484800,53,31,875,0.00067,0.4739,0.50035,v17_adipose
ENST00000378714,53,31,874,0.00067,0.47349,0.49993,v17_adipose
ENST00000378748,40,22,577,0.00095,0.54636,0.51465,v17_adipose
ENST00000376462,70,27,1264,0.00031,0.52661,0.51486,v17_adipose
ENST00000452305,46,26,818,0.00069,0.48942,0.51947,v17_adipose
ENST00000374867,35,22,923,0.00068,0.52654,0.54181,v17_adipose
ENST00000540872,61,29,1279,0.00037,0.4775,0.39287,v17_adipose
ENST00000370584,33,16,778,0.00062,0.47048,0.49317,v17_adipose
ENST00000277982,62,25,1151,0.00035,0.58238,0.6572,v17_adipose
ENST00000277900,37,23,674,0.00092,0.44194,0.4373,v17_adipose
ENST00000392955,36,20,718,0.00077,0.51389,0.43141,v17_adipose
ENST00000368990,24,16,404,0.00165,0.49649,0.41584,v17_adipose
ENST00000368654,179,106,3256,0.00018,0.48557,0.44037,v17_adipose
ENST00000450649,47,22,807,0.00058,0.58929,0.59987,v17_adipose
ENST00000520467,51,23,971,0.00046,0.56667,0.56768,v17_adipose
ENST00000672413,43,27,1015,0.00062,0.47226,0.45375,v17_adipose
ENST00000396253,43,27,1015,0.00062,0.47226,0.45375,v17_adipose
ENST00000349880,123,38,2429,0.00013,0.4294,0.4708,v17_adipose
ENST00000396085,123,38,2432,0.00013,0.42913,0.47051,v17_adipose
ENST00000378852,35,16,504,0.00091,0.44002,0.43477,v17_adipose
ENST00000406482,79,28,1479,0.00024,0.48095,0.55445,v17_adipose
ENST00000310513,44,19,482,0.0009,0.51532,0.51769,v17_adipose
ENST00000278853,45,16,638,0.00056,0.55437,0.59591,v17_adipose
ENST00000394818,73,16,918,0.00024,0.56921,0.48148,v17_adipose
ENST00000428599,47,24,933,0.00055,0.51148,0.54877,v17_adipose
ENST00000528621,43,22,879,0.00058,0.52864,0.57059,v17_adipose
ENST00000358694,47,24,933,0.00055,0.51148,0.54877,v17_adipose
ENST00000358694,47,24,933,0.00055,0.51148,0.54877,v17_adipose
ENST00000361391,49,23,941,0.0005,0.52673,0.52604,v17_adipose
ENST00000529526,43,22,879,0.00058,0.52864,0.57059,v17_adipose
ENST00000393955,54,16,1178,0.00025,0.46465,0.4184,v17_adipose
ENST00000671849,44,20,634,0.00072,0.41074,0.45647,v17_adipose
ENST00000376561,44,20,634,0.00072,0.41074,0.45647,v17_adipose
