ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000377939,44,16,634,0.00057,0.52352,0.54909,v25_heart
ENST00000343090,80,41,1302,0.00039,0.49915,0.48955,v25_heart
ENST00000377093,69,34,1153,0.00043,0.61704,0.5864,v25_heart
ENST00000235329,51,25,757,0.00065,0.57513,0.58684,v25_heart
ENST00000613099,250,137,4363,0.00013,0.48334,0.48892,v25_heart
ENST00000374434,67,29,1437,0.0003,0.47925,0.57896,v25_heart
ENST00000252992,81,28,762,0.00045,0.62229,0.62237,v25_heart
ENST00000343744,34,11,594,0.00054,0.49634,0.40419,v25_heart
ENST00000343433,35,22,728,0.00086,0.38442,0.37538,v25_heart
ENST00000371158,106,65,1801,0.00034,0.50918,0.49558,v25_heart
ENST00000370899,42,25,843,0.00071,0.46823,0.48892,v25_heart
ENST00000326637,40,25,835,0.00075,0.50219,0.49547,v25_heart
ENST00000334785,44,31,675,0.00104,0.46754,0.46968,v25_heart
ENST00000465892,36,14,850,0.00046,0.51307,0.55386,v25_heart
ENST00000370163,70,49,1532,0.00046,0.45267,0.41545,v25_heart
ENST00000294724,70,49,1532,0.00046,0.45267,0.41545,v25_heart
ENST00000369530,42,29,813,0.00085,0.51447,0.49892,v25_heart
ENST00000610726,43,29,844,0.0008,0.51598,0.50592,v25_heart
ENST00000369356,237,111,2362,0.0002,0.4429,0.40793,v25_heart
ENST00000618462,228,108,2240,0.00021,0.43462,0.41204,v25_heart
ENST00000369349,125,65,969,0.00054,0.47503,0.44785,v25_heart
ENST00000368914,42,14,930,0.00036,0.42314,0.46221,v25_heart
ENST00000541576,69,27,947,0.00041,0.50555,0.51899,v25_heart
ENST00000295566,51,26,796,0.00064,0.44775,0.4268,v25_heart
ENST00000511676,32,15,319,0.00147,0.55897,0.49613,v25_heart
ENST00000361200,50,18,1158,0.00031,0.48434,0.45577,v25_heart
ENST00000367797,119,62,2224,0.00023,0.5262,0.53179,v25_heart
ENST00000367843,47,31,880,0.00075,0.49321,0.5066,v25_heart
ENST00000367840,58,36,951,0.00065,0.48863,0.50038,v25_heart
ENST00000367661,36,15,827,0.0005,0.4341,0.39919,v25_heart
ENST00000251507,43,23,815,0.00066,0.56978,0.54633,v25_heart
ENST00000367589,34,22,631,0.00103,0.44672,0.46636,v25_heart
ENST00000608999,56,22,982,0.0004,0.48038,0.55601,v25_heart
ENST00000367135,36,11,791,0.00039,0.55454,0.46995,v25_heart
ENST00000328205,36,25,558,0.00124,0.51006,0.5162,v25_heart
ENST00000284548,395,71,6620,3e-05,0.49432,0.52168,v25_heart
ENST00000422127,471,88,7968,2e-05,0.48939,0.52314,v25_heart
ENST00000674635,92,45,1722,0.00028,0.49431,0.53822,v25_heart
ENST00000366578,57,21,894,0.00041,0.53364,0.54746,v25_heart
ENST00000366574,233,128,4967,0.00011,0.49337,0.51378,v25_heart
ENST00000439617,56,29,854,0.00061,0.56988,0.54551,v25_heart
ENST00000407071,90,26,2108,0.00014,0.4845,0.45692,v25_heart
ENST00000282343,32,14,632,0.00069,0.55192,0.59448,v25_heart
ENST00000377122,62,30,1014,0.00048,0.55049,0.53337,v25_heart
ENST00000436985,130,96,1709,0.00043,0.55731,0.59191,v25_heart
ENST00000396271,33,21,525,0.00121,0.62072,0.61651,v25_heart
ENST00000452305,46,26,818,0.00069,0.48942,0.51947,v25_heart
ENST00000374144,78,42,1435,0.00038,0.4863,0.44311,v25_heart
ENST00000579039,45,28,630,0.00099,0.42533,0.44756,v25_heart
ENST00000583565,44,28,614,0.00104,0.42016,0.43317,v25_heart
ENST00000395433,83,59,1932,0.00037,0.47529,0.49937,v25_heart
ENST00000373827,94,48,1861,0.00027,0.47279,0.46709,v25_heart
ENST00000337910,37,18,696,0.0007,0.50516,0.5269,v25_heart
ENST00000433211,46,26,895,0.00063,0.4958,0.55376,v25_heart
ENST00000354393,62,34,1045,0.00052,0.46919,0.46051,v25_heart
ENST00000613327,85,45,1320,0.0004,0.45435,0.46301,v25_heart
ENST00000358913,85,45,1320,0.0004,0.45435,0.46301,v25_heart
ENST00000298596,73,42,989,0.00058,0.53865,0.59196,v25_heart
ENST00000372919,40,23,488,0.00118,0.53735,0.52842,v25_heart
ENST00000372873,45,11,753,0.00032,0.50179,0.43064,v25_heart
ENST00000394810,63,19,977,0.00031,0.46807,0.37332,v25_heart
ENST00000623056,37,10,732,0.00037,0.43424,0.49713,v25_heart
ENST00000361373,33,9,727,0.00038,0.42849,0.50634,v25_heart
ENST00000429277,32,9,617,0.00046,0.40392,0.47182,v25_heart
ENST00000357947,35,12,1015,0.00034,0.48341,0.59663,v25_heart
ENST00000356016,35,26,433,0.00172,0.41966,0.44759,v25_heart
ENST00000371247,70,27,1292,0.0003,0.5719,0.61211,v25_heart
ENST00000299206,40,13,575,0.00057,0.4833,0.45097,v25_heart
ENST00000369519,69,28,1227,0.00033,0.39394,0.42764,v25_heart
ENST00000263054,59,25,1168,0.00036,0.51918,0.5286,v25_heart
ENST00000277900,37,23,674,0.00092,0.44194,0.4373,v25_heart
ENST00000369301,33,23,726,0.00096,0.523,0.58833,v25_heart
ENST00000360478,110,47,1695,0.00025,0.50693,0.39582,v25_heart
ENST00000392955,36,20,718,0.00077,0.51389,0.43141,v25_heart
ENST00000513429,61,24,1094,0.00036,0.56905,0.54856,v25_heart
ENST00000369005,169,65,2948,0.00013,0.47563,0.47288,v25_heart
ENST00000260733,54,22,1026,0.0004,0.61508,0.57013,v25_heart
ENST00000527619,78,41,801,0.00066,0.45427,0.44201,v25_heart
ENST00000358540,32,11,565,0.00061,0.61222,0.63395,v25_heart
ENST00000620009,42,18,867,0.00049,0.56195,0.6072,v25_heart
ENST00000324559,42,22,913,0.00057,0.46164,0.49353,v25_heart
ENST00000324559,42,22,913,0.00057,0.46164,0.49353,v25_heart
ENST00000396087,125,39,2488,0.00013,0.42496,0.46218,v25_heart
ENST00000545968,44,14,1274,0.00025,0.50184,0.53302,v25_heart
ENST00000311027,89,33,1647,0.00023,0.47329,0.56179,v25_heart
ENST00000534579,43,22,879,0.00058,0.52864,0.57059,v25_heart
ENST00000361128,34,11,719,0.00045,0.52135,0.53483,v25_heart
ENST00000354024,36,21,609,0.00096,0.49521,0.48831,v25_heart
ENST00000436757,61,14,1243,0.00018,0.49737,0.4646,v25_heart
ENST00000325455,51,24,933,0.0005,0.59481,0.67542,v25_heart
ENST00000282441,57,28,504,0.00097,0.42927,0.52197,v25_heart
ENST00000003302,75,47,1077,0.00058,0.48707,0.48991,v25_heart
ENST00000621128,41,13,726,0.00044,0.47023,0.51462,v25_heart
ENST00000621850,40,12,761,0.00039,0.44708,0.47405,v25_heart
ENST00000316851,46,16,858,0.00041,0.44046,0.50437,v25_heart
