ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000378486,78,17,1416,0.00015,0.48739,0.42124,v1_cerebrum
ENST00000620687,78,17,1416,0.00015,0.48739,0.42124,v1_cerebrum
ENST00000262450,85,35,1954,0.00021,0.60167,0.63151,v1_cerebrum
ENST00000303635,105,49,1673,0.00028,0.59187,0.64847,v1_cerebrum
ENST00000604479,37,11,540,0.00055,0.56862,0.49141,v1_cerebrum
ENST00000378288,39,13,587,0.00057,0.53318,0.43297,v1_cerebrum
ENST00000263934,87,43,1770,0.00028,0.50166,0.49485,v1_cerebrum
ENST00000294484,70,21,1392,0.00022,0.45457,0.36652,v1_cerebrum
ENST00000346436,38,9,869,0.00027,0.54012,0.42386,v1_cerebrum
ENST00000235372,84,38,1718,0.00026,0.52804,0.56916,v1_cerebrum
ENST00000376030,54,17,775,0.00041,0.42167,0.54755,v1_cerebrum
ENST00000341676,61,11,1158,0.00016,0.50296,0.47715,v1_cerebrum
ENST00000495204,35,16,727,0.00063,0.48512,0.45994,v1_cerebrum
ENST00000374280,37,12,676,0.00048,0.45614,0.51048,v1_cerebrum
ENST00000345512,74,26,1446,0.00024,0.44539,0.44587,v1_cerebrum
ENST00000460170,74,27,1440,0.00025,0.44192,0.45342,v1_cerebrum
ENST00000373347,54,24,979,0.00045,0.53486,0.50119,v1_cerebrum
ENST00000373388,153,66,3487,0.00012,0.48269,0.48386,v1_cerebrum
ENST00000373253,38,12,712,0.00044,0.55866,0.57842,v1_cerebrum
ENST00000373243,39,13,729,0.00046,0.55471,0.54405,v1_cerebrum
ENST00000356090,39,13,729,0.00046,0.55471,0.54405,v1_cerebrum
ENST00000373091,38,16,919,0.00046,0.47775,0.30243,v1_cerebrum
ENST00000373048,50,14,1008,0.00028,0.56264,0.42198,v1_cerebrum
ENST00000372748,41,11,689,0.00039,0.55007,0.68202,v1_cerebrum
ENST00000354383,49,14,522,0.00055,0.49234,0.55583,v1_cerebrum
ENST00000493793,37,23,582,0.00107,0.34471,0.35186,v1_cerebrum
ENST00000357206,62,42,1366,0.0005,0.51524,0.45177,v1_cerebrum
ENST00000371454,33,9,904,0.0003,0.49249,0.38926,v1_cerebrum
ENST00000371316,33,11,607,0.00055,0.47481,0.40392,v1_cerebrum
ENST00000414851,43,21,555,0.00088,0.53082,0.48966,v1_cerebrum
ENST00000395325,55,29,913,0.00058,0.55163,0.51611,v1_cerebrum
ENST00000329654,39,18,736,0.00063,0.50007,0.47117,v1_cerebrum
ENST00000341517,39,18,736,0.00063,0.50007,0.47117,v1_cerebrum
ENST00000423207,37,15,721,0.00056,0.51228,0.54119,v1_cerebrum
ENST00000326665,61,29,1530,0.00031,0.52388,0.4675,v1_cerebrum
ENST00000557284,47,28,936,0.00064,0.47891,0.49546,v1_cerebrum
ENST00000260505,58,38,887,0.00074,0.48029,0.45838,v1_cerebrum
ENST00000437941,49,35,587,0.00122,0.48444,0.444,v1_cerebrum
ENST00000342203,50,35,614,0.00114,0.49762,0.46845,v1_cerebrum
ENST00000342203,50,35,614,0.00114,0.49762,0.46845,v1_cerebrum
ENST00000370563,36,27,919,0.00082,0.47564,0.48189,v1_cerebrum
ENST00000370563,36,27,919,0.00082,0.47564,0.48189,v1_cerebrum
ENST00000640258,38,25,803,0.00082,0.49082,0.45096,v1_cerebrum
ENST00000640258,38,25,803,0.00082,0.49082,0.45096,v1_cerebrum
ENST00000428239,34,24,574,0.00123,0.44087,0.44512,v1_cerebrum
ENST00000637221,78,48,1279,0.00048,0.5131,0.55442,v1_cerebrum
ENST00000271234,41,32,605,0.00129,0.44499,0.35873,v1_cerebrum
ENST00000358392,90,48,1818,0.00029,0.5094,0.52417,v1_cerebrum
ENST00000370096,90,48,1806,0.0003,0.50707,0.52207,v1_cerebrum
ENST00000271332,138,45,2923,0.00011,0.47761,0.4796,v1_cerebrum
ENST00000369962,57,37,919,0.00071,0.50175,0.49796,v1_cerebrum
ENST00000400794,58,38,927,0.00071,0.50339,0.49886,v1_cerebrum
ENST00000369965,58,38,920,0.00071,0.50039,0.49585,v1_cerebrum
ENST00000256578,39,10,825,0.00031,0.44566,0.34994,v1_cerebrum
ENST00000369615,63,39,1125,0.00055,0.54962,0.53981,v1_cerebrum
ENST00000369146,32,14,742,0.00059,0.40174,0.34992,v1_cerebrum
ENST00000290585,51,16,415,0.00076,0.60364,0.59608,v1_cerebrum
ENST00000290583,53,16,465,0.00065,0.60272,0.59247,v1_cerebrum
ENST00000614923,493,98,1943,0.0001,0.45353,0.65533,v1_cerebrum
ENST00000271915,63,17,731,0.00037,0.31855,0.42923,v1_cerebrum
ENST00000334634,49,12,759,0.00032,0.4251,0.454,v1_cerebrum
ENST00000334634,49,12,759,0.00032,0.4251,0.454,v1_cerebrum
ENST00000611379,48,12,746,0.00034,0.4239,0.44448,v1_cerebrum
ENST00000541576,69,27,947,0.00041,0.50555,0.51899,v1_cerebrum
ENST00000360674,52,12,772,0.0003,0.54031,0.47021,v1_cerebrum
ENST00000355956,56,14,839,0.0003,0.5281,0.50196,v1_cerebrum
ENST00000368330,50,26,750,0.00069,0.40853,0.37728,v1_cerebrum
ENST00000329117,42,9,911,0.00024,0.54043,0.62788,v1_cerebrum
ENST00000524377,40,15,796,0.00047,0.50402,0.49648,v1_cerebrum
ENST00000314485,32,7,613,0.00036,0.44,0.5155,v1_cerebrum
ENST00000614243,32,7,613,0.00036,0.44,0.5155,v1_cerebrum
ENST00000361897,40,7,506,0.00035,0.55791,0.56945,v1_cerebrum
ENST00000530878,39,6,501,0.00031,0.56339,0.62974,v1_cerebrum
ENST00000367862,82,40,755,0.00065,0.32037,0.35758,v1_cerebrum
ENST00000361580,39,26,792,0.00084,0.52273,0.53283,v1_cerebrum
ENST00000367731,49,25,859,0.00059,0.48024,0.45756,v1_cerebrum
ENST00000367674,71,24,1358,0.00025,0.46551,0.49948,v1_cerebrum
ENST00000361539,45,16,783,0.00045,0.51034,0.45961,v1_cerebrum
ENST00000361833,62,24,1294,0.0003,0.53547,0.59245,v1_cerebrum
ENST00000489615,32,16,370,0.00135,0.54324,0.5049,v1_cerebrum
ENST00000367589,34,22,631,0.00103,0.44672,0.46636,v1_cerebrum
ENST00000621791,106,29,2251,0.00012,0.52685,0.52726,v1_cerebrum
ENST00000367570,106,29,2270,0.00012,0.52828,0.52833,v1_cerebrum
