ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000338591,24,6,642,0.00039,0.3332,0.25026,v24_testis
ENST00000421241,3,0,198,0.0,0.57407,,v24_testis
ENST00000342066,39,6,681,0.00023,0.49652,0.32795,v24_testis
ENST00000330388,21,5,302,0.00079,0.54415,0.58808,v24_testis
ENST00000343938,8,1,214,0.00058,0.61098,0.08411,v24_testis
ENST00000339381,46,11,852,0.00028,0.52302,0.38156,v24_testis
ENST00000379289,33,8,673,0.00036,0.48404,0.50594,v24_testis
ENST00000379288,18,6,404,0.00083,0.47731,0.67162,v24_testis
ENST00000328596,15,6,255,0.00157,0.54484,0.4732,v24_testis
ENST00000347370,11,6,207,0.00264,0.65876,0.59501,v24_testis
ENST00000349431,14,7,259,0.00193,0.59349,0.58742,v24_testis
ENST00000422725,4,0,226,0.0,0.53429,,v24_testis
ENST00000338338,11,4,199,0.00183,0.56693,0.44849,v24_testis
ENST00000540437,32,7,606,0.00036,0.52965,0.62635,v24_testis
ENST00000378585,16,4,452,0.00055,0.48106,0.29646,v24_testis
ENST00000378531,25,10,497,0.0008,0.50849,0.4006,v24_testis
ENST00000612705,10,4,166,0.00241,0.49096,0.5497,v24_testis
ENST00000378453,10,4,166,0.00241,0.49096,0.5497,v24_testis
ENST00000444870,3,0,78,0.0,0.18376,,v24_testis
ENST00000378191,23,10,411,0.00106,0.46144,0.36302,v24_testis
ENST00000645284,44,6,854,0.00016,0.57994,0.63134,v24_testis
ENST00000377674,44,11,688,0.00036,0.48368,0.45402,v24_testis
ENST00000377648,10,1,300,0.00033,0.56167,0.62333,v24_testis
ENST00000351136,21,7,587,0.00057,0.45948,0.58165,v24_testis
ENST00000333172,39,10,841,0.0003,0.44544,0.55922,v24_testis
ENST00000377842,15,3,329,0.00061,0.60993,0.5998,v24_testis
ENST00000557126,2,1,101,0.00495,0.55446,0.93069,v24_testis
ENST00000378290,38,13,565,0.00061,0.52892,0.41089,v24_testis
ENST00000348333,21,7,372,0.0009,0.58436,0.73502,v24_testis
ENST00000377424,22,10,501,0.00091,0.45618,0.42794,v24_testis
ENST00000377414,9,5,244,0.00228,0.31375,0.25738,v24_testis
ENST00000377223,14,9,190,0.00338,0.38572,0.37252,v24_testis
ENST00000340381,34,12,666,0.00053,0.42011,0.46009,v24_testis
ENST00000294485,17,4,349,0.00067,0.4716,0.74498,v24_testis
ENST00000309048,13,7,138,0.0039,0.39409,0.42133,v24_testis
ENST00000477755,5,4,78,0.01026,0.68462,0.69231,v24_testis
ENST00000400900,14,5,164,0.00218,0.38545,0.22683,v24_testis
ENST00000602296,6,1,143,0.00117,0.65035,0.23776,v24_testis
ENST00000377049,6,0,105,0.0,0.57619,,v24_testis
ENST00000251546,14,5,224,0.00159,0.58578,0.75089,v24_testis
ENST00000263932,29,11,595,0.00064,0.43379,0.34454,v24_testis
ENST00000376637,6,1,111,0.0015,0.53303,0.54054,v24_testis
ENST00000614859,10,6,194,0.00309,0.48247,0.49141,v24_testis
ENST00000359318,16,11,407,0.00169,0.52165,0.56913,v24_testis
ENST00000334600,22,8,474,0.00077,0.40526,0.33729,v24_testis
ENST00000602960,20,7,475,0.00074,0.48463,0.42737,v24_testis
ENST00000616484,27,8,474,0.00063,0.4632,0.38634,v24_testis
ENST00000357367,27,8,474,0.00063,0.4632,0.38634,v24_testis
ENST00000632222,27,8,474,0.00063,0.4632,0.38634,v24_testis
ENST00000636073,27,8,474,0.00063,0.4632,0.38634,v24_testis
ENST00000359621,9,2,269,0.00083,0.53697,0.62454,v24_testis
ENST00000375910,10,1,269,0.00037,0.45056,0.82528,v24_testis
ENST00000537142,38,10,721,0.00036,0.5726,0.72358,v24_testis
ENST00000375471,27,8,663,0.00045,0.54539,0.55562,v24_testis
ENST00000631074,27,8,663,0.00045,0.54539,0.55562,v24_testis
ENST00000375121,11,4,227,0.0016,0.4121,0.36784,v24_testis
ENST00000444387,24,6,423,0.00059,0.39096,0.30851,v24_testis
ENST00000166244,43,13,1005,0.0003,0.54409,0.6235,v24_testis
ENST00000566855,4,1,121,0.00207,0.49587,0.61157,v24_testis
ENST00000374619,10,3,377,0.0008,0.45995,0.49956,v24_testis
ENST00000634683,29,6,437,0.00047,0.51811,0.56522,v24_testis
ENST00000361729,29,6,437,0.00047,0.51811,0.56522,v24_testis
ENST00000236255,19,8,607,0.00069,0.58216,0.57516,v24_testis
ENST00000003583,11,5,287,0.00158,0.52075,0.42788,v24_testis
ENST00000337248,16,10,334,0.00187,0.43245,0.2991,v24_testis
ENST00000003583,11,5,287,0.00158,0.52075,0.42788,v24_testis
ENST00000374409,16,10,334,0.00187,0.43245,0.2991,v24_testis
ENST00000294413,12,5,417,0.001,0.44704,0.38945,v24_testis
ENST00000326279,12,4,209,0.00159,0.60247,0.70335,v24_testis
ENST00000426559,12,5,174,0.00239,0.52299,0.52988,v24_testis
ENST00000357865,9,4,149,0.00298,0.48397,0.54027,v24_testis
ENST00000349618,33,10,504,0.0006,0.5196,0.42242,v24_testis
ENST00000349618,33,10,504,0.0006,0.5196,0.42242,v24_testis
ENST00000374221,37,8,520,0.00042,0.48259,0.48654,v24_testis
ENST00000674202,21,11,493,0.00106,0.53869,0.57699,v24_testis
ENST00000478104,4,3,154,0.00487,0.38149,0.18182,v24_testis
ENST00000373912,14,7,270,0.00185,0.47513,0.50847,v24_testis
ENST00000339145,2,0,138,0.0,0.38406,,v24_testis
ENST00000335514,10,5,106,0.00472,0.51509,0.56792,v24_testis
ENST00000647074,10,5,106,0.00472,0.51509,0.56792,v24_testis
ENST00000373824,11,6,161,0.00339,0.52456,0.40994,v24_testis
ENST00000536859,19,6,459,0.00069,0.60842,0.60675,v24_testis
ENST00000373602,11,1,200,0.00045,0.55227,0.85,v24_testis
ENST00000432622,3,0,127,0.0,0.50131,,v24_testis
ENST00000373534,13,2,268,0.00057,0.49627,0.15485,v24_testis
ENST00000609129,21,8,495,0.00077,0.53285,0.57677,v24_testis
ENST00000294517,18,5,460,0.0006,0.49517,0.47044,v24_testis
ENST00000419121,18,7,374,0.00104,0.38013,0.38044,v24_testis
ENST00000455895,18,7,430,0.0009,0.42468,0.42392,v24_testis
ENST00000373475,25,12,408,0.00118,0.68353,0.69097,v24_testis
ENST00000373456,27,13,732,0.00066,0.55798,0.72604,v24_testis
ENST00000356990,18,6,587,0.00057,0.49073,0.68938,v24_testis
ENST00000339480,5,1,266,0.00075,0.32181,0.29699,v24_testis
ENST00000519684,13,3,186,0.00124,0.53226,0.72222,v24_testis
ENST00000417239,2,0,92,0.0,0.58152,,v24_testis
ENST00000207457,34,12,430,0.00082,0.43523,0.3876,v24_testis
ENST00000505871,32,8,645,0.00039,0.56037,0.38159,v24_testis
ENST00000327331,15,8,280,0.0019,0.51286,0.45759,v24_testis
ENST00000235532,25,10,379,0.00106,0.51937,0.58654,v24_testis
ENST00000354267,16,5,223,0.0014,0.54596,0.513,v24_testis
ENST00000373012,21,3,451,0.00032,0.46078,0.3932,v24_testis
ENST00000373048,50,14,1008,0.00028,0.56264,0.42198,v24_testis
ENST00000372852,15,3,328,0.00061,0.29898,0.36077,v24_testis
ENST00000454994,28,14,514,0.00097,0.51216,0.51946,v24_testis
ENST00000357771,26,14,515,0.00105,0.47625,0.51692,v24_testis
ENST00000361584,29,14,534,0.0009,0.45945,0.54855,v24_testis
ENST00000327582,18,4,517,0.00043,0.53664,0.46228,v24_testis
ENST00000372565,26,11,365,0.00116,0.52487,0.61968,v24_testis
ENST00000372565,26,11,365,0.00116,0.52487,0.61968,v24_testis
ENST00000335282,8,4,134,0.00373,0.34888,0.38433,v24_testis
