ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000617400,6,1,192,0.00087,0.66406,0.47917,v30_colon
ENST00000537325,6,1,161,0.00104,0.60352,0.38509,v30_colon
ENST00000377845,15,2,350,0.00038,0.63391,0.90142,v30_colon
ENST00000377855,18,2,380,0.00029,0.56023,0.90921,v30_colon
ENST00000375375,31,11,520,0.00068,0.53362,0.51801,v30_colon
ENST00000400661,31,11,518,0.00069,0.53294,0.51755,v30_colon
ENST00000635198,56,25,894,0.0005,0.41914,0.39884,v30_colon
ENST00000437606,56,25,894,0.0005,0.41914,0.39884,v30_colon
ENST00000373857,14,4,342,0.00084,0.55806,0.55848,v30_colon
ENST00000345512,74,26,1446,0.00024,0.44539,0.44587,v30_colon
ENST00000536384,20,6,459,0.00065,0.57941,0.60675,v30_colon
ENST00000419121,18,7,374,0.00104,0.38013,0.38044,v30_colon
ENST00000373484,54,19,476,0.00074,0.62842,0.60394,v30_colon
ENST00000373091,38,16,919,0.00046,0.47775,0.30243,v30_colon
ENST00000373048,50,14,1008,0.00028,0.56264,0.42198,v30_colon
ENST00000347132,28,10,695,0.00051,0.52045,0.53065,v30_colon
ENST00000355498,49,14,521,0.00055,0.49156,0.55511,v30_colon
ENST00000334793,8,0,495,0.0,0.6399,,v30_colon
ENST00000357083,21,7,402,0.00083,0.48105,0.39766,v30_colon
ENST00000306052,35,11,963,0.00033,0.49304,0.47522,v30_colon
ENST00000414150,67,17,1334,0.00019,0.57897,0.66659,v30_colon
ENST00000371116,24,10,478,0.00087,0.56224,0.64331,v30_colon
ENST00000498273,29,21,865,0.00084,0.43209,0.46155,v30_colon
ENST00000371060,33,25,896,0.00085,0.50971,0.52576,v30_colon
ENST00000357692,23,16,529,0.00132,0.4984,0.44754,v30_colon
ENST00000370931,14,5,390,0.00092,0.67857,0.75282,v30_colon
ENST00000370563,36,27,919,0.00082,0.47564,0.48189,v30_colon
ENST00000370103,29,14,458,0.00105,0.38692,0.37851,v30_colon
