ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000338591,24,6,642,0.00039,0.3332,0.25026,v24_testis
ENST00000342066,39,6,681,0.00023,0.49652,0.32795,v24_testis
ENST00000343938,8,1,214,0.00058,0.61098,0.08411,v24_testis
ENST00000339381,46,11,852,0.00028,0.52302,0.38156,v24_testis
ENST00000379289,33,8,673,0.00036,0.48404,0.50594,v24_testis
ENST00000328596,15,6,255,0.00157,0.54484,0.4732,v24_testis
ENST00000338338,11,4,199,0.00183,0.56693,0.44849,v24_testis
ENST00000378585,16,4,452,0.00055,0.48106,0.29646,v24_testis
ENST00000378531,25,10,497,0.0008,0.50849,0.4006,v24_testis
ENST00000378191,23,10,411,0.00106,0.46144,0.36302,v24_testis
ENST00000611357,49,16,779,0.00042,0.52152,0.44729,v24_testis
ENST00000378412,49,16,779,0.00042,0.52152,0.44729,v24_testis
ENST00000377674,44,11,688,0.00036,0.48368,0.45402,v24_testis
ENST00000378290,38,13,565,0.00061,0.52892,0.41089,v24_testis
ENST00000377424,22,10,501,0.00091,0.45618,0.42794,v24_testis
ENST00000377414,9,5,244,0.00228,0.31375,0.25738,v24_testis
ENST00000377223,14,9,190,0.00338,0.38572,0.37252,v24_testis
ENST00000340381,34,12,666,0.00053,0.42011,0.46009,v24_testis
ENST00000294484,70,21,1392,0.00022,0.45457,0.36652,v24_testis
ENST00000361445,167,66,2549,0.00016,0.49263,0.49391,v24_testis
ENST00000309048,13,7,138,0.0039,0.39409,0.42133,v24_testis
ENST00000400900,14,5,164,0.00218,0.38545,0.22683,v24_testis
ENST00000602296,6,1,143,0.00117,0.65035,0.23776,v24_testis
ENST00000263932,29,11,595,0.00064,0.43379,0.34454,v24_testis
ENST00000614859,10,6,194,0.00309,0.48247,0.49141,v24_testis
ENST00000334600,22,8,474,0.00077,0.40526,0.33729,v24_testis
ENST00000602960,20,7,475,0.00074,0.48463,0.42737,v24_testis
ENST00000616484,27,8,474,0.00063,0.4632,0.38634,v24_testis
ENST00000357367,27,8,474,0.00063,0.4632,0.38634,v24_testis
ENST00000632222,27,8,474,0.00063,0.4632,0.38634,v24_testis
ENST00000636073,27,8,474,0.00063,0.4632,0.38634,v24_testis
ENST00000375121,11,4,227,0.0016,0.4121,0.36784,v24_testis
ENST00000289815,61,19,1215,0.00026,0.5325,0.44436,v24_testis
ENST00000444387,24,6,423,0.00059,0.39096,0.30851,v24_testis
ENST00000400463,60,17,1028,0.00028,0.51782,0.45331,v24_testis
ENST00000247986,60,17,1029,0.00028,0.5174,0.45292,v24_testis
ENST00000264211,98,56,1585,0.00036,0.44721,0.4409,v24_testis
ENST00000400422,99,58,1621,0.00036,0.452,0.44256,v24_testis
ENST00000682284,36,22,515,0.00119,0.32762,0.30971,v24_testis
ENST00000374619,10,3,377,0.0008,0.45995,0.49956,v24_testis
ENST00000003583,11,5,287,0.00158,0.52075,0.42788,v24_testis
ENST00000337248,16,10,334,0.00187,0.43245,0.2991,v24_testis
ENST00000003583,11,5,287,0.00158,0.52075,0.42788,v24_testis
ENST00000374409,16,10,334,0.00187,0.43245,0.2991,v24_testis
ENST00000294413,12,5,417,0.001,0.44704,0.38945,v24_testis
ENST00000349618,33,10,504,0.0006,0.5196,0.42242,v24_testis
ENST00000349618,33,10,504,0.0006,0.5196,0.42242,v24_testis
ENST00000374221,37,8,520,0.00042,0.48259,0.48654,v24_testis
ENST00000478104,4,3,154,0.00487,0.38149,0.18182,v24_testis
ENST00000373824,11,6,161,0.00339,0.52456,0.40994,v24_testis
ENST00000460170,74,27,1440,0.00025,0.44192,0.45342,v24_testis
ENST00000373534,13,2,268,0.00057,0.49627,0.15485,v24_testis
ENST00000291358,39,22,466,0.00121,0.42066,0.46215,v24_testis
ENST00000294517,18,5,460,0.0006,0.49517,0.47044,v24_testis
ENST00000419121,18,7,374,0.00104,0.38013,0.38044,v24_testis
ENST00000455895,18,7,430,0.0009,0.42468,0.42392,v24_testis
ENST00000339480,5,1,266,0.00075,0.32181,0.29699,v24_testis
ENST00000373347,54,24,979,0.00045,0.53486,0.50119,v24_testis
