ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000339381,46,11,852,0.00028,0.52302,0.38156,v12_lymphnode
ENST00000379268,15,3,241,0.00083,0.56957,0.17566,v12_lymphnode
ENST00000347370,11,6,207,0.00264,0.65876,0.59501,v12_lymphnode
ENST00000627654,6,1,191,0.00087,0.6658,0.48168,v12_lymphnode
ENST00000537325,6,1,161,0.00104,0.60352,0.38509,v12_lymphnode
ENST00000611123,13,5,405,0.00095,0.69668,0.67506,v12_lymphnode
ENST00000352527,17,4,353,0.00067,0.55941,0.72663,v12_lymphnode
ENST00000428161,19,5,367,0.00072,0.52359,0.60817,v12_lymphnode
ENST00000377507,14,10,255,0.0028,0.52913,0.50431,v12_lymphnode
ENST00000054668,4,4,139,0.00719,0.58094,0.58094,v12_lymphnode
ENST00000378288,39,13,587,0.00057,0.53318,0.43297,v12_lymphnode
ENST00000351748,15,6,234,0.00171,0.61225,0.70726,v12_lymphnode
ENST00000377782,24,7,426,0.00068,0.56778,0.76559,v12_lymphnode
ENST00000356876,24,7,417,0.0007,0.56785,0.76362,v12_lymphnode
ENST00000337907,94,31,1566,0.00021,0.55304,0.55232,v12_lymphnode
ENST00000251546,14,5,224,0.00159,0.58578,0.75089,v12_lymphnode
ENST00000487038,4,2,120,0.00417,0.6,0.52916,v12_lymphnode
ENST00000375105,11,1,145,0.00063,0.58809,0.86897,v12_lymphnode
ENST00000375111,4,3,144,0.00521,0.6059,0.77083,v12_lymphnode
ENST00000375111,4,3,144,0.00521,0.6059,0.77083,v12_lymphnode
ENST00000634683,29,6,437,0.00047,0.51811,0.56522,v12_lymphnode
ENST00000361729,29,6,437,0.00047,0.51811,0.56522,v12_lymphnode
ENST00000374392,3,1,102,0.00327,0.92157,0.95098,v12_lymphnode
ENST00000308873,17,7,415,0.00099,0.545,0.58554,v12_lymphnode
ENST00000399916,17,7,429,0.00096,0.55985,0.59907,v12_lymphnode
ENST00000374338,18,3,308,0.00054,0.57323,0.52164,v12_lymphnode
ENST00000374393,10,7,115,0.00609,0.63478,0.73789,v12_lymphnode
ENST00000314675,25,5,400,0.0005,0.5198,0.526,v12_lymphnode
ENST00000531382,31,8,744,0.00035,0.5963,0.66499,v12_lymphnode
ENST00000628256,31,8,744,0.00035,0.5963,0.66499,v12_lymphnode
ENST00000526219,23,5,294,0.00074,0.68234,0.63537,v12_lymphnode
ENST00000374005,24,9,529,0.00071,0.61256,0.65764,v12_lymphnode
ENST00000373888,13,6,373,0.00124,0.57393,0.64299,v12_lymphnode
ENST00000373894,19,8,455,0.00093,0.59549,0.60797,v12_lymphnode
ENST00000373925,25,6,260,0.00092,0.62292,0.70192,v12_lymphnode
ENST00000373826,10,2,105,0.0019,0.57619,0.31904,v12_lymphnode
ENST00000465518,15,5,218,0.00153,0.63639,0.47431,v12_lymphnode
ENST00000465645,5,1,60,0.00333,0.59,0.46667,v12_lymphnode
ENST00000647380,5,1,60,0.00333,0.59,0.46667,v12_lymphnode
ENST00000373832,21,7,421,0.00079,0.53489,0.679,v12_lymphnode
ENST00000647103,32,19,601,0.00099,0.53655,0.52255,v12_lymphnode
ENST00000336890,26,10,509,0.00076,0.51368,0.57957,v12_lymphnode
ENST00000336890,26,10,509,0.00076,0.51368,0.57957,v12_lymphnode
ENST00000373087,33,10,599,0.00051,0.56038,0.48881,v12_lymphnode
ENST00000454994,28,14,514,0.00097,0.51216,0.51946,v12_lymphnode
ENST00000372718,37,17,429,0.00107,0.55837,0.48375,v12_lymphnode
ENST00000372708,35,16,399,0.00115,0.55639,0.47556,v12_lymphnode
ENST00000539317,29,12,349,0.00119,0.60429,0.53892,v12_lymphnode
ENST00000427410,69,20,297,0.00098,0.60182,0.64663,v12_lymphnode
ENST00000439569,34,6,407,0.00043,0.59387,0.59459,v12_lymphnode
ENST00000372359,7,0,220,0.0,0.51493,,v12_lymphnode
ENST00000372362,4,4,155,0.00645,0.56452,0.56452,v12_lymphnode
ENST00000710952,49,14,549,0.00052,0.51489,0.57598,v12_lymphnode
ENST00000528077,7,6,106,0.00809,0.72642,0.7217,v12_lymphnode
ENST00000334793,8,0,495,0.0,0.6399,,v12_lymphnode
ENST00000517870,7,2,190,0.0015,0.59399,0.62369,v12_lymphnode
ENST00000371568,57,23,861,0.00047,0.54551,0.472,v12_lymphnode
ENST00000371274,22,4,372,0.00049,0.54533,0.67406,v12_lymphnode
ENST00000407246,22,12,523,0.00104,0.57527,0.64324,v12_lymphnode
ENST00000371116,24,10,478,0.00087,0.56224,0.64331,v12_lymphnode
ENST00000370976,15,8,450,0.00119,0.61467,0.61028,v12_lymphnode
ENST00000370871,13,10,295,0.00261,0.54707,0.57153,v12_lymphnode
ENST00000370662,16,8,153,0.00327,0.51511,0.53595,v12_lymphnode
ENST00000431532,21,14,431,0.00155,0.61397,0.59695,v12_lymphnode
ENST00000370459,53,29,586,0.00093,0.65754,0.65282,v12_lymphnode
ENST00000370459,53,29,586,0.00093,0.65754,0.65282,v12_lymphnode
ENST00000337338,40,24,858,0.0007,0.53377,0.54385,v12_lymphnode
ENST00000370332,15,7,422,0.00111,0.59684,0.54773,v12_lymphnode
ENST00000427103,15,7,422,0.00111,0.59684,0.54773,v12_lymphnode
ENST00000616709,13,11,369,0.00229,0.50969,0.56738,v12_lymphnode
ENST00000369868,7,1,251,0.00057,0.59818,0.94422,v12_lymphnode
ENST00000369769,22,11,575,0.00087,0.51763,0.39241,v12_lymphnode
ENST00000369784,46,23,977,0.00051,0.59741,0.59797,v12_lymphnode
ENST00000648608,6,2,219,0.00152,0.74049,0.61872,v12_lymphnode
ENST00000271324,6,2,219,0.00152,0.74049,0.61872,v12_lymphnode
ENST00000369744,17,8,380,0.00124,0.563,0.51809,v12_lymphnode
ENST00000466741,14,7,311,0.00161,0.59876,0.49839,v12_lymphnode
ENST00000369510,25,9,522,0.00069,0.59739,0.54236,v12_lymphnode
ENST00000369478,20,15,351,0.00214,0.65513,0.64786,v12_lymphnode
ENST00000414276,4,1,195,0.00128,0.88077,0.86667,v12_lymphnode
ENST00000360244,5,3,247,0.00243,0.59838,0.52362,v12_lymphnode
ENST00000369109,7,3,265,0.00162,0.66361,0.48805,v12_lymphnode
ENST00000295294,12,4,275,0.00121,0.5897,0.71,v12_lymphnode
ENST00000357235,4,1,79,0.00316,0.64557,0.74684,v12_lymphnode
ENST00000368432,25,9,446,0.00081,0.57552,0.50648,v12_lymphnode
ENST00000368356,27,16,419,0.00141,0.52391,0.56593,v12_lymphnode
ENST00000339922,8,2,139,0.0018,0.52788,0.85971,v12_lymphnode
ENST00000368284,29,5,629,0.00027,0.53336,0.51574,v12_lymphnode
ENST00000368276,18,6,220,0.00152,0.58889,0.30152,v12_lymphnode
ENST00000368174,22,6,347,0.00079,0.55751,0.46302,v12_lymphnode
ENST00000289429,18,9,327,0.00153,0.54043,0.4244,v12_lymphnode
ENST00000358292,21,10,366,0.0013,0.56284,0.58033,v12_lymphnode
ENST00000368199,30,7,389,0.0006,0.51191,0.80352,v12_lymphnode
ENST00000392306,30,7,399,0.00058,0.51662,0.80845,v12_lymphnode
ENST00000392254,21,13,461,0.00134,0.63609,0.69848,v12_lymphnode
ENST00000392252,21,13,452,0.00137,0.62979,0.69401,v12_lymphnode
ENST00000368140,22,14,492,0.00129,0.61151,0.67465,v12_lymphnode
ENST00000302035,14,5,335,0.00107,0.64136,0.73373,v12_lymphnode
ENST00000613788,12,7,252,0.00231,0.54696,0.51984,v12_lymphnode
ENST00000263285,33,12,655,0.00056,0.54129,0.71056,v12_lymphnode
ENST00000368054,17,6,328,0.00108,0.51148,0.63415,v12_lymphnode
ENST00000368013,55,22,1101,0.00036,0.54899,0.5959,v12_lymphnode
ENST00000622395,23,7,393,0.00077,0.52262,0.63177,v12_lymphnode
ENST00000309758,30,6,643,0.00031,0.5494,0.5705,v12_lymphnode
ENST00000368007,17,7,312,0.00132,0.55015,0.50183,v12_lymphnode
ENST00000504010,28,12,280,0.00153,0.55676,0.48452,v12_lymphnode
ENST00000350710,4,1,141,0.00177,0.5461,0.71631,v12_lymphnode
ENST00000367868,19,6,319,0.00099,0.54413,0.45454,v12_lymphnode
ENST00000367819,6,0,114,0.0,0.65351,,v12_lymphnode
ENST00000367818,6,2,114,0.00292,0.65351,0.47807,v12_lymphnode
ENST00000367755,16,10,532,0.00117,0.64897,0.65075,v12_lymphnode
ENST00000434571,14,7,214,0.00234,0.64553,0.67957,v12_lymphnode
ENST00000614012,20,9,341,0.00132,0.56745,0.55197,v12_lymphnode
ENST00000367554,18,10,301,0.00185,0.52178,0.59103,v12_lymphnode
ENST00000367460,13,12,235,0.00393,0.66776,0.64752,v12_lymphnode
ENST00000391985,10,7,269,0.0026,0.51227,0.48168,v12_lymphnode
ENST00000367350,94,55,1648,0.00036,0.5431,0.54208,v12_lymphnode
ENST00000304244,8,2,361,0.00069,0.68491,0.75208,v12_lymphnode
ENST00000348564,57,36,1145,0.00055,0.6127,0.62931,v12_lymphnode
ENST00000573477,12,6,410,0.00122,0.54553,0.51504,v12_lymphnode
ENST00000573679,16,9,571,0.00099,0.53338,0.5001,v12_lymphnode
ENST00000442510,61,39,1306,0.00049,0.62047,0.62981,v12_lymphnode
ENST00000367279,36,17,399,0.00118,0.51915,0.52794,v12_lymphnode
ENST00000309017,32,16,360,0.00139,0.53394,0.51111,v12_lymphnode
ENST00000691036,32,16,360,0.00139,0.53394,0.51111,v12_lymphnode
ENST00000255427,30,14,447,0.00104,0.54161,0.52876,v12_lymphnode
ENST00000367229,31,15,466,0.00104,0.5441,0.51803,v12_lymphnode
ENST00000491855,26,13,387,0.00129,0.56937,0.5486,v12_lymphnode
ENST00000367217,26,13,382,0.00131,0.50946,0.5149,v12_lymphnode
ENST00000442561,25,13,398,0.00131,0.54814,0.5344,v12_lymphnode
ENST00000367167,11,5,255,0.00178,0.60285,0.55922,v12_lymphnode
ENST00000659997,12,5,177,0.00235,0.53107,0.49492,v12_lymphnode
ENST00000581977,48,20,716,0.00058,0.56436,0.6361,v12_lymphnode
ENST00000577571,18,9,265,0.00189,0.59916,0.57275,v12_lymphnode
ENST00000367058,49,24,1033,0.00047,0.56793,0.51565,v12_lymphnode
ENST00000367057,50,24,1092,0.00044,0.56238,0.5103,v12_lymphnode
ENST00000628511,15,4,306,0.00087,0.56928,0.63644,v12_lymphnode
ENST00000367091,20,5,390,0.00064,0.54449,0.59692,v12_lymphnode
ENST00000367025,72,38,551,0.00096,0.53148,0.56003,v12_lymphnode
ENST00000399639,10,7,265,0.00264,0.54755,0.55472,v12_lymphnode
ENST00000366998,21,10,384,0.00124,0.57676,0.55651,v12_lymphnode
ENST00000419091,40,25,553,0.00113,0.62098,0.63479,v12_lymphnode
ENST00000360212,8,6,355,0.00211,0.62394,0.61596,v12_lymphnode
ENST00000440600,74,51,913,0.00075,0.59397,0.5307,v12_lymphnode
ENST00000445590,13,9,158,0.00438,0.59834,0.63643,v12_lymphnode
ENST00000366668,46,29,737,0.00086,0.53708,0.45005,v12_lymphnode
ENST00000366632,12,5,382,0.00109,0.56239,0.48534,v12_lymphnode
ENST00000317586,11,3,369,0.00074,0.54743,0.1897,v12_lymphnode
ENST00000602873,29,18,201,0.00309,0.52376,0.42537,v12_lymphnode
ENST00000439617,56,29,854,0.00061,0.56988,0.54551,v12_lymphnode
ENST00000366548,40,27,846,0.0008,0.51167,0.49834,v12_lymphnode
ENST00000336119,52,24,1034,0.00045,0.52903,0.54856,v12_lymphnode
ENST00000329291,27,10,592,0.00063,0.58471,0.6576,v12_lymphnode
ENST00000451251,26,7,524,0.00051,0.55042,0.5319,v12_lymphnode
ENST00000366471,26,7,474,0.00057,0.53221,0.50964,v12_lymphnode
ENST00000379959,21,12,272,0.0021,0.56128,0.5625,v12_lymphnode
ENST00000416382,46,22,508,0.00094,0.54879,0.50725,v12_lymphnode
ENST00000395797,23,14,273,0.00223,0.5528,0.52119,v12_lymphnode
ENST00000395255,23,12,333,0.00157,0.5835,0.53779,v12_lymphnode
ENST00000399162,10,5,169,0.00296,0.56154,0.63432,v12_lymphnode
ENST00000441259,28,10,555,0.00064,0.54382,0.45387,v12_lymphnode
ENST00000441259,28,10,555,0.00064,0.54382,0.45387,v12_lymphnode
ENST00000373207,64,13,1223,0.00017,0.55379,0.60563,v12_lymphnode
ENST00000412663,4,2,77,0.00649,0.73052,0.7922,v12_lymphnode
ENST00000394936,23,11,524,0.00091,0.52332,0.54528,v12_lymphnode
ENST00000299381,5,4,110,0.00727,0.68364,0.62728,v12_lymphnode
ENST00000372325,10,2,248,0.00081,0.67298,0.48992,v12_lymphnode
ENST00000415557,13,9,377,0.00184,0.57233,0.55438,v12_lymphnode
ENST00000371447,41,25,858,0.00071,0.51106,0.60396,v12_lymphnode
ENST00000371485,46,33,464,0.00155,0.54896,0.55643,v12_lymphnode
ENST00000371176,27,16,433,0.00137,0.52014,0.59021,v12_lymphnode
ENST00000371021,20,7,279,0.00125,0.56398,0.40758,v12_lymphnode
ENST00000344386,25,19,322,0.00236,0.55118,0.53645,v12_lymphnode
ENST00000337540,14,2,372,0.00038,0.51402,0.59678,v12_lymphnode
ENST00000318222,46,18,805,0.00049,0.53654,0.51277,v12_lymphnode
ENST00000299353,13,8,106,0.00581,0.6103,0.67453,v12_lymphnode
ENST00000369788,11,4,323,0.00113,0.65888,0.79334,v12_lymphnode
ENST00000263054,59,25,1168,0.00036,0.51918,0.5286,v12_lymphnode
ENST00000263054,59,25,1168,0.00036,0.51918,0.5286,v12_lymphnode
ENST00000447005,7,4,70,0.00816,0.72653,0.78572,v12_lymphnode
ENST00000368901,1,1,52,0.01923,0.57692,0.57692,v12_lymphnode
ENST00000415217,43,12,742,0.00038,0.5351,0.4106,v12_lymphnode
ENST00000431843,17,8,410,0.00115,0.5759,0.48597,v12_lymphnode
ENST00000454668,35,9,320,0.0008,0.57402,0.66389,v12_lymphnode
ENST00000622905,35,9,320,0.0008,0.57402,0.66389,v12_lymphnode
ENST00000330243,24,11,516,0.00089,0.5797,0.53365,v12_lymphnode
ENST00000632827,25,11,516,0.00085,0.56589,0.53365,v12_lymphnode
ENST00000348655,23,11,474,0.00101,0.5699,0.52014,v12_lymphnode
ENST00000633943,24,11,474,0.00097,0.55564,0.52014,v12_lymphnode
ENST00000707559,6,0,177,0.0,0.82768,,v12_lymphnode
ENST00000612541,6,0,177,0.0,0.82768,,v12_lymphnode
ENST00000412090,6,0,177,0.0,0.82768,,v12_lymphnode
ENST00000628787,6,0,177,0.0,0.82768,,v12_lymphnode
ENST00000619083,4,0,278,0.0,0.92356,,v12_lymphnode
ENST00000625554,4,0,278,0.0,0.92356,,v12_lymphnode
ENST00000707558,4,0,278,0.0,0.92356,,v12_lymphnode
ENST00000382171,4,0,278,0.0,0.92356,,v12_lymphnode
ENST00000352909,25,8,497,0.00064,0.53473,0.6343,v12_lymphnode
ENST00000389989,48,18,811,0.00046,0.63813,0.66372,v12_lymphnode
ENST00000316375,20,5,333,0.00075,0.52718,0.38498,v12_lymphnode
ENST00000614314,28,8,374,0.00076,0.56675,0.65475,v12_lymphnode
ENST00000380027,27,10,326,0.00114,0.58566,0.46871,v12_lymphnode
ENST00000396986,8,4,311,0.00161,0.52854,0.66961,v12_lymphnode
ENST00000437750,14,9,469,0.00137,0.51005,0.47809,v12_lymphnode
ENST00000431742,3,0,44,0.0,0.67424,,v12_lymphnode
ENST00000434472,12,4,429,0.00078,0.62898,0.82226,v12_lymphnode
ENST00000318201,59,20,906,0.00037,0.57822,0.65596,v12_lymphnode
ENST00000312055,97,56,1972,0.00029,0.5178,0.47332,v12_lymphnode
ENST00000411426,38,25,704,0.00093,0.54602,0.59193,v12_lymphnode
ENST00000395005,91,46,662,0.00076,0.63776,0.60774,v12_lymphnode
ENST00000300187,91,46,679,0.00074,0.646,0.61756,v12_lymphnode
ENST00000534668,11,6,297,0.00184,0.61647,0.67396,v12_lymphnode
ENST00000345732,11,6,297,0.00184,0.61647,0.67396,v12_lymphnode
ENST00000452451,24,11,592,0.00077,0.59621,0.51843,v12_lymphnode
ENST00000352009,25,9,601,0.0006,0.5988,0.46293,v12_lymphnode
ENST00000313421,31,14,668,0.00068,0.62029,0.57699,v12_lymphnode
ENST00000278893,17,10,287,0.00205,0.60894,0.72613,v12_lymphnode
ENST00000350490,34,11,709,0.00046,0.52692,0.54161,v12_lymphnode
ENST00000356786,149,28,1476,0.00013,0.54335,0.59054,v12_lymphnode
ENST00000294066,43,11,820,0.00031,0.523,0.44878,v12_lymphnode
ENST00000164133,31,12,497,0.00078,0.65561,0.49313,v12_lymphnode
ENST00000438980,16,4,396,0.00063,0.52336,0.49558,v12_lymphnode
