ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000379198,8,4,329,0.00152,0.78533,0.69833,v37_adrenal_gland
ENST00000379268,15,3,241,0.00083,0.56957,0.17566,v37_adrenal_gland
ENST00000338660,4,3,64,0.01172,0.61328,0.53646,v37_adrenal_gland
ENST00000620829,24,6,502,0.0005,0.58972,0.62683,v37_adrenal_gland
ENST00000288774,18,3,346,0.00048,0.49534,0.3738,v37_adrenal_gland
ENST00000378427,10,1,183,0.00055,0.6765,0.3388,v37_adrenal_gland
ENST00000628389,7,2,123,0.00232,0.47735,0.39838,v37_adrenal_gland
ENST00000352527,17,4,353,0.00067,0.55941,0.72663,v37_adrenal_gland
ENST00000164247,19,5,367,0.00072,0.52359,0.60817,v37_adrenal_gland
ENST00000377507,14,10,255,0.0028,0.52913,0.50431,v37_adrenal_gland
ENST00000604074,26,9,403,0.00086,0.60594,0.55693,v37_adrenal_gland
ENST00000354437,30,11,499,0.00073,0.53995,0.51922,v37_adrenal_gland
ENST00000378285,28,11,450,0.00087,0.52992,0.46687,v37_adrenal_gland
ENST00000348333,21,7,372,0.0009,0.58436,0.73502,v37_adrenal_gland
ENST00000377414,9,5,244,0.00228,0.31375,0.25738,v37_adrenal_gland
ENST00000376637,6,1,111,0.0015,0.53303,0.54054,v37_adrenal_gland
ENST00000441801,18,5,374,0.00074,0.57175,0.44759,v37_adrenal_gland
ENST00000330263,10,3,239,0.00126,0.63264,0.53556,v37_adrenal_gland
ENST00000375535,17,8,183,0.00257,0.39184,0.3791,v37_adrenal_gland
ENST00000375105,11,1,145,0.00063,0.58809,0.86897,v37_adrenal_gland
ENST00000374472,8,2,360,0.00069,0.48785,0.5625,v37_adrenal_gland
ENST00000374497,17,4,348,0.00068,0.59179,0.53161,v37_adrenal_gland
ENST00000308873,17,7,415,0.00099,0.545,0.58554,v37_adrenal_gland
ENST00000399916,17,7,429,0.00096,0.55985,0.59907,v37_adrenal_gland
ENST00000354361,8,3,201,0.00187,0.51182,0.61857,v37_adrenal_gland
ENST00000454452,8,4,321,0.00156,0.35942,0.29206,v37_adrenal_gland
ENST00000436717,11,3,183,0.00149,0.48783,0.47723,v37_adrenal_gland
ENST00000412742,15,9,173,0.00347,0.60694,0.73539,v37_adrenal_gland
ENST00000374268,11,1,271,0.00034,0.48943,0.93358,v37_adrenal_gland
ENST00000340849,8,4,267,0.00187,0.4368,0.40637,v37_adrenal_gland
ENST00000374271,17,9,341,0.00155,0.47162,0.51841,v37_adrenal_gland
ENST00000399173,24,9,529,0.00071,0.61256,0.65764,v37_adrenal_gland
ENST00000236412,3,2,127,0.00525,0.22047,0.12599,v37_adrenal_gland
ENST00000373826,10,2,105,0.0019,0.57619,0.31904,v37_adrenal_gland
ENST00000373831,24,8,452,0.00074,0.50913,0.62721,v37_adrenal_gland
ENST00000403528,14,5,425,0.00084,0.57697,0.44941,v37_adrenal_gland
ENST00000373582,16,3,163,0.00115,0.45782,0.58078,v37_adrenal_gland
ENST00000468695,11,5,167,0.00272,0.4785,0.37365,v37_adrenal_gland
ENST00000336890,26,10,509,0.00076,0.51368,0.57957,v37_adrenal_gland
ENST00000417239,2,0,92,0.0,0.58152,,v37_adrenal_gland
ENST00000521580,2,0,92,0.0,0.58152,,v37_adrenal_gland
ENST00000373237,11,7,201,0.00317,0.47671,0.41862,v37_adrenal_gland
ENST00000494695,2,1,56,0.00893,0.55358,0.21429,v37_adrenal_gland
ENST00000372718,37,17,429,0.00107,0.55837,0.48375,v37_adrenal_gland
ENST00000372708,35,16,399,0.00115,0.55639,0.47556,v37_adrenal_gland
ENST00000539317,29,12,349,0.00119,0.60429,0.53892,v37_adrenal_gland
ENST00000372653,60,18,301,0.001,0.63206,0.65891,v37_adrenal_gland
ENST00000545417,5,4,170,0.00471,0.52118,0.58088,v37_adrenal_gland
ENST00000262915,13,6,444,0.00104,0.57502,0.4542,v37_adrenal_gland
ENST00000334815,27,9,371,0.0009,0.67465,0.71908,v37_adrenal_gland
ENST00000355498,49,14,521,0.00055,0.49156,0.55511,v37_adrenal_gland
ENST00000307089,11,5,151,0.00301,0.58519,0.51126,v37_adrenal_gland
ENST00000428112,21,9,335,0.00128,0.57399,0.47861,v37_adrenal_gland
ENST00000517870,7,2,190,0.0015,0.59399,0.62369,v37_adrenal_gland
ENST00000371330,14,7,449,0.00111,0.59418,0.59497,v37_adrenal_gland
ENST00000610401,19,12,388,0.00163,0.41793,0.37414,v37_adrenal_gland
ENST00000414851,43,21,555,0.00088,0.53082,0.48966,v37_adrenal_gland
ENST00000371509,21,13,503,0.00123,0.58071,0.5874,v37_adrenal_gland
ENST00000370994,24,16,387,0.00172,0.38211,0.37096,v37_adrenal_gland
ENST00000361219,24,16,393,0.0017,0.38009,0.36912,v37_adrenal_gland
ENST00000371014,23,14,486,0.00125,0.56191,0.55276,v37_adrenal_gland
ENST00000371016,22,15,450,0.00152,0.55424,0.48533,v37_adrenal_gland
ENST00000370894,13,8,169,0.00364,0.47246,0.55917,v37_adrenal_gland
ENST00000457880,9,6,226,0.00295,0.37119,0.37463,v37_adrenal_gland
ENST00000370688,11,7,257,0.00248,0.51574,0.53752,v37_adrenal_gland
ENST00000394839,11,6,321,0.0017,0.50382,0.49792,v37_adrenal_gland
ENST00000616170,19,10,394,0.00134,0.4817,0.46751,v37_adrenal_gland
ENST00000361321,7,5,105,0.0068,0.38368,0.44,v37_adrenal_gland
ENST00000427103,15,7,422,0.00111,0.59684,0.54773,v37_adrenal_gland
ENST00000315713,11,6,236,0.00231,0.50116,0.47246,v37_adrenal_gland
ENST00000370203,5,4,263,0.00304,0.68137,0.64734,v37_adrenal_gland
ENST00000538610,11,4,183,0.00199,0.5847,0.54235,v37_adrenal_gland
ENST00000648608,6,2,219,0.00152,0.74049,0.61872,v37_adrenal_gland
ENST00000369744,17,8,380,0.00124,0.563,0.51809,v37_adrenal_gland
ENST00000466741,14,7,311,0.00161,0.59876,0.49839,v37_adrenal_gland
ENST00000369716,8,5,347,0.0018,0.57097,0.65591,v37_adrenal_gland
ENST00000369630,7,1,169,0.00085,0.44548,0.97041,v37_adrenal_gland
ENST00000361886,8,2,133,0.00188,0.54135,0.86466,v37_adrenal_gland
ENST00000369478,20,15,351,0.00214,0.65513,0.64786,v37_adrenal_gland
ENST00000331491,8,5,136,0.0046,0.48346,0.49706,v37_adrenal_gland
ENST00000331128,6,3,130,0.00385,0.46026,0.5641,v37_adrenal_gland
ENST00000414276,4,1,195,0.00128,0.88077,0.86667,v37_adrenal_gland
ENST00000360244,5,3,247,0.00243,0.59838,0.52362,v37_adrenal_gland
ENST00000368888,26,13,562,0.00089,0.57158,0.56515,v37_adrenal_gland
ENST00000368910,6,2,184,0.00181,0.42754,0.47826,v37_adrenal_gland
ENST00000602841,14,7,195,0.00256,0.48901,0.48205,v37_adrenal_gland
ENST00000368905,15,8,230,0.00232,0.53217,0.49674,v37_adrenal_gland
ENST00000368825,18,12,516,0.00129,0.39104,0.41748,v37_adrenal_gland
ENST00000368713,5,0,101,0.0,0.37624,,v37_adrenal_gland
ENST00000368531,20,9,247,0.00182,0.37854,0.43275,v37_adrenal_gland
ENST00000368431,16,6,294,0.00128,0.50744,0.5856,v37_adrenal_gland
ENST00000368432,25,9,446,0.00081,0.57552,0.50648,v37_adrenal_gland
ENST00000303343,9,4,167,0.00266,0.63739,0.51647,v37_adrenal_gland
ENST00000427500,21,11,487,0.00108,0.50699,0.48777,v37_adrenal_gland
ENST00000613861,21,11,487,0.00108,0.50699,0.48777,v37_adrenal_gland
