ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000377627,10,5,175,0.00286,0.488,0.65371,v30_colon
ENST00000376637,6,1,111,0.0015,0.53303,0.54054,v30_colon
ENST00000375121,11,4,227,0.0016,0.4121,0.36784,v30_colon
ENST00000289749,10,4,216,0.00185,0.55509,0.34722,v30_colon
ENST00000354361,8,3,201,0.00187,0.51182,0.61857,v30_colon
ENST00000419687,23,11,227,0.00211,0.50469,0.50381,v30_colon
ENST00000446189,14,10,147,0.00486,0.57532,0.58572,v30_colon
ENST00000307089,11,5,151,0.00301,0.58519,0.51126,v30_colon
ENST00000370668,6,4,102,0.00654,0.5866,0.53922,v30_colon
ENST00000370689,14,8,351,0.00163,0.46703,0.4537,v30_colon
ENST00000538610,11,4,183,0.00199,0.5847,0.54235,v30_colon
ENST00000369709,15,9,184,0.00326,0.46377,0.42995,v30_colon
ENST00000393316,11,8,163,0.00446,0.53319,0.4954,v30_colon
ENST00000369516,9,5,221,0.00251,0.70639,0.77647,v30_colon
ENST00000369426,19,13,220,0.00311,0.54211,0.56469,v30_colon
ENST00000256585,9,4,158,0.00281,0.66596,0.62025,v30_colon
ENST00000530472,28,13,310,0.0015,0.55611,0.61241,v30_colon
ENST00000471283,8,3,149,0.00252,0.48742,0.64653,v30_colon
ENST00000438413,12,5,229,0.00182,0.42176,0.41747,v30_colon
ENST00000452291,11,7,199,0.0032,0.55825,0.68629,v30_colon
ENST00000530507,8,3,185,0.00203,0.52568,0.66666,v30_colon
ENST00000486220,6,3,72,0.00694,0.67824,0.76389,v30_colon
ENST00000444639,5,3,99,0.00606,0.62828,0.64646,v30_colon
ENST00000367139,12,5,203,0.00205,0.42816,0.54778,v30_colon
ENST00000360212,8,6,355,0.00211,0.62394,0.61596,v30_colon
ENST00000366890,11,7,336,0.00189,0.47944,0.46131,v30_colon
ENST00000366615,9,7,155,0.00502,0.5276,0.53641,v30_colon
ENST00000479214,4,1,121,0.00207,0.60951,0.77686,v30_colon
ENST00000684501,4,2,197,0.00254,0.51142,0.49492,v30_colon
ENST00000342105,23,13,245,0.00231,0.57019,0.56012,v30_colon
ENST00000488328,10,5,109,0.00459,0.46147,0.53578,v30_colon
ENST00000395098,8,8,251,0.00398,0.48556,0.48556,v30_colon
ENST00000644591,10,4,196,0.00204,0.55765,0.63903,v30_colon
ENST00000645440,5,4,131,0.00611,0.40458,0.30344,v30_colon
ENST00000371930,10,6,191,0.00314,0.39476,0.32024,v30_colon
ENST00000652046,15,9,335,0.00179,0.58985,0.73068,v30_colon
ENST00000539281,6,2,213,0.00156,0.53756,0.59155,v30_colon
ENST00000361248,15,8,182,0.00293,0.41978,0.42308,v30_colon
ENST00000423273,6,4,67,0.00995,0.80597,0.77612,v30_colon
ENST00000392865,11,5,167,0.00272,0.57267,0.58443,v30_colon
ENST00000368671,10,6,226,0.00265,0.67611,0.64307,v30_colon
ENST00000176195,5,1,121,0.00165,0.44132,0.41322,v30_colon
ENST00000622382,5,1,121,0.00165,0.44132,0.41322,v30_colon
ENST00000329957,11,8,268,0.00271,0.34905,0.35634,v30_colon
ENST00000707570,11,8,268,0.00271,0.34905,0.35634,v30_colon
ENST00000336906,4,1,147,0.0017,0.65306,0.26531,v30_colon
ENST00000650601,5,2,147,0.00272,0.69252,0.7415,v30_colon
ENST00000330597,4,1,147,0.0017,0.65306,0.26531,v30_colon
ENST00000477358,1,1,81,0.01235,0.02469,0.02469,v30_colon
ENST00000529942,6,3,151,0.00331,0.42494,0.45695,v30_colon
ENST00000324229,9,4,127,0.0035,0.49081,0.53543,v30_colon
ENST00000443524,8,6,242,0.0031,0.43905,0.54683,v30_colon
ENST00000450654,19,8,277,0.00152,0.45487,0.48195,v30_colon
ENST00000537076,11,6,221,0.00247,0.31345,0.31825,v30_colon
ENST00000016913,12,7,267,0.00218,0.29588,0.3007,v30_colon
ENST00000278893,17,10,287,0.00205,0.60894,0.72613,v30_colon
ENST00000294117,2,1,75,0.00667,0.23334,0.28,v30_colon
ENST00000409738,2,1,119,0.0042,0.53361,0.29412,v30_colon
ENST00000265643,2,1,123,0.00407,0.13414,0.25203,v30_colon
ENST00000446862,3,1,124,0.00269,0.70161,0.66129,v30_colon
ENST00000280352,10,6,292,0.00205,0.45068,0.41267,v30_colon
ENST00000530272,13,6,202,0.00228,0.37928,0.42904,v30_colon
ENST00000278937,8,4,215,0.00233,0.56221,0.58837,v30_colon
ENST00000539526,4,2,95,0.00526,0.70263,0.52632,v30_colon
ENST00000260282,4,2,95,0.00526,0.70263,0.52632,v30_colon
ENST00000444704,9,5,225,0.00247,0.4637,0.42933,v30_colon
ENST00000546331,11,6,180,0.00303,0.50505,0.44074,v30_colon
ENST00000354662,6,4,145,0.0046,0.57931,0.40517,v30_colon
ENST00000441439,6,4,145,0.0046,0.57931,0.40517,v30_colon
ENST00000539744,23,16,291,0.00239,0.57119,0.62006,v30_colon
ENST00000310791,12,6,236,0.00212,0.3577,0.37006,v30_colon
ENST00000538315,5,4,194,0.00412,0.52577,0.44072,v30_colon
ENST00000441881,6,2,103,0.00324,0.45955,0.63106,v30_colon
ENST00000458521,7,2,121,0.00236,0.46871,0.61157,v30_colon
ENST00000540550,11,4,167,0.00218,0.6184,0.76797,v30_colon
ENST00000283172,4,2,90,0.00556,0.49444,0.63889,v30_colon
ENST00000403681,13,7,109,0.00494,0.48412,0.60813,v30_colon
ENST00000250559,16,12,184,0.00408,0.48879,0.44882,v30_colon
ENST00000247829,11,6,237,0.0023,0.58726,0.56962,v30_colon
ENST00000462788,4,3,124,0.00605,0.4133,0.32258,v30_colon
ENST00000546568,25,16,426,0.0015,0.46066,0.48577,v30_colon
ENST00000549025,21,14,357,0.00187,0.44551,0.44258,v30_colon
ENST00000454402,18,11,340,0.0018,0.37712,0.46283,v30_colon
ENST00000392542,15,10,319,0.00209,0.41128,0.47461,v30_colon
ENST00000534951,8,5,152,0.00411,0.73273,0.85789,v30_colon
ENST00000543318,5,2,148,0.0027,0.54595,0.75,v30_colon
ENST00000328654,28,24,533,0.00161,0.50449,0.52509,v30_colon
ENST00000539248,14,7,135,0.0037,0.43704,0.52064,v30_colon
ENST00000248484,24,16,417,0.0016,0.54327,0.4946,v30_colon
ENST00000282344,17,15,370,0.00238,0.49332,0.48451,v30_colon
ENST00000617770,10,4,218,0.00183,0.43165,0.2844,v30_colon
ENST00000379108,12,11,259,0.00354,0.42986,0.40084,v30_colon
ENST00000343788,21,15,365,0.00196,0.4017,0.43379,v30_colon
ENST00000706274,2,1,40,0.0125,0.575,0.525,v30_colon
ENST00000314070,16,13,191,0.00425,0.41983,0.42449,v30_colon
ENST00000403766,26,16,344,0.00179,0.66883,0.65007,v30_colon
ENST00000553300,15,9,293,0.00205,0.53766,0.51536,v30_colon
ENST00000556015,11,4,105,0.00346,0.4961,0.74524,v30_colon
ENST00000342677,20,14,308,0.00227,0.4823,0.52806,v30_colon
ENST00000557164,24,15,412,0.00152,0.49272,0.43576,v30_colon
ENST00000393287,40,23,310,0.00185,0.55621,0.53114,v30_colon
ENST00000340660,37,22,306,0.00194,0.58523,0.54338,v30_colon
ENST00000651154,15,5,184,0.00181,0.46304,0.67391,v30_colon
ENST00000651081,15,5,184,0.00181,0.46304,0.67391,v30_colon
ENST00000300177,15,5,184,0.00181,0.46304,0.67391,v30_colon
ENST00000651154,15,5,184,0.00181,0.46304,0.67391,v30_colon
ENST00000651081,15,5,184,0.00181,0.46304,0.67391,v30_colon
ENST00000300177,15,5,184,0.00181,0.46304,0.67391,v30_colon
ENST00000299174,11,5,145,0.00313,0.64138,0.67034,v30_colon
ENST00000427255,11,6,200,0.00273,0.49409,0.56167,v30_colon
ENST00000381359,8,3,59,0.00636,0.49153,0.37288,v30_colon
ENST00000344300,7,7,83,0.01205,0.6747,0.6747,v30_colon
ENST00000396650,7,7,83,0.01205,0.6747,0.6747,v30_colon
ENST00000542355,4,3,236,0.00318,0.38242,0.45057,v30_colon
ENST00000332680,15,9,357,0.00168,0.56713,0.59477,v30_colon
ENST00000330964,4,2,84,0.00595,0.65774,0.63691,v30_colon
ENST00000540797,19,14,476,0.00155,0.49115,0.52806,v30_colon
ENST00000412074,9,4,231,0.00192,0.4709,0.60173,v30_colon
ENST00000299565,11,8,468,0.00155,0.3411,0.34242,v30_colon
ENST00000615374,14,8,179,0.00319,0.41341,0.43506,v30_colon
ENST00000261749,15,7,208,0.00224,0.4375,0.41758,v30_colon
ENST00000621727,9,3,165,0.00202,0.67206,0.68485,v30_colon
ENST00000438167,9,3,165,0.00202,0.67206,0.68485,v30_colon
ENST00000400752,6,3,167,0.00299,0.31038,0.2515,v30_colon
ENST00000561509,5,2,124,0.00323,0.44355,0.64113,v30_colon
ENST00000262493,14,9,354,0.00182,0.52038,0.52888,v30_colon
ENST00000543856,19,9,210,0.00226,0.61729,0.66455,v30_colon
ENST00000417030,3,2,113,0.0059,0.32743,0.47345,v30_colon
ENST00000332695,3,1,122,0.00273,0.51913,0.15574,v30_colon
ENST00000709349,4,2,173,0.00289,0.29624,0.49422,v30_colon
