ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000379289,33,18,673,0.00081,0.48404,0.50413,v17_adipose
ENST00000379265,13,8,234,0.00263,0.54076,0.48504,v17_adipose
ENST00000377263,7,4,81,0.00705,0.52381,0.4537,v17_adipose
ENST00000355096,27,22,474,0.00172,0.4632,0.46145,v17_adipose
ENST00000697200,27,22,474,0.00172,0.4632,0.46145,v17_adipose
ENST00000400797,26,20,327,0.00235,0.43707,0.44755,v17_adipose
ENST00000375448,30,21,663,0.00106,0.50593,0.48739,v17_adipose
ENST00000628229,30,21,663,0.00106,0.50593,0.48739,v17_adipose
ENST00000357071,33,26,758,0.00104,0.42044,0.40983,v17_adipose
ENST00000656825,7,7,191,0.00524,0.45625,0.45625,v17_adipose
ENST00000328664,11,8,417,0.00174,0.4371,0.45204,v17_adipose
ENST00000354982,11,8,288,0.00253,0.50947,0.41406,v17_adipose
ENST00000270879,12,8,299,0.00223,0.5014,0.42642,v17_adipose
ENST00000373921,37,26,643,0.00109,0.49477,0.43504,v17_adipose
ENST00000373797,42,38,720,0.00126,0.4502,0.4462,v17_adipose
ENST00000271064,23,14,467,0.0013,0.3981,0.46146,v17_adipose
ENST00000246314,51,43,626,0.00135,0.49568,0.4945,v17_adipose
ENST00000373106,52,37,836,0.00085,0.47898,0.48151,v17_adipose
ENST00000372539,10,7,211,0.00332,0.41137,0.36764,v17_adipose
ENST00000296387,10,7,224,0.00312,0.3875,0.3463,v17_adipose
ENST00000312553,25,19,613,0.00124,0.48653,0.44707,v17_adipose
ENST00000534056,14,12,340,0.00252,0.32206,0.31912,v17_adipose
ENST00000370792,48,44,828,0.00111,0.44731,0.43075,v17_adipose
ENST00000369805,49,36,594,0.00124,0.46169,0.46254,v17_adipose
ENST00000369464,32,24,562,0.00133,0.47904,0.46345,v17_adipose
ENST00000256646,130,93,2471,0.00029,0.50994,0.50595,v17_adipose
ENST00000431239,47,39,825,0.00101,0.47701,0.49358,v17_adipose
ENST00000346569,33,25,415,0.00183,0.40453,0.39798,v17_adipose
ENST00000368825,18,16,516,0.00172,0.39104,0.39802,v17_adipose
ENST00000388718,295,269,2391,0.00038,0.47219,0.46842,v17_adipose
ENST00000392653,12,11,72,0.01273,0.39352,0.36995,v17_adipose
ENST00000368750,12,11,72,0.01273,0.39352,0.34975,v17_adipose
ENST00000331860,17,16,169,0.00557,0.33693,0.34874,v17_adipose
ENST00000368738,6,5,114,0.00731,0.31725,0.30877,v17_adipose
ENST00000368474,63,48,1226,0.00062,0.37693,0.36885,v17_adipose
ENST00000529168,62,47,1200,0.00063,0.37633,0.36649,v17_adipose
ENST00000355499,50,40,750,0.00107,0.40853,0.3817,v17_adipose
