ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000428161,19,11,367,0.00158,0.52359,0.54843,v25_heart
ENST00000376480,6,4,151,0.00442,0.47903,0.33775,v25_heart
ENST00000294454,26,16,304,0.00202,0.47723,0.478,v25_heart
ENST00000696689,4,4,91,0.01099,0.37912,0.37912,v25_heart
ENST00000375662,18,10,280,0.00198,0.50496,0.58393,v25_heart
ENST00000375499,14,12,280,0.00306,0.42041,0.46547,v25_heart
ENST00000375108,5,3,138,0.00435,0.59275,0.81884,v25_heart
ENST00000374395,16,10,241,0.00259,0.48885,0.44647,v25_heart
ENST00000374272,28,23,353,0.00233,0.54745,0.55081,v25_heart
ENST00000374300,8,6,292,0.00257,0.497,0.57078,v25_heart
ENST00000373713,3,3,133,0.00752,0.56642,0.56642,v25_heart
ENST00000373471,11,10,212,0.00429,0.53345,0.53726,v25_heart
ENST00000496770,8,7,153,0.00572,0.39052,0.4183,v25_heart
ENST00000235628,20,15,368,0.00204,0.49035,0.53496,v25_heart
ENST00000431473,22,19,391,0.00221,0.3562,0.36909,v25_heart
ENST00000372597,27,21,591,0.00132,0.53456,0.56724,v25_heart
ENST00000311672,4,3,91,0.00824,0.37912,0.28938,v25_heart
ENST00000532925,18,16,240,0.0037,0.52199,0.48958,v25_heart
ENST00000610401,19,17,388,0.00231,0.41793,0.4292,v25_heart
ENST00000371244,23,20,552,0.00158,0.45038,0.43089,v25_heart
ENST00000371204,25,17,502,0.00135,0.51434,0.50305,v25_heart
ENST00000371083,22,19,580,0.00149,0.56724,0.57795,v25_heart
ENST00000420607,25,21,425,0.00198,0.46984,0.48874,v25_heart
ENST00000370841,24,20,421,0.00198,0.48367,0.50701,v25_heart
ENST00000446538,14,13,358,0.00259,0.47745,0.45767,v25_heart
ENST00000370137,19,18,335,0.00283,0.50338,0.49469,v25_heart
ENST00000370137,19,18,335,0.00283,0.50338,0.49469,v25_heart
ENST00000370137,19,18,335,0.00283,0.50338,0.49469,v25_heart
ENST00000357155,21,14,354,0.00188,0.43274,0.44552,v25_heart
