ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000379116,38,25,802,0.00082,0.46975,0.51656,v22_prostate
ENST00000378755,47,30,634,0.00101,0.45795,0.44863,v22_prostate
ENST00000378486,78,49,1416,0.00044,0.48739,0.47076,v22_prostate
ENST00000620687,78,49,1416,0.00044,0.48739,0.47076,v22_prostate
ENST00000374632,46,37,987,0.00081,0.56997,0.54963,v22_prostate
ENST00000635198,56,38,894,0.00076,0.41914,0.37722,v22_prostate
ENST00000437606,56,38,894,0.00076,0.41914,0.37722,v22_prostate
ENST00000308182,92,60,1661,0.00039,0.48484,0.47848,v22_prostate
ENST00000318074,40,25,550,0.00114,0.4475,0.47469,v22_prostate
ENST00000642937,34,32,655,0.00144,0.52802,0.53177,v22_prostate
ENST00000373484,54,40,476,0.00156,0.62842,0.65037,v22_prostate
ENST00000372653,60,40,301,0.00221,0.63206,0.65216,v22_prostate
ENST00000372299,33,29,389,0.00226,0.47464,0.51015,v22_prostate
ENST00000359947,102,76,1907,0.00039,0.54563,0.56427,v22_prostate
ENST00000355498,49,36,521,0.00141,0.49156,0.46732,v22_prostate
ENST00000354383,49,36,522,0.00141,0.49234,0.46812,v22_prostate
ENST00000672818,49,36,546,0.00135,0.51278,0.48947,v22_prostate
ENST00000414150,67,53,1334,0.00059,0.57897,0.5785,v22_prostate
ENST00000371146,35,32,785,0.00116,0.40593,0.42197,v22_prostate
ENST00000326637,40,35,835,0.00105,0.50219,0.48373,v22_prostate
ENST00000370571,96,87,1714,0.00053,0.52847,0.51015,v22_prostate
ENST00000370563,36,34,919,0.00103,0.47564,0.48045,v22_prostate
ENST00000370563,36,34,919,0.00103,0.47564,0.48045,v22_prostate
ENST00000337338,40,33,858,0.00096,0.53377,0.51346,v22_prostate
ENST00000512756,87,74,1690,0.0005,0.49557,0.48797,v22_prostate
ENST00000359785,36,31,807,0.00107,0.47752,0.45313,v22_prostate
ENST00000431239,47,39,825,0.00101,0.47701,0.49358,v22_prostate
ENST00000369140,48,33,640,0.00107,0.45514,0.48059,v22_prostate
ENST00000369041,66,38,877,0.00066,0.46643,0.46261,v22_prostate
ENST00000368969,64,50,1290,0.00061,0.45924,0.43239,v22_prostate
ENST00000312210,34,26,327,0.00234,0.60425,0.65808,v22_prostate
ENST00000290583,53,37,465,0.0015,0.60272,0.62865,v22_prostate
ENST00000290585,51,37,415,0.00175,0.60364,0.62625,v22_prostate
ENST00000368382,48,31,736,0.00088,0.41607,0.46963,v22_prostate
ENST00000611379,48,31,746,0.00087,0.4239,0.47673,v22_prostate
ENST00000541576,69,58,947,0.00089,0.50555,0.46841,v22_prostate
ENST00000368285,37,27,761,0.00096,0.4987,0.51643,v22_prostate
ENST00000392302,38,26,736,0.00093,0.49625,0.45056,v22_prostate
ENST00000627490,35,26,420,0.00177,0.51211,0.46685,v22_prostate
ENST00000538366,34,32,714,0.00132,0.54585,0.53795,v22_prostate
ENST00000367468,34,28,604,0.00136,0.5037,0.51963,v22_prostate
ENST00000367362,49,40,541,0.00151,0.52631,0.54968,v22_prostate
ENST00000332129,111,85,1624,0.00047,0.48398,0.47764,v22_prostate
ENST00000271764,43,31,584,0.00123,0.61883,0.62356,v22_prostate
ENST00000579436,32,25,418,0.00187,0.53334,0.53617,v22_prostate
ENST00000359470,43,30,601,0.00116,0.48052,0.47981,v22_prostate
ENST00000356082,108,71,1172,0.00056,0.5257,0.50469,v22_prostate
ENST00000675850,72,60,1524,0.00055,0.51541,0.54964,v22_prostate
ENST00000366872,36,30,703,0.00119,0.40035,0.44168,v22_prostate
ENST00000366767,95,85,1638,0.00055,0.49903,0.50393,v22_prostate
ENST00000271971,34,25,690,0.00107,0.43065,0.47281,v22_prostate
ENST00000642610,28,26,527,0.00176,0.59664,0.57838,v22_prostate
ENST00000324631,35,29,660,0.00126,0.52416,0.54462,v22_prostate
ENST00000282343,32,27,632,0.00134,0.55192,0.5647,v22_prostate
ENST00000396576,32,27,605,0.00139,0.53301,0.54656,v22_prostate
ENST00000538351,43,32,779,0.00096,0.49816,0.49302,v22_prostate
ENST00000351773,28,27,561,0.00172,0.47485,0.49218,v22_prostate
ENST00000355710,40,27,1114,0.00061,0.48088,0.4989,v22_prostate
ENST00000350537,94,76,1310,0.00062,0.59432,0.5931,v22_prostate
ENST00000346874,94,74,1319,0.0006,0.58529,0.58599,v22_prostate
ENST00000374391,37,26,674,0.00104,0.50533,0.51712,v22_prostate
ENST00000610656,37,26,674,0.00104,0.50533,0.51712,v22_prostate
ENST00000417912,35,28,714,0.00112,0.41288,0.45618,v22_prostate
ENST00000337910,37,31,696,0.0012,0.50516,0.5298,v22_prostate
ENST00000388768,56,50,641,0.00139,0.57282,0.56799,v22_prostate
ENST00000680035,30,25,539,0.00155,0.51416,0.49506,v22_prostate
ENST00000372724,120,94,1890,0.00041,0.57835,0.55196,v22_prostate
ENST00000628523,120,94,1890,0.00041,0.57835,0.55196,v22_prostate
ENST00000286627,43,35,1178,0.00069,0.59233,0.62464,v22_prostate
ENST00000298068,38,35,776,0.00119,0.50682,0.50504,v22_prostate
ENST00000358334,89,76,2048,0.00042,0.51402,0.53237,v22_prostate
ENST00000356016,35,32,433,0.00211,0.41966,0.40921,v22_prostate
ENST00000371027,33,28,485,0.00175,0.49853,0.5229,v22_prostate
ENST00000356713,33,27,951,0.00086,0.56196,0.6065,v22_prostate
ENST00000371207,30,28,522,0.00179,0.50766,0.51875,v22_prostate
ENST00000277982,62,48,1151,0.00067,0.58238,0.60107,v22_prostate
ENST00000370228,39,32,582,0.00141,0.49057,0.54006,v22_prostate
ENST00000299206,40,27,575,0.00117,0.4833,0.47723,v22_prostate
ENST00000370033,28,25,689,0.0013,0.53841,0.53898,v22_prostate
ENST00000648076,65,47,1497,0.00048,0.51823,0.48328,v22_prostate
ENST00000263054,59,50,1168,0.00073,0.51918,0.52765,v22_prostate
ENST00000277945,36,31,579,0.00149,0.53536,0.54187,v22_prostate
ENST00000629706,35,30,584,0.00147,0.53009,0.53607,v22_prostate
ENST00000415217,43,27,742,0.00085,0.5351,0.46701,v22_prostate
ENST00000543663,47,35,930,0.0008,0.49513,0.47806,v22_prostate
ENST00000627256,95,66,2382,0.00029,0.39274,0.40204,v22_prostate
ENST00000421673,105,72,2439,0.00028,0.42934,0.4368,v22_prostate
ENST00000627926,91,64,1978,0.00036,0.43553,0.45445,v22_prostate
ENST00000696290,53,32,1165,0.00052,0.50317,0.56078,v22_prostate
ENST00000389989,48,29,811,0.00074,0.63813,0.64148,v22_prostate
ENST00000005082,30,27,606,0.00149,0.40512,0.40038,v22_prostate
ENST00000526601,31,28,610,0.00148,0.39603,0.3901,v22_prostate
ENST00000429541,28,26,561,0.00166,0.38859,0.37652,v22_prostate
ENST00000254605,32,25,456,0.00171,0.49692,0.47377,v22_prostate
ENST00000536344,40,25,625,0.001,0.37192,0.3536,v22_prostate
ENST00000530181,43,35,733,0.00111,0.46848,0.51468,v22_prostate
ENST00000450649,47,33,807,0.00087,0.58929,0.62491,v22_prostate
ENST00000520467,51,36,971,0.00073,0.56667,0.59286,v22_prostate
ENST00000349880,123,88,2429,0.00029,0.4294,0.44614,v22_prostate
ENST00000396085,123,88,2432,0.00029,0.42913,0.44588,v22_prostate
ENST00000407859,80,58,1565,0.00046,0.46646,0.48263,v22_prostate
ENST00000311027,89,64,1647,0.00044,0.47329,0.49161,v22_prostate
ENST00000674617,35,27,611,0.00126,0.4881,0.4756,v22_prostate
ENST00000394818,73,49,918,0.00073,0.56921,0.57174,v22_prostate
ENST00000532787,42,32,840,0.00091,0.55811,0.57243,v22_prostate
ENST00000532463,40,32,832,0.00096,0.54189,0.57741,v22_prostate
ENST00000528621,43,34,879,0.0009,0.52864,0.56582,v22_prostate
ENST00000529873,45,34,887,0.00085,0.54443,0.56118,v22_prostate
ENST00000526357,46,35,908,0.00084,0.54262,0.56057,v22_prostate
ENST00000325234,78,53,1167,0.00058,0.5849,0.57218,v22_prostate
ENST00000377387,41,30,673,0.00109,0.55746,0.55934,v22_prostate
ENST00000322147,68,42,1256,0.00049,0.47589,0.44781,v22_prostate
ENST00000311034,44,27,802,0.00077,0.54747,0.5502,v22_prostate
ENST00000308127,64,39,659,0.00092,0.48724,0.43138,v22_prostate
