ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000328596,15,9,255,0.00235,0.54484,0.49499,v1_cerebrum
ENST00000419704,26,17,499,0.00131,0.54424,0.5893,v1_cerebrum
ENST00000378585,16,9,452,0.00124,0.48106,0.40978,v1_cerebrum
ENST00000378486,78,49,1416,0.00044,0.48739,0.47076,v1_cerebrum
ENST00000620687,78,49,1416,0.00044,0.48739,0.47076,v1_cerebrum
ENST00000400921,17,15,409,0.00216,0.53301,0.48672,v1_cerebrum
ENST00000461106,20,18,488,0.00184,0.52982,0.48873,v1_cerebrum
ENST00000262450,85,64,1954,0.00039,0.60167,0.63467,v1_cerebrum
ENST00000378191,23,15,411,0.00159,0.46144,0.45839,v1_cerebrum
ENST00000378097,19,11,367,0.00158,0.52359,0.54843,v1_cerebrum
ENST00000164247,19,11,367,0.00158,0.52359,0.54843,v1_cerebrum
ENST00000378083,20,12,415,0.00145,0.5353,0.53233,v1_cerebrum
ENST00000458166,15,9,300,0.002,0.55511,0.57074,v1_cerebrum
ENST00000377842,15,10,329,0.00203,0.60993,0.60122,v1_cerebrum
ENST00000377855,18,10,380,0.00146,0.56023,0.65079,v1_cerebrum
ENST00000303635,105,78,1673,0.00044,0.59187,0.62283,v1_cerebrum
ENST00000604479,37,26,540,0.0013,0.56862,0.61254,v1_cerebrum
ENST00000378288,39,29,587,0.00127,0.53318,0.5546,v1_cerebrum
ENST00000263934,87,67,1770,0.00044,0.50166,0.49323,v1_cerebrum
ENST00000294484,70,44,1392,0.00045,0.45457,0.46534,v1_cerebrum
ENST00000294485,17,9,349,0.00152,0.4716,0.54537,v1_cerebrum
ENST00000346436,38,27,869,0.00082,0.54012,0.47368,v1_cerebrum
ENST00000235372,84,58,1718,0.0004,0.52804,0.54972,v1_cerebrum
ENST00000375662,18,10,280,0.00198,0.50496,0.58393,v1_cerebrum
ENST00000376030,54,42,775,0.001,0.42167,0.46402,v1_cerebrum
ENST00000400798,26,20,327,0.00235,0.43707,0.44755,v1_cerebrum
ENST00000707396,24,18,665,0.00113,0.49066,0.53993,v1_cerebrum
ENST00000375486,24,18,665,0.00113,0.49066,0.53993,v1_cerebrum
ENST00000251296,15,11,467,0.00157,0.44511,0.42398,v1_cerebrum
ENST00000420770,30,20,505,0.00132,0.53122,0.51148,v1_cerebrum
ENST00000341676,61,43,1158,0.00061,0.50296,0.5249,v1_cerebrum
ENST00000332947,13,9,329,0.0021,0.66799,0.59946,v1_cerebrum
ENST00000375031,16,13,339,0.0024,0.42017,0.41252,v1_cerebrum
ENST00000444387,24,18,423,0.00177,0.39096,0.41752,v1_cerebrum
ENST00000495204,35,25,727,0.00098,0.48512,0.47444,v1_cerebrum
ENST00000542643,30,21,681,0.00103,0.47954,0.46339,v1_cerebrum
ENST00000374619,10,5,377,0.00133,0.45995,0.51247,v1_cerebrum
ENST00000374399,12,9,406,0.00185,0.57389,0.6653,v1_cerebrum
ENST00000361548,19,14,602,0.00122,0.57869,0.60536,v1_cerebrum
ENST00000374280,37,24,676,0.00096,0.45614,0.46271,v1_cerebrum
