ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000338660,4,3,64,0.01172,0.61328,0.53646,v37_adrenal_gland
ENST00000378427,10,6,183,0.00328,0.6765,0.6275,v37_adrenal_gland
ENST00000628389,7,6,123,0.00697,0.47735,0.4187,v37_adrenal_gland
ENST00000377507,14,13,255,0.00364,0.52913,0.49653,v37_adrenal_gland
ENST00000377414,9,7,244,0.00319,0.31375,0.20258,v37_adrenal_gland
ENST00000376637,6,4,111,0.00601,0.53303,0.60135,v37_adrenal_gland
ENST00000330263,10,8,239,0.00335,0.63264,0.65063,v37_adrenal_gland
ENST00000375535,17,14,183,0.0045,0.39184,0.36612,v37_adrenal_gland
ENST00000375105,11,7,145,0.00439,0.58809,0.5803,v37_adrenal_gland
ENST00000354361,8,6,201,0.00373,0.51182,0.48839,v37_adrenal_gland
ENST00000436717,11,7,183,0.00348,0.48783,0.44028,v37_adrenal_gland
ENST00000412742,15,12,173,0.00462,0.60694,0.62476,v37_adrenal_gland
ENST00000340849,8,6,267,0.00281,0.4368,0.43508,v37_adrenal_gland
ENST00000236412,3,2,127,0.00525,0.22047,0.12599,v37_adrenal_gland
ENST00000373826,10,9,105,0.00857,0.57619,0.56825,v37_adrenal_gland
ENST00000373582,16,9,163,0.00345,0.45782,0.45126,v37_adrenal_gland
ENST00000468695,11,10,167,0.00544,0.4785,0.52515,v37_adrenal_gland
ENST00000373237,11,8,201,0.00362,0.47671,0.4745,v37_adrenal_gland
ENST00000494695,2,2,56,0.01786,0.55358,0.55358,v37_adrenal_gland
ENST00000545417,5,5,170,0.00588,0.52118,0.52118,v37_adrenal_gland
ENST00000307089,11,10,151,0.00602,0.58519,0.56887,v37_adrenal_gland
ENST00000517870,7,5,190,0.00376,0.59399,0.53369,v37_adrenal_gland
ENST00000370894,13,11,169,0.00501,0.47246,0.48897,v37_adrenal_gland
ENST00000457880,9,6,226,0.00295,0.37119,0.37463,v37_adrenal_gland
ENST00000370688,11,11,257,0.00389,0.51574,0.51574,v37_adrenal_gland
ENST00000394839,11,10,321,0.00283,0.50382,0.4838,v37_adrenal_gland
ENST00000361321,7,7,105,0.00952,0.38368,0.38368,v37_adrenal_gland
ENST00000315713,11,9,236,0.00347,0.50116,0.53531,v37_adrenal_gland
ENST00000370203,5,5,263,0.0038,0.68137,0.68137,v37_adrenal_gland
ENST00000538610,11,9,183,0.00447,0.5847,0.5422,v37_adrenal_gland
ENST00000648608,6,5,219,0.00381,0.74049,0.69315,v37_adrenal_gland
ENST00000466741,14,14,311,0.00322,0.59876,0.59876,v37_adrenal_gland
ENST00000369630,7,3,169,0.00254,0.44548,0.66667,v37_adrenal_gland
ENST00000369478,20,19,351,0.00271,0.65513,0.64612,v37_adrenal_gland
ENST00000331491,8,8,136,0.00735,0.48346,0.48346,v37_adrenal_gland
ENST00000331128,6,4,130,0.00513,0.46026,0.43462,v37_adrenal_gland
ENST00000414276,4,2,195,0.00256,0.88077,0.88718,v37_adrenal_gland
ENST00000360244,5,4,247,0.00324,0.59838,0.50911,v37_adrenal_gland
ENST00000368910,6,4,184,0.00362,0.42754,0.49185,v37_adrenal_gland
ENST00000602841,14,12,195,0.0044,0.48901,0.48632,v37_adrenal_gland
ENST00000368905,15,13,230,0.00377,0.53217,0.52475,v37_adrenal_gland
ENST00000368713,5,4,101,0.00792,0.37624,0.45545,v37_adrenal_gland
ENST00000368531,20,15,247,0.00304,0.37854,0.42618,v37_adrenal_gland
ENST00000303343,9,7,167,0.00466,0.63739,0.59025,v37_adrenal_gland
ENST00000615517,7,6,189,0.00454,0.43235,0.39771,v37_adrenal_gland
ENST00000343256,6,5,203,0.00411,0.45156,0.40887,v37_adrenal_gland
ENST00000368392,15,14,264,0.00354,0.44394,0.42262,v37_adrenal_gland
ENST00000611010,17,16,248,0.0038,0.48885,0.50832,v37_adrenal_gland
ENST00000368262,3,3,54,0.01852,0.46914,0.46914,v37_adrenal_gland
ENST00000368279,10,8,180,0.00444,0.465,0.38056,v37_adrenal_gland
ENST00000368276,18,10,220,0.00253,0.58889,0.42136,v37_adrenal_gland
ENST00000326786,8,7,143,0.00612,0.40385,0.42857,v37_adrenal_gland
ENST00000368166,11,9,187,0.00438,0.57073,0.6221,v37_adrenal_gland
ENST00000444681,18,15,289,0.00288,0.50096,0.51511,v37_adrenal_gland
ENST00000470705,11,10,165,0.00551,0.42645,0.39636,v37_adrenal_gland
ENST00000368046,9,9,243,0.00412,0.43256,0.43256,v37_adrenal_gland
ENST00000613788,12,12,252,0.00397,0.54696,0.54696,v37_adrenal_gland
ENST00000368039,7,5,193,0.0037,0.34789,0.24249,v37_adrenal_gland
ENST00000368055,12,12,221,0.00452,0.33974,0.33974,v37_adrenal_gland
ENST00000368059,18,15,331,0.00252,0.43639,0.46485,v37_adrenal_gland
ENST00000368059,18,15,331,0.00252,0.43639,0.46485,v37_adrenal_gland
ENST00000368072,21,18,299,0.00287,0.5743,0.60071,v37_adrenal_gland
ENST00000322302,22,18,273,0.003,0.48235,0.45869,v37_adrenal_gland
ENST00000534968,13,9,214,0.00324,0.45615,0.38214,v37_adrenal_gland
ENST00000367961,13,10,303,0.00254,0.40848,0.46535,v37_adrenal_gland
ENST00000350710,4,4,141,0.00709,0.5461,0.5461,v37_adrenal_gland
ENST00000367950,6,6,165,0.00606,0.4303,0.4303,v37_adrenal_gland
