ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000379288,18,11,404,0.00151,0.47731,0.57021,v23_ovary
ENST00000378531,25,17,497,0.00137,0.50849,0.44715,v23_ovary
ENST00000611612,41,18,566,0.00078,0.47445,0.50491,v23_ovary
ENST00000378190,23,15,411,0.00159,0.46144,0.45839,v23_ovary
ENST00000378191,23,15,411,0.00159,0.46144,0.45839,v23_ovary
ENST00000604074,26,16,403,0.00153,0.60594,0.63136,v23_ovary
ENST00000354437,30,19,499,0.00127,0.53995,0.56671,v23_ovary
ENST00000378285,28,19,450,0.00151,0.52992,0.51953,v23_ovary
ENST00000348333,21,15,372,0.00192,0.58436,0.66004,v23_ovary
ENST00000376590,23,15,656,0.00099,0.55567,0.49644,v23_ovary
ENST00000376667,12,8,211,0.00316,0.39613,0.29384,v23_ovary
ENST00000614859,10,9,194,0.00464,0.48247,0.50974,v23_ovary
ENST00000359621,9,5,269,0.00207,0.53697,0.60966,v23_ovary
ENST00000375910,10,6,269,0.00223,0.45056,0.5632,v23_ovary
ENST00000333868,21,14,416,0.0016,0.44448,0.4569,v23_ovary
ENST00000376014,13,9,253,0.00274,0.53846,0.63724,v23_ovary
ENST00000375534,17,14,182,0.00452,0.38849,0.36264,v23_ovary
ENST00000618761,9,8,181,0.00491,0.53837,0.49516,v23_ovary
ENST00000615215,12,8,215,0.0031,0.47248,0.575,v23_ovary
ENST00000290167,18,10,351,0.00158,0.52058,0.54017,v23_ovary
ENST00000356046,18,13,556,0.0013,0.57664,0.62037,v23_ovary
ENST00000538532,16,10,241,0.00259,0.48885,0.44647,v23_ovary
ENST00000675840,23,16,346,0.00201,0.46607,0.42106,v23_ovary
ENST00000374027,8,6,173,0.00434,0.4711,0.57322,v23_ovary
ENST00000645231,23,16,480,0.00145,0.49674,0.52044,v23_ovary
ENST00000253063,23,16,480,0.00145,0.49674,0.52044,v23_ovary
ENST00000234549,29,23,312,0.00254,0.51857,0.52996,v23_ovary
ENST00000373826,10,9,105,0.00857,0.57619,0.56825,v23_ovary
ENST00000409358,24,20,349,0.00239,0.57032,0.56905,v23_ovary
ENST00000373471,11,10,212,0.00429,0.53345,0.53726,v23_ovary
ENST00000621781,4,3,84,0.00893,0.65774,0.62699,v23_ovary
ENST00000356545,16,11,263,0.00261,0.71269,0.77152,v23_ovary
ENST00000615459,16,11,236,0.00291,0.68035,0.74538,v23_ovary
ENST00000356545,16,11,263,0.00261,0.71269,0.77152,v23_ovary
ENST00000331593,23,17,402,0.00184,0.46626,0.43357,v23_ovary
ENST00000296380,15,9,373,0.00161,0.58034,0.51117,v23_ovary
ENST00000347132,28,21,695,0.00108,0.52045,0.51559,v23_ovary
ENST00000335282,8,7,134,0.00653,0.34888,0.31876,v23_ovary
ENST00000372207,26,18,473,0.00146,0.53488,0.52008,v23_ovary
ENST00000307089,11,10,151,0.00602,0.58519,0.56887,v23_ovary
ENST00000371655,11,9,219,0.00374,0.59485,0.5723,v23_ovary
ENST00000313334,8,8,158,0.00633,0.37816,0.37816,v23_ovary
ENST00000371494,18,9,560,0.00089,0.57669,0.56667,v23_ovary
ENST00000534324,19,12,315,0.00201,0.47402,0.47804,v23_ovary
ENST00000312553,25,19,613,0.00124,0.48653,0.44707,v23_ovary
ENST00000495776,2,2,19,0.05263,0.55264,0.55264,v23_ovary
ENST00000371080,14,11,393,0.002,0.55089,0.55147,v23_ovary
