ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000338591,24,15,642,0.00097,0.3332,0.23499,v24_testis
ENST00000342066,39,21,681,0.00079,0.49652,0.46955,v24_testis
ENST00000339381,46,20,852,0.00051,0.52302,0.42447,v24_testis
ENST00000379289,33,18,673,0.00081,0.48404,0.50413,v24_testis
ENST00000328596,15,9,255,0.00235,0.54484,0.49499,v24_testis
ENST00000422725,4,3,226,0.00332,0.53429,0.4941,v24_testis
ENST00000378585,16,9,452,0.00124,0.48106,0.40978,v24_testis
ENST00000378531,25,17,497,0.00137,0.50849,0.44715,v24_testis
ENST00000612705,10,6,166,0.00361,0.49096,0.42771,v24_testis
ENST00000378453,10,6,166,0.00361,0.49096,0.42771,v24_testis
ENST00000444870,3,2,78,0.00855,0.18376,0.25641,v24_testis
ENST00000378191,23,15,411,0.00159,0.46144,0.45839,v24_testis
ENST00000377674,44,29,688,0.00096,0.48368,0.49003,v24_testis
ENST00000351136,21,16,587,0.0013,0.45948,0.47093,v24_testis
ENST00000333172,39,26,841,0.00079,0.44544,0.47046,v24_testis
ENST00000377424,22,15,501,0.00136,0.45618,0.43407,v24_testis
ENST00000377414,9,7,244,0.00319,0.31375,0.20258,v24_testis
ENST00000377223,14,14,190,0.00526,0.38572,0.38572,v24_testis
ENST00000340381,34,29,666,0.00128,0.42011,0.4328,v24_testis
ENST00000294484,70,44,1392,0.00045,0.45457,0.46534,v24_testis
ENST00000361445,167,131,2549,0.00031,0.49263,0.47917,v24_testis
ENST00000309048,13,10,138,0.00557,0.39409,0.33406,v24_testis
ENST00000400900,14,10,164,0.00436,0.38545,0.30732,v24_testis
ENST00000263932,29,24,595,0.00139,0.43379,0.41688,v24_testis
ENST00000334600,22,15,474,0.00144,0.40526,0.46034,v24_testis
ENST00000602960,20,19,475,0.002,0.48463,0.47247,v24_testis
ENST00000358897,125,106,1412,0.0006,0.51705,0.50074,v24_testis
ENST00000616484,27,22,474,0.00172,0.4632,0.46145,v24_testis
ENST00000357367,27,22,474,0.00172,0.4632,0.46145,v24_testis
ENST00000632222,27,22,474,0.00172,0.4632,0.46145,v24_testis
ENST00000636073,27,22,474,0.00172,0.4632,0.46145,v24_testis
ENST00000375121,11,5,227,0.002,0.4121,0.35859,v24_testis
ENST00000289815,61,38,1215,0.00051,0.5325,0.48902,v24_testis
ENST00000444387,24,18,423,0.00177,0.39096,0.41752,v24_testis
ENST00000400463,60,43,1028,0.0007,0.51782,0.49421,v24_testis
ENST00000247986,60,43,1029,0.0007,0.5174,0.4938,v24_testis
ENST00000264211,98,76,1585,0.00049,0.44721,0.45199,v24_testis
ENST00000400422,99,77,1621,0.00048,0.452,0.45358,v24_testis
ENST00000682284,36,28,515,0.00151,0.32762,0.3292,v24_testis
ENST00000454000,47,41,563,0.00155,0.44885,0.47212,v24_testis
ENST00000318249,53,46,633,0.00137,0.45641,0.47885,v24_testis
ENST00000337248,16,14,334,0.00262,0.43245,0.40847,v24_testis
ENST00000374409,16,14,334,0.00262,0.43245,0.40847,v24_testis
ENST00000294413,12,10,417,0.002,0.44704,0.47986,v24_testis
ENST00000308182,92,60,1661,0.00039,0.48484,0.47848,v24_testis
ENST00000478104,4,4,154,0.00649,0.38149,0.38149,v24_testis
ENST00000373912,14,11,270,0.00291,0.47513,0.43906,v24_testis
