NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_207396,ENST00000377939,44,8,634,0.00029,0.52352,0.64629
NM_003636,ENST00000428161,19,2,367,0.00029,0.52359,0.50545
NM_001105562,ENST00000343090,80,29,1302,0.00028,0.49915,0.50167
NM_183416,ENST00000377093,69,29,1153,0.00036,0.61704,0.62344
NM_006172,ENST00000376480,6,2,151,0.00221,0.47903,0.26821
NM_014874,ENST00000235329,51,10,757,0.00026,0.57513,0.58151
NM_018156,ENST00000613099,250,104,4363,0.0001,0.48334,0.48651
NM_207348,ENST00000294454,26,4,304,0.00051,0.47723,0.62665
NM_001089591,ENST00000696689,4,0,91,0.0,0.37912,
NM_182623,ENST00000375662,18,4,280,0.00079,0.50496,0.58304
NM_003000,ENST00000375499,14,2,280,0.00051,0.42041,0.55536
NM_000929,ENST00000375108,5,2,138,0.0029,0.59275,0.76087
NM_152372,ENST00000374434,67,12,1437,0.00012,0.47925,0.56193
NM_001251977,ENST00000374395,16,3,241,0.00078,0.48885,0.57815
NM_032588,ENST00000374272,28,4,353,0.0004,0.54745,0.56516
NM_022778,ENST00000252992,81,25,762,0.00041,0.62229,0.62178
NM_001099626,ENST00000374300,8,2,292,0.00086,0.497,0.86986
NM_004102,ENST00000373713,3,0,133,0.0,0.56642,
NM_153756,ENST00000373471,11,2,212,0.00086,0.53345,0.60849
NM_001171941,ENST00000496770,8,2,153,0.00163,0.39052,0.35294
NM_032526,ENST00000235628,20,7,368,0.00095,0.49035,0.65411
NM_173642,ENST00000431473,22,4,391,0.00047,0.3562,0.5876
NM_012236,ENST00000372597,27,6,591,0.00038,0.53456,0.46813
NM_006004,ENST00000311672,4,0,91,0.0,0.37912,
NM_001243728,ENST00000532925,18,8,240,0.00185,0.52199,0.46198
NM_147161,ENST00000343744,34,4,594,0.0002,0.49634,0.4899
NM_145716,ENST00000610401,19,11,388,0.00149,0.41793,0.40909
NM_006252,ENST00000371244,23,9,552,0.00071,0.45038,0.44344
NM_001004303,ENST00000343433,35,19,728,0.00075,0.38442,0.34977
NM_000775,ENST00000371204,25,8,502,0.00064,0.51434,0.57968
NM_176877,ENST00000371158,106,50,1801,0.00026,0.50918,0.50018
NM_001172818,ENST00000371083,22,3,580,0.00024,0.56724,0.37011
NM_001127328,ENST00000420607,25,15,425,0.00141,0.46984,0.45365
NM_000016,ENST00000370841,24,14,421,0.00139,0.48367,0.47896
NM_001199327,ENST00000370899,42,19,843,0.00054,0.46823,0.4735
NM_015978,ENST00000326637,40,18,835,0.00054,0.50219,0.54431
NM_144573,ENST00000334785,44,25,675,0.00084,0.46754,0.48308
NM_001242857,ENST00000446538,14,6,358,0.0012,0.47745,0.37756
NM_001195683,ENST00000465892,36,12,850,0.00039,0.51307,0.46206
NM_001256387,ENST00000370137,19,9,335,0.00141,0.50338,0.5194
NM_001256386,ENST00000370137,19,9,335,0.00141,0.50338,0.5194
NM_144620,ENST00000370137,19,9,335,0.00141,0.50338,0.5194
NM_000643,ENST00000370163,70,36,1532,0.00034,0.45267,0.42035
NM_000028,ENST00000294724,70,36,1532,0.00034,0.45267,0.42035
NM_001010985,ENST00000357155,21,3,354,0.0004,0.43274,0.24953
NM_001688,ENST00000369722,21,7,256,0.0013,0.64174,0.78851
NM_172198,ENST00000369697,16,2,636,0.0002,0.60859,0.65566
NM_003051,ENST00000630362,18,7,500,0.00078,0.57522,0.52371
NM_003051,ENST00000369626,18,7,500,0.00078,0.57522,0.52371
NM_001232,ENST00000261448,11,3,399,0.00068,0.3568,0.5731
NM_213652,ENST00000475797,16,7,200,0.00219,0.38875,0.42
NM_145277,ENST00000357836,20,7,313,0.00112,0.51502,0.62939
NM_213653,ENST00000336751,24,8,426,0.00078,0.55419,0.64701
NM_001130523,ENST00000369530,42,26,813,0.00076,0.51447,0.486
NM_001242891,ENST00000610726,43,27,844,0.00074,0.51598,0.48398
NM_001198834,ENST00000369356,237,85,2362,0.00015,0.4429,0.40137
NM_001198832,ENST00000618462,228,82,2240,0.00016,0.43462,0.39459
NM_001002812,ENST00000369349,125,51,969,0.00042,0.47503,0.48287
NM_001002810,ENST00000369347,17,4,173,0.00136,0.51377,0.3974
NM_001195260,ENST00000369347,17,4,173,0.00136,0.51377,0.3974
NM_014455,ENST00000582693,15,7,304,0.00154,0.64978,0.62876
NM_181703,ENST00000579774,23,5,358,0.00061,0.60432,0.64413
NM_001161334,ENST00000545683,3,0,134,0.0,0.40796,
NM_006818,ENST00000368921,3,0,90,0.0,0.41852,
NM_030913,ENST00000368914,42,10,930,0.00026,0.42314,0.33452
NM_001252607,ENST00000541576,69,17,947,0.00026,0.50555,0.55594
NM_001171812,ENST00000427500,21,6,487,0.00059,0.50699,0.51746
NM_001171812,ENST00000613861,21,6,487,0.00059,0.50699,0.51746
NM_001145264,ENST00000368304,7,0,95,0.0,0.52632,
NM_139118,ENST00000295566,51,22,796,0.00054,0.44775,0.38825
NM_001035511,ENST00000342751,3,1,150,0.00222,0.34222,0.13333
NM_001039711,ENST00000545495,21,2,318,0.0003,0.54313,0.72956
NM_001077475,ENST00000512372,26,5,267,0.00072,0.552,0.44869
NM_001077479,ENST00000511676,32,5,319,0.00049,0.55897,0.4
NM_001135240,ENST00000426197,14,4,315,0.00091,0.53038,0.65714
NM_004528,ENST00000367889,6,1,152,0.0011,0.56908,0.375
NM_001080426,ENST00000361200,50,10,1158,0.00017,0.48434,0.4551
NM_001254749,ENST00000530507,8,2,185,0.00135,0.52568,0.81351
NM_000130,ENST00000367797,119,51,2224,0.00019,0.5262,0.49397
NM_018442,ENST00000367843,47,22,880,0.00053,0.49321,0.53667
NM_001198956,ENST00000367840,58,26,951,0.00047,0.48863,0.5269
NM_021936,ENST00000367661,36,9,827,0.0003,0.4341,0.32393
NM_014857,ENST00000251507,43,19,815,0.00054,0.56978,0.48679
NM_001135669,ENST00000367589,34,14,631,0.00065,0.44672,0.3662
NM_003783,ENST00000367434,20,13,422,0.00154,0.51671,0.48414
NM_001001431,ENST00000412633,17,1,285,0.00021,0.6194,0.78596
NM_000364,ENST00000422165,17,1,295,0.0002,0.63031,0.79322
NM_001001430,ENST00000367318,19,1,288,0.00018,0.62262,0.78819
NM_002481,ENST00000608999,56,12,982,0.00022,0.48038,0.58639
NM_032103,ENST00000491336,13,2,208,0.00074,0.52145,0.65625
NM_032104,ENST00000290419,20,4,224,0.00089,0.62299,0.7221
NM_212502,ENST00000429964,25,2,474,0.00017,0.493,0.23524
NM_212503,ENST00000506784,27,3,504,0.00022,0.48053,0.26455
NM_002596,ENST00000360066,25,2,474,0.00017,0.493,0.23524
NM_173854,ENST00000367137,15,0,513,0.0,0.49877,
NM_052934,ENST00000367135,36,5,791,0.00018,0.55454,0.52415
NM_001018053,ENST00000367079,24,8,471,0.00071,0.54016,0.45409
NM_001185157,ENST00000367093,18,5,154,0.0018,0.42172,0.31558
NM_020197,ENST00000366957,16,7,433,0.00101,0.51848,0.50676
