NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001195740,ENST00000617400,6,1,192,0.00087,0.66406,0.96875
NM_001195740,ENST00000537325,6,1,161,0.00104,0.60352,0.96273
NM_181865,ENST00000377845,15,3,350,0.00057,0.63391,0.93238
NM_181864,ENST00000377855,18,3,380,0.00044,0.56023,0.93772
NM_138350,ENST00000377627,10,5,175,0.00286,0.488,0.65371
NM_001040195,ENST00000376637,6,4,111,0.00601,0.53303,0.66441
NM_002584,ENST00000375375,31,8,520,0.0005,0.53362,0.65048
NM_013945,ENST00000400661,31,8,518,0.0005,0.53294,0.6501
NM_019062,ENST00000375121,11,3,227,0.0012,0.4121,0.39501
NM_182744,ENST00000289749,10,3,216,0.00139,0.55509,0.32562
NM_001143778,ENST00000635198,56,10,894,0.0002,0.41914,0.417
NM_001143778,ENST00000437606,56,10,894,0.0002,0.41914,0.417
NM_207170,ENST00000354361,8,3,201,0.00187,0.51182,0.41459
NM_001143915,ENST00000419687,23,7,227,0.00134,0.50469,0.52989
NM_001164723,ENST00000373857,14,2,342,0.00042,0.55806,0.58626
NM_005704,ENST00000345512,74,9,1446,8e-05,0.44539,0.44598
NM_001199039,ENST00000536384,20,3,459,0.00033,0.57941,0.52941
NM_001143889,ENST00000419121,18,4,374,0.00059,0.38013,0.5254
NM_001135255,ENST00000414241,15,7,424,0.0011,0.49355,0.56671
NM_001161708,ENST00000373484,54,11,476,0.00043,0.62842,0.61746
NM_000831,ENST00000373091,38,8,919,0.00023,0.47775,0.44478
NM_001099439,ENST00000373048,50,6,1008,0.00012,0.56264,0.54068
NM_001136275,ENST00000446189,14,8,147,0.00389,0.57532,0.63946
NM_004700,ENST00000347132,28,2,695,0.0001,0.52045,0.51295
NM_001048173,ENST00000355498,49,11,521,0.00043,0.49156,0.6163
NR_045791,ENST00000307089,11,0,151,0.0,0.58519,
NM_004474,ENST00000334793,8,0,495,0.0,0.6399,
NM_001144775,ENST00000357083,21,4,402,0.00047,0.48105,0.40112
NM_004631,ENST00000306052,35,5,963,0.00015,0.49304,0.74683
NR_037640,ENST00000414150,67,17,1334,0.00019,0.57897,0.48095
NM_012183,ENST00000371116,24,5,478,0.00044,0.56224,0.58578
NM_019079,ENST00000498273,29,16,865,0.00064,0.43209,0.40246
NM_001003679,ENST00000371060,33,18,896,0.00061,0.50971,0.45684
NM_001146112,ENST00000357692,23,11,529,0.0009,0.4984,0.46657
NM_198714,ENST00000370931,14,3,390,0.00055,0.67857,0.73248
NM_001134664,ENST00000370668,6,3,102,0.0049,0.5866,0.58823
NR_024602,ENST00000370563,36,25,919,0.00076,0.47564,0.49576
NM_002731,ENST00000370689,14,6,351,0.00122,0.46703,0.36515
NM_058170,ENST00000370103,29,9,458,0.00068,0.38692,0.2409
NM_080630,ENST00000512756,87,56,1690,0.00038,0.49557,0.48825
NM_001113226,ENST00000370068,20,7,539,0.00065,0.46865,0.49192
NM_001032291,ENST00000369909,19,4,333,0.00063,0.5358,0.58859
NM_001199773,ENST00000538610,11,3,183,0.00149,0.5847,0.52459
NM_024526,ENST00000361852,47,9,563,0.00034,0.46056,0.52082
NM_133181,ENST00000361965,49,11,593,0.00038,0.46137,0.55005
NM_139053,ENST00000369805,49,11,594,0.00038,0.46169,0.5505
NM_002884,ENST00000369709,15,8,184,0.0029,0.46377,0.45516
NM_001193431,ENST00000359785,36,14,807,0.00048,0.47752,0.54789
NM_001010922,ENST00000393316,11,4,163,0.00223,0.53319,0.49693
NM_005725,ENST00000369516,9,3,221,0.00151,0.70639,0.64404
NM_001172411,ENST00000369510,25,5,522,0.00038,0.59739,0.54215
NM_001256109,ENST00000682167,64,27,1021,0.00041,0.41747,0.47089
NM_201263,ENST00000369426,19,10,220,0.00239,0.54211,0.58682
NM_001166107,ENST00000544913,30,5,466,0.00036,0.50257,0.51931
NM_032044,ENST00000256585,9,3,158,0.00211,0.66596,0.51266
NM_022359,ENST00000530472,28,8,310,0.00092,0.55611,0.50242
NM_001256337,ENST00000369259,42,13,693,0.00045,0.43953,0.60761
NM_024568,ENST00000431239,47,16,825,0.00041,0.47701,0.56705
NM_001204087,ENST00000618040,64,7,746,0.00015,0.32251,0.30927
NM_001252406,ENST00000417934,26,4,573,0.00027,0.47288,0.27094
NM_001171811,ENST00000618489,23,6,449,0.00058,0.4282,0.48812
NM_001171811,ENST00000428024,23,6,449,0.00058,0.4282,0.48812
NM_001044393,ENST00000471283,8,1,149,0.00084,0.48742,0.55034
NM_001204290,ENST00000438413,12,5,229,0.00182,0.42176,0.41747
NM_002004,ENST00000368356,27,10,419,0.00088,0.52391,0.60024
NM_001199664,ENST00000567140,18,3,142,0.00117,0.70696,0.56338
NM_001185112,ENST00000452291,11,5,199,0.00228,0.55825,0.72663
NM_001193644,ENST00000368072,21,6,299,0.00096,0.5743,0.71238
NM_014697,ENST00000361897,40,3,506,0.00015,0.55791,0.66403
NM_005814,ENST00000367868,19,5,319,0.00082,0.54413,0.44326
NM_001254749,ENST00000530507,8,2,185,0.00135,0.52568,0.81351
NM_014864,ENST00000263733,19,3,409,0.00039,0.43302,0.59576
NM_001035230,ENST00000486220,6,3,72,0.00694,0.67824,0.76389
NM_001162893,ENST00000444639,5,1,99,0.00202,0.62828,0.84848
NM_173509,ENST00000341785,4,0,167,0.0,0.48503,
NM_007314,ENST00000502732,58,22,1182,0.00032,0.54297,0.62567
NM_001168237,ENST00000511413,53,20,1079,0.00035,0.54484,0.6405
NM_001206846,ENST00000294732,97,51,1892,0.00028,0.54987,0.53925
NM_205860,ENST00000367362,49,18,541,0.00068,0.52631,0.52516
NM_018265,ENST00000367342,37,5,677,0.0002,0.44756,0.45465
NM_001005389,ENST00000403080,33,3,619,0.00015,0.47506,0.18255
NM_003929,ENST00000367139,12,3,203,0.00123,0.42816,0.58292
NM_001127641,ENST00000367030,108,20,1172,0.00016,0.5257,0.4436
NM_002238,ENST00000639952,40,12,962,0.00031,0.50657,0.53889
NM_001164688,ENST00000680073,12,0,195,0.0,0.45342,
NM_172361,ENST00000360212,8,3,355,0.00106,0.62394,0.64132
NM_001198862,ENST00000535273,24,4,411,0.00041,0.49463,0.6983
NM_001199812,ENST00000366992,75,40,942,0.00057,0.60174,0.49936
NM_139352,ENST00000366890,11,6,336,0.00162,0.47944,0.38343
NM_020997,ENST00000272134,27,3,366,0.0003,0.49626,0.69217
