NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_003327,ENST00000379236,14,2,277,0.00052,0.6065,0.54332
NM_001130045,ENST00000379289,33,4,673,0.00018,0.48404,0.28529
NM_148902,ENST00000379265,13,3,234,0.00099,0.54076,0.18091
NM_194315,ENST00000400930,15,5,275,0.00121,0.57939,0.67854
NM_001170686,ENST00000520777,51,7,951,0.00014,0.50605,0.58975
NM_020248,ENST00000377263,7,1,81,0.00176,0.52381,0.19753
NM_052960,ENST00000294435,6,3,134,0.00373,0.70025,0.72388
NM_001040194,ENST00000376629,5,3,152,0.00395,0.77237,0.68421
NM_001040196,ENST00000452018,7,4,155,0.00369,0.61106,0.75968
NM_001103170,ENST00000359318,16,9,407,0.00138,0.52165,0.63172
NM_001012277,ENST00000355096,27,4,474,0.00031,0.4632,0.42563
NM_001012277,ENST00000697200,27,4,474,0.00031,0.4632,0.42563
NM_032341,ENST00000480945,33,10,399,0.00076,0.49373,0.60827
NM_001017999,ENST00000400797,26,5,327,0.00059,0.43707,0.65688
NM_012387,ENST00000375448,30,6,663,0.0003,0.50593,0.28482
NM_012387,ENST00000628229,30,6,663,0.0003,0.50593,0.28482
NM_001113347,ENST00000357071,33,6,758,0.00024,0.42044,0.69723
NM_001039802,ENST00000656825,7,4,191,0.00299,0.45625,0.63089
NM_004442,ENST00000374632,46,5,987,0.00011,0.56997,0.64296
NM_016124,ENST00000328664,11,3,417,0.00065,0.4371,0.22942
NM_005281,ENST00000374024,8,1,330,0.00038,0.76856,0.69394
NM_173452,ENST00000354982,11,2,288,0.00063,0.50947,0.31771
NM_003665,ENST00000270879,12,2,299,0.00056,0.5014,0.32442
NM_001042747,ENST00000399173,24,7,529,0.00055,0.61256,0.66676
NM_005248,ENST00000374005,24,7,529,0.00055,0.61256,0.66676
NM_001105556,ENST00000373921,37,8,643,0.00034,0.49477,0.52255
NM_001164721,ENST00000539896,14,2,342,0.00042,0.55806,0.58626
NM_001193532,ENST00000465518,15,1,218,0.00031,0.63639,0.53211
NM_001166006,ENST00000373797,42,23,720,0.00076,0.4502,0.39251
NM_001204414,ENST00000457433,18,0,436,0.0,0.41106,
NM_022164,ENST00000271064,23,0,467,0.0,0.3981,
NM_177422,ENST00000246314,51,26,626,0.00081,0.49568,0.50479
NM_000760,ENST00000373106,52,16,836,0.00037,0.47898,0.44819
NM_001123395,ENST00000372539,10,2,211,0.00095,0.41137,0.5308
NM_148960,ENST00000296387,10,2,224,0.00089,0.3875,0.5
NM_174963,ENST00000262915,13,2,444,0.00035,0.57502,0.29842
NM_003629,ENST00000262741,31,15,461,0.00105,0.55475,0.54346
NM_147193,ENST00000312233,31,6,620,0.00031,0.50255,0.65806
NM_201546,ENST00000371330,14,3,449,0.00048,0.59418,0.76837
NM_001199080,ENST00000312553,25,3,613,0.0002,0.48653,0.54432
NM_001199328,ENST00000534056,14,8,340,0.00168,0.32206,0.40294
NM_201626,ENST00000370792,48,28,828,0.0007,0.44731,0.47434
NM_198717,ENST00000628037,13,3,365,0.00063,0.70158,0.78265
NM_198716,ENST00000460330,14,3,374,0.00057,0.70588,0.76381
NM_198719,ENST00000306666,14,3,390,0.00055,0.67857,0.73248
NM_198715,ENST00000370924,16,5,388,0.00081,0.7181,0.83093
NM_001184765,ENST00000370566,37,23,591,0.00105,0.60342,0.68513
NR_036634,ENST00000212355,36,12,851,0.00039,0.51319,0.4622
NM_001142550,ENST00000400794,58,31,927,0.00058,0.50339,0.49267
NM_139053,ENST00000369805,49,11,594,0.00038,0.46169,0.5505
NM_001145635,ENST00000369464,32,10,562,0.00056,0.47904,0.54929
NM_152380,ENST00000207157,34,12,496,0.00071,0.54762,0.48572
NM_001200001,ENST00000256646,130,38,2471,0.00012,0.50994,0.48284
NM_022359,ENST00000530472,28,8,310,0.00092,0.55611,0.50242
NM_001256336,ENST00000431239,47,16,825,0.00041,0.47701,0.56705
NM_022664,ENST00000346569,33,14,415,0.00102,0.40453,0.32806
NR_037937,ENST00000368905,15,4,230,0.00116,0.53217,0.41087
NM_001083964,ENST00000368825,18,8,516,0.00086,0.39104,0.28658
NM_001014342,ENST00000388718,295,236,2391,0.00033,0.47219,0.47642
NM_002016,ENST00000368799,724,324,4061,0.00011,0.56482,0.58178
NM_005988,ENST00000392653,12,4,72,0.00463,0.39352,0.33334
NM_001024209,ENST00000368750,12,4,72,0.00463,0.39352,0.33334
NM_005621,ENST00000368737,6,3,92,0.00543,0.56159,0.73188
NM_005416,ENST00000331860,17,7,169,0.00244,0.33693,0.25866
