ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000342066,39,9,681,0.00034,0.49652,0.46043,v24_testis
ENST00000339381,46,4,852,0.0001,0.52302,0.55164,v24_testis
ENST00000379289,33,4,673,0.00018,0.48404,0.28529,v24_testis
ENST00000379116,38,11,802,0.00036,0.46975,0.47427,v24_testis
ENST00000540437,32,0,606,0.0,0.52965,,v24_testis
ENST00000294600,60,13,656,0.00033,0.60579,0.58138,v24_testis
ENST00000262450,85,10,1954,6e-05,0.60167,0.64089,v24_testis
ENST00000611357,49,8,779,0.00021,0.52152,0.44977,v24_testis
ENST00000378412,49,8,779,0.00021,0.52152,0.44977,v24_testis
ENST00000645284,44,6,854,0.00016,0.57994,0.79196,v24_testis
ENST00000377674,44,10,688,0.00033,0.48368,0.43198,v24_testis
ENST00000333172,39,4,841,0.00012,0.44544,0.5648,v24_testis
ENST00000603362,44,9,555,0.00037,0.59115,0.5952,v24_testis
ENST00000378290,38,7,565,0.00033,0.52892,0.43514,v24_testis
ENST00000337907,94,21,1566,0.00014,0.55304,0.46226,v24_testis
ENST00000340381,34,3,666,0.00013,0.42011,0.60811,v24_testis
ENST00000294484,70,10,1392,0.0001,0.45457,0.23254,v24_testis
ENST00000361445,167,37,2549,9e-05,0.49263,0.47876,v24_testis
ENST00000358897,125,40,1412,0.00023,0.51705,0.44949,v24_testis
ENST00000537142,38,6,721,0.00022,0.5726,0.57166,v24_testis
ENST00000289815,61,7,1215,9e-05,0.5325,0.4428,v24_testis
ENST00000400463,60,8,1028,0.00013,0.51782,0.6216,v24_testis
ENST00000247986,60,8,1029,0.00013,0.5174,0.62111,v24_testis
ENST00000264211,98,41,1585,0.00026,0.44721,0.40922,v24_testis
ENST00000400422,99,42,1621,0.00026,0.452,0.41147,v24_testis
ENST00000682284,36,19,515,0.00102,0.32762,0.28023,v24_testis
ENST00000454000,47,13,563,0.00049,0.44885,0.45047,v24_testis
ENST00000318249,53,16,633,0.00048,0.45641,0.43651,v24_testis
