ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000328596,15,4,255,0.00105,0.54484,0.35882,v1_cerebrum
ENST00000400929,11,5,207,0.0022,0.65876,0.57295,v1_cerebrum
ENST00000537325,6,1,161,0.00104,0.60352,0.96273,v1_cerebrum
ENST00000322753,4,1,78,0.00321,0.8718,0.74359,v1_cerebrum
ENST00000602662,9,2,181,0.00123,0.53837,0.37016,v1_cerebrum
ENST00000315554,8,5,191,0.00327,0.51833,0.69529,v1_cerebrum
ENST00000246151,7,4,211,0.00271,0.59919,0.76066,v1_cerebrum
ENST00000436439,12,6,254,0.00197,0.54987,0.64895,v1_cerebrum
ENST00000412742,15,4,173,0.00154,0.60694,0.7052,v1_cerebrum
ENST00000340849,8,3,267,0.0014,0.4368,0.43196,v1_cerebrum
ENST00000426559,12,4,174,0.00192,0.52299,0.5546,v1_cerebrum
ENST00000455785,9,3,149,0.00224,0.48397,0.55257,v1_cerebrum
ENST00000373237,11,3,201,0.00136,0.47671,0.51741,v1_cerebrum
ENST00000372990,6,4,303,0.0022,0.40044,0.43564,v1_cerebrum
ENST00000329006,6,2,235,0.00142,0.65035,0.25745,v1_cerebrum
ENST00000446189,14,8,147,0.00389,0.57532,0.63946,v1_cerebrum
ENST00000621281,3,2,110,0.00606,0.66667,0.91364,v1_cerebrum
ENST00000539317,29,14,349,0.00138,0.60429,0.65145,v1_cerebrum
ENST00000545417,5,3,170,0.00353,0.52118,0.7098,v1_cerebrum
ENST00000371513,10,6,322,0.00186,0.49876,0.53572,v1_cerebrum
ENST00000650283,2,1,60,0.00833,0.35,0.53333,v1_cerebrum
ENST00000371016,22,11,450,0.00111,0.55424,0.54848,v1_cerebrum
ENST00000370688,11,6,257,0.00212,0.51574,0.4987,v1_cerebrum
ENST00000610703,14,6,339,0.00126,0.44817,0.34268,v1_cerebrum
ENST00000436133,14,6,355,0.00121,0.47304,0.3723,v1_cerebrum
ENST00000394839,11,5,321,0.00142,0.50382,0.36698,v1_cerebrum
ENST00000614872,14,6,357,0.0012,0.47599,0.37582,v1_cerebrum
ENST00000370544,7,2,165,0.00173,0.54026,0.7394,v1_cerebrum
ENST00000482504,19,9,386,0.00123,0.48077,0.50892,v1_cerebrum
ENST00000428239,34,21,574,0.00108,0.44087,0.44218,v1_cerebrum
ENST00000271234,41,26,605,0.00105,0.44499,0.37997,v1_cerebrum
ENST00000315713,11,5,236,0.00193,0.50116,0.53729,v1_cerebrum
ENST00000370207,8,5,238,0.00263,0.48267,0.47563,v1_cerebrum
ENST00000613047,15,11,403,0.00182,0.49959,0.52786,v1_cerebrum
ENST00000370203,5,4,263,0.00304,0.68137,0.64734,v1_cerebrum
ENST00000370202,11,6,267,0.00204,0.48485,0.6417,v1_cerebrum
ENST00000263177,16,7,321,0.00136,0.53057,0.64041,v1_cerebrum
ENST00000370188,15,6,316,0.00127,0.50949,0.59546,v1_cerebrum
ENST00000538610,11,3,183,0.00149,0.5847,0.52459,v1_cerebrum
ENST00000357260,21,10,297,0.0016,0.40388,0.33569,v1_cerebrum
ENST00000369111,26,13,337,0.00148,0.5121,0.54029,v1_cerebrum
ENST00000436748,8,2,227,0.0011,0.57709,0.64538,v1_cerebrum
ENST00000440685,4,1,98,0.00255,0.45408,0.67347,v1_cerebrum
ENST00000432287,5,1,135,0.00148,0.53185,0.14815,v1_cerebrum
ENST00000271450,19,7,317,0.00116,0.38204,0.38035,v1_cerebrum
ENST00000426740,13,5,253,0.00152,0.46215,0.52885,v1_cerebrum
ENST00000443193,13,5,254,0.00151,0.46396,0.53071,v1_cerebrum
ENST00000527988,4,2,73,0.00685,0.45548,0.55479,v1_cerebrum
ENST00000404377,10,5,177,0.00282,0.52429,0.45763,v1_cerebrum
ENST00000333279,16,8,266,0.00188,0.49507,0.57848,v1_cerebrum
ENST00000367702,22,11,361,0.00139,0.41501,0.41904,v1_cerebrum
ENST00000489615,32,14,370,0.00118,0.54324,0.51815,v1_cerebrum
ENST00000367688,22,10,253,0.0018,0.53575,0.42965,v1_cerebrum
ENST00000367553,20,10,320,0.00156,0.505,0.42938,v1_cerebrum
ENST00000287713,14,5,307,0.00116,0.47394,0.2658,v1_cerebrum
ENST00000367434,20,13,422,0.00154,0.51671,0.48414,v1_cerebrum
ENST00000367396,19,10,426,0.00124,0.52866,0.47465,v1_cerebrum
ENST00000391997,12,6,246,0.00203,0.31368,0.32656,v1_cerebrum
ENST00000614750,9,5,147,0.00378,0.64626,0.5551,v1_cerebrum
ENST00000272217,12,6,186,0.00269,0.60842,0.55108,v1_cerebrum
ENST00000367019,24,15,574,0.00109,0.57948,0.57061,v1_cerebrum
ENST00000526641,19,9,253,0.00187,0.56626,0.58498,v1_cerebrum
ENST00000391894,15,7,411,0.00114,0.39692,0.36601,v1_cerebrum
ENST00000272133,4,1,160,0.00156,0.50469,0.81875,v1_cerebrum
ENST00000366788,6,1,141,0.00118,0.79787,0.97872,v1_cerebrum
ENST00000693095,3,1,126,0.00265,0.43386,0.1746,v1_cerebrum
ENST00000647549,3,1,126,0.00265,0.43386,0.1746,v1_cerebrum
ENST00000284617,17,6,270,0.00131,0.58366,0.66049,v1_cerebrum
ENST00000366691,12,5,258,0.00161,0.57267,0.77054,v1_cerebrum
ENST00000646945,12,5,258,0.00161,0.57267,0.77054,v1_cerebrum
ENST00000366607,16,9,145,0.00388,0.60043,0.64827,v1_cerebrum
ENST00000366565,31,17,487,0.00113,0.54243,0.6415,v1_cerebrum
ENST00000356189,2,1,88,0.00568,0.21022,0.38636,v1_cerebrum
ENST00000535784,18,7,349,0.00111,0.47071,0.39255,v1_cerebrum
ENST00000433779,10,5,152,0.00329,0.42829,0.46711,v1_cerebrum
ENST00000536334,17,8,393,0.0012,0.35115,0.389,v1_cerebrum
ENST00000376137,20,10,422,0.00118,0.38803,0.43223,v1_cerebrum
ENST00000302609,27,17,456,0.00138,0.55694,0.63261,v1_cerebrum
ENST00000513156,12,7,269,0.00217,0.59913,0.53319,v1_cerebrum
ENST00000374189,19,12,427,0.00148,0.40219,0.34797,v1_cerebrum
ENST00000373880,13,7,376,0.00143,0.53539,0.46163,v1_cerebrum
ENST00000373878,12,6,350,0.00143,0.5419,0.49048,v1_cerebrum
ENST00000339758,8,2,107,0.00234,0.64018,0.39252,v1_cerebrum
ENST00000399200,31,16,403,0.00128,0.65621,0.66703,v1_cerebrum
ENST00000399165,11,4,227,0.0016,0.47017,0.61344,v1_cerebrum
ENST00000373279,12,3,121,0.00207,0.40289,0.57851,v1_cerebrum
ENST00000441508,3,1,133,0.00251,0.77193,0.84211,v1_cerebrum
ENST00000398786,3,1,133,0.00251,0.77193,0.84211,v1_cerebrum
ENST00000372919,40,25,488,0.00128,0.53735,0.46885,v1_cerebrum
ENST00000672429,16,6,305,0.00123,0.51721,0.547,v1_cerebrum
ENST00000464716,5,2,132,0.00303,0.40151,0.14772,v1_cerebrum
ENST00000394375,16,8,408,0.00123,0.5936,0.62347,v1_cerebrum
ENST00000322191,9,4,314,0.00142,0.40941,0.55414,v1_cerebrum
ENST00000371172,2,1,141,0.00355,0.53901,0.69504,v1_cerebrum
ENST00000611913,2,1,131,0.00382,0.50382,0.67176,v1_cerebrum
ENST00000441611,6,1,99,0.00168,0.70202,0.63636,v1_cerebrum
ENST00000539281,6,3,213,0.00235,0.53756,0.47574,v1_cerebrum
ENST00000369710,5,3,208,0.00288,0.63077,0.56891,v1_cerebrum
ENST00000361248,15,4,182,0.00147,0.41978,0.4272,v1_cerebrum
ENST00000448814,7,4,92,0.00621,0.79193,0.83696,v1_cerebrum
ENST00000368990,24,14,404,0.00144,0.49649,0.48002,v1_cerebrum
ENST00000368839,13,3,210,0.0011,0.56484,0.49365,v1_cerebrum
ENST00000396993,4,3,98,0.00765,0.58929,0.45918,v1_cerebrum
ENST00000309357,7,4,183,0.00312,0.44262,0.63934,v1_cerebrum
ENST00000309377,9,5,210,0.00265,0.47937,0.61524,v1_cerebrum
ENST00000265981,17,10,230,0.00256,0.42506,0.40043,v1_cerebrum
ENST00000532081,4,2,133,0.00376,0.38346,0.55639,v1_cerebrum
ENST00000336930,29,16,346,0.00159,0.42874,0.45556,v1_cerebrum
ENST00000336930,29,16,346,0.00159,0.42874,0.45556,v1_cerebrum
ENST00000533227,20,10,260,0.00192,0.40231,0.50154,v1_cerebrum
ENST00000448418,13,7,277,0.00194,0.48209,0.57349,v1_cerebrum
ENST00000340573,4,2,87,0.00575,0.56322,0.46552,v1_cerebrum
ENST00000300022,5,1,127,0.00157,0.59528,0.55906,v1_cerebrum
ENST00000294117,2,1,75,0.00667,0.23334,0.28,v1_cerebrum
ENST00000356000,9,5,255,0.00218,0.56906,0.38275,v1_cerebrum
ENST00000356467,15,4,235,0.00113,0.51291,0.40638,v1_cerebrum
ENST00000227214,5,1,189,0.00106,0.32381,0.0582,v1_cerebrum
ENST00000535129,5,1,189,0.00106,0.32381,0.0582,v1_cerebrum
ENST00000541973,12,5,175,0.00238,0.51524,0.44343,v1_cerebrum
ENST00000336083,14,4,208,0.00137,0.53606,0.58774,v1_cerebrum
ENST00000533486,14,7,203,0.00246,0.48206,0.43631,v1_cerebrum
ENST00000426717,20,7,334,0.00105,0.56647,0.51069,v1_cerebrum
ENST00000531274,4,3,52,0.01442,0.27404,0.33975,v1_cerebrum
ENST00000389958,11,6,365,0.00149,0.41295,0.36073,v1_cerebrum
ENST00000260247,10,5,237,0.00211,0.66455,0.70295,v1_cerebrum
ENST00000320578,11,6,217,0.00251,0.4248,0.5407,v1_cerebrum
ENST00000278618,15,5,309,0.00108,0.51629,0.53722,v1_cerebrum
ENST00000278947,7,2,215,0.00133,0.50166,0.36279,v1_cerebrum
ENST00000354064,12,3,218,0.00115,0.50726,0.55963,v1_cerebrum
ENST00000442938,20,7,306,0.00114,0.52582,0.51867,v1_cerebrum
ENST00000375095,6,2,245,0.00136,0.3932,0.4796,v1_cerebrum
ENST00000408930,3,2,88,0.00758,0.53409,0.65909,v1_cerebrum
ENST00000366139,6,2,104,0.00321,0.66506,0.91827,v1_cerebrum
ENST00000284290,7,3,160,0.00268,0.50714,0.60208,v1_cerebrum
ENST00000438015,20,12,476,0.00126,0.57448,0.58333,v1_cerebrum
ENST00000533904,22,14,265,0.0024,0.59468,0.53827,v1_cerebrum
ENST00000602346,8,3,108,0.00347,0.47685,0.40123,v1_cerebrum
ENST00000396308,10,4,118,0.00339,0.38729,0.32839,v1_cerebrum
ENST00000412586,12,5,246,0.00169,0.41362,0.29024,v1_cerebrum
ENST00000339754,12,5,275,0.00152,0.50939,0.51491,v1_cerebrum
ENST00000352620,10,4,204,0.00196,0.65147,0.72426,v1_cerebrum
ENST00000545927,17,5,189,0.00156,0.44289,0.38307,v1_cerebrum
ENST00000396439,13,4,240,0.00128,0.27372,0.14062,v1_cerebrum
ENST00000381903,1,1,257,0.00389,0.01167,0.01167,v1_cerebrum
ENST00000632393,57,29,265,0.00192,0.65694,0.65569,v1_cerebrum
ENST00000536668,57,29,265,0.00192,0.65694,0.65569,v1_cerebrum
ENST00000457134,13,6,275,0.00168,0.57259,0.57576,v1_cerebrum
ENST00000541295,7,3,163,0.00263,0.55127,0.54601,v1_cerebrum
ENST00000354662,6,2,145,0.0023,0.57931,0.73793,v1_cerebrum
ENST00000441439,6,2,145,0.0023,0.57931,0.73793,v1_cerebrum
ENST00000396037,19,8,356,0.00118,0.45358,0.37044,v1_cerebrum
ENST00000539744,23,13,291,0.00194,0.57119,0.60349,v1_cerebrum
ENST00000445693,27,15,325,0.00171,0.53014,0.56533,v1_cerebrum
ENST00000538118,13,8,385,0.0016,0.49071,0.45585,v1_cerebrum
ENST00000342945,10,7,325,0.00215,0.48492,0.40044,v1_cerebrum
ENST00000332700,19,9,339,0.0014,0.58003,0.58637,v1_cerebrum
ENST00000380790,10,6,138,0.00435,0.30725,0.42754,v1_cerebrum
ENST00000548315,23,13,357,0.00158,0.45695,0.44947,v1_cerebrum
ENST00000449194,18,7,348,0.00112,0.51772,0.74713,v1_cerebrum
ENST00000522085,29,17,445,0.00132,0.61573,0.65393,v1_cerebrum
ENST00000549732,8,6,136,0.00551,0.38235,0.35662,v1_cerebrum
ENST00000449723,8,6,146,0.00514,0.38185,0.35502,v1_cerebrum
ENST00000673498,5,2,157,0.00255,0.51847,0.50956,v1_cerebrum
