ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000378891,24,4,670,0.00025,0.58812,0.80298,v26_muscle
ENST00000310991,11,2,209,0.00087,0.50065,0.67942,v26_muscle
ENST00000378466,26,5,773,0.00025,0.48751,0.47219,v26_muscle
ENST00000615291,26,5,773,0.00025,0.48751,0.47219,v26_muscle
ENST00000378251,25,2,583,0.00014,0.48734,0.7916,v26_muscle
ENST00000377658,25,2,597,0.00013,0.43745,0.67923,v26_muscle
ENST00000377411,10,3,335,0.0009,0.63284,0.88756,v26_muscle
ENST00000340305,25,1,392,0.0001,0.48918,0.51276,v26_muscle
ENST00000376085,8,0,294,0.0,0.5557,,v26_muscle
ENST00000294454,26,4,304,0.00051,0.47723,0.62665,v26_muscle
ENST00000707396,24,1,665,6e-05,0.49066,0.91128,v26_muscle
ENST00000375486,24,1,665,6e-05,0.49066,0.91128,v26_muscle
ENST00000420770,30,6,505,0.0004,0.53122,0.55545,v26_muscle
ENST00000375534,17,6,182,0.00194,0.38849,0.37271,v26_muscle
ENST00000450454,11,1,348,0.00026,0.52247,0.12356,v26_muscle
ENST00000635035,11,1,348,0.00026,0.52247,0.12356,v26_muscle
ENST00000436439,12,6,254,0.00197,0.54987,0.64895,v26_muscle
ENST00000327575,13,2,244,0.00063,0.49622,0.30328,v26_muscle
ENST00000374272,28,4,353,0.0004,0.54745,0.56516,v26_muscle
ENST00000374266,8,2,134,0.00187,0.38806,0.50373,v26_muscle
ENST00000374278,20,3,323,0.00046,0.49768,0.66667,v26_muscle
ENST00000361547,8,1,126,0.00099,0.58929,0.95238,v26_muscle
ENST00000373736,11,2,207,0.00088,0.54238,0.6884,v26_muscle
ENST00000536384,20,3,459,0.00033,0.57941,0.52941,v26_muscle
ENST00000373602,11,0,200,0.0,0.55227,,v26_muscle
ENST00000373471,11,2,212,0.00086,0.53345,0.60849,v26_muscle
ENST00000373471,11,2,212,0.00086,0.53345,0.60849,v26_muscle
ENST00000373237,11,3,201,0.00136,0.47671,0.51741,v26_muscle
ENST00000373129,25,3,435,0.00028,0.59871,0.659,v26_muscle
ENST00000373014,25,11,253,0.00174,0.56759,0.65217,v26_muscle
ENST00000373016,19,3,280,0.00056,0.57218,0.57262,v26_muscle
ENST00000235628,20,7,368,0.00095,0.49035,0.65411,v26_muscle
ENST00000509682,27,2,641,0.00012,0.52233,0.51404,v26_muscle
ENST00000413844,12,3,252,0.00099,0.55622,0.76587,v26_muscle
ENST00000531451,3,2,139,0.0048,0.64269,0.84532,v26_muscle
ENST00000372362,4,3,155,0.00484,0.56452,0.68172,v26_muscle
ENST00000545417,5,3,170,0.00353,0.52118,0.7098,v26_muscle
ENST00000347631,12,2,375,0.00044,0.57022,0.24133,v26_muscle
ENST00000372372,11,1,413,0.00022,0.63746,0.4092,v26_muscle
ENST00000341183,19,1,329,0.00016,0.55447,0.84195,v26_muscle
ENST00000360840,21,8,423,0.0009,0.57402,0.67051,v26_muscle
ENST00000371244,23,9,552,0.00071,0.45038,0.44344,v26_muscle
ENST00000407246,22,14,523,0.00122,0.57527,0.66266,v26_muscle
ENST00000371084,26,2,562,0.00014,0.47481,0.51246,v26_muscle
ENST00000371083,22,3,580,0.00024,0.56724,0.37011,v26_muscle
ENST00000370976,15,5,450,0.00074,0.61467,0.616,v26_muscle
ENST00000411986,20,5,373,0.00067,0.40523,0.64129,v26_muscle
ENST00000370867,14,7,259,0.00193,0.38803,0.42195,v26_muscle
