ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000379289,33,4,673,0.00018,0.48404,0.28529,v32_lung
ENST00000611612,41,5,566,0.00022,0.47445,0.61767,v32_lung
ENST00000401095,72,7,1079,9e-05,0.50441,0.63087,v32_lung
ENST00000303635,105,26,1673,0.00015,0.59187,0.69886,v32_lung
ENST00000378295,41,7,636,0.00027,0.54268,0.4982,v32_lung
ENST00000378288,39,7,587,0.00031,0.53318,0.45631,v32_lung
ENST00000378290,38,7,565,0.00033,0.52892,0.43514,v32_lung
ENST00000344008,43,4,1166,8e-05,0.50985,0.79202,v32_lung
ENST00000304457,68,33,860,0.00056,0.52396,0.53541,v32_lung
ENST00000358897,125,40,1412,0.00023,0.51705,0.44949,v32_lung
ENST00000361144,33,5,415,0.00037,0.46499,0.72964,v32_lung
ENST00000342104,50,15,621,0.00048,0.45192,0.42791,v32_lung
ENST00000302291,53,20,1076,0.00035,0.48234,0.3915,v32_lung
ENST00000308182,92,19,1661,0.00012,0.48484,0.51085,v32_lung
ENST00000361530,53,15,713,0.0004,0.4952,0.62347,v32_lung
ENST00000373921,37,8,643,0.00034,0.49477,0.52255,v32_lung
ENST00000360482,75,18,1216,0.0002,0.52811,0.41831,v32_lung
ENST00000207457,34,5,430,0.00034,0.43523,0.36465,v32_lung
ENST00000373087,33,7,599,0.00035,0.56038,0.49821,v32_lung
ENST00000373106,52,16,836,0.00037,0.47898,0.44819,v32_lung
ENST00000373103,56,18,863,0.00037,0.49485,0.47773,v32_lung
ENST00000361689,512,197,5430,7e-05,0.49881,0.50873,v32_lung
ENST00000372583,120,25,2406,9e-05,0.46924,0.43007,v32_lung
ENST00000236040,42,9,804,0.00027,0.47154,0.46435,v32_lung
ENST00000431635,32,9,361,0.00078,0.56934,0.56171,v32_lung
ENST00000610710,97,32,1283,0.00026,0.5646,0.43029,v32_lung
ENST00000359947,102,21,1907,0.00011,0.54563,0.63675,v32_lung
ENST00000528266,48,15,622,0.0005,0.42283,0.4433,v32_lung
ENST00000537798,34,21,724,0.00085,0.52547,0.51934,v32_lung
ENST00000306052,35,5,963,0.00015,0.49304,0.74683,v32_lung
ENST00000371201,33,14,546,0.00078,0.44544,0.44519,v32_lung
ENST00000371026,40,21,848,0.00062,0.47385,0.50949,v32_lung
ENST00000616738,33,18,896,0.00061,0.50971,0.45684,v32_lung
ENST00000326665,61,24,1530,0.00026,0.52388,0.4369,v32_lung
ENST00000319517,63,28,1403,0.00032,0.45841,0.47518,v32_lung
ENST00000294664,42,18,891,0.00048,0.49086,0.56111,v32_lung
ENST00000370565,48,21,943,0.00046,0.48131,0.43716,v32_lung
ENST00000370481,49,22,595,0.00075,0.63166,0.70382,v32_lung
ENST00000370473,50,21,592,0.00071,0.63625,0.68645,v32_lung
ENST00000294671,40,14,638,0.00055,0.59753,0.69469,v32_lung
ENST00000355754,38,11,640,0.00045,0.60576,0.72869,v32_lung
ENST00000370456,46,16,633,0.00055,0.55983,0.5548,v32_lung
ENST00000370459,53,23,586,0.00074,0.65754,0.7076,v32_lung
ENST00000370459,53,23,586,0.00074,0.65754,0.7076,v32_lung
ENST00000234626,34,21,574,0.00108,0.44087,0.44218,v32_lung
ENST00000358392,90,57,1818,0.00035,0.5094,0.50707,v32_lung
ENST00000359785,36,14,807,0.00048,0.47752,0.54789,v32_lung
ENST00000336338,132,62,2223,0.00021,0.46148,0.48433,v32_lung
ENST00000682167,64,27,1021,0.00041,0.41747,0.47089,v32_lung
ENST00000295598,44,13,1023,0.00029,0.52997,0.40672,v32_lung
ENST00000537345,44,13,1023,0.00029,0.52997,0.40672,v32_lung
ENST00000369304,69,23,1167,0.00029,0.49144,0.52912,v32_lung
ENST00000369041,66,16,877,0.00028,0.46643,0.3755,v32_lung
ENST00000368969,64,22,1290,0.00027,0.45924,0.42156,v32_lung
