ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000333172,39,4,841,0.00012,0.44544,0.5648,v39_breast
ENST00000377728,44,10,1006,0.00023,0.59583,0.63459,v39_breast
ENST00000400915,46,10,1043,0.00021,0.58429,0.64756,v39_breast
ENST00000376030,54,8,775,0.00019,0.42167,0.57968,v39_breast
ENST00000373220,72,34,1275,0.00037,0.56747,0.5242,v39_breast
ENST00000372572,63,32,622,0.00082,0.58041,0.57998,v39_breast
ENST00000371714,31,16,723,0.00071,0.40396,0.43759,v39_breast
ENST00000371153,60,19,995,0.00032,0.47864,0.4959,v39_breast
ENST00000371083,22,3,580,0.00024,0.56724,0.37011,v39_breast
ENST00000370565,48,21,943,0.00046,0.48131,0.43716,v39_breast
ENST00000370096,90,57,1806,0.00035,0.50707,0.50481,v39_breast
ENST00000520113,31,8,747,0.00035,0.47882,0.45884,v39_breast
ENST00000682167,64,27,1021,0.00041,0.41747,0.47089,v39_breast
ENST00000369041,66,16,877,0.00028,0.46643,0.3755,v39_breast
ENST00000368912,40,10,922,0.00027,0.42522,0.31139,v39_breast
ENST00000368863,88,22,1315,0.00019,0.47967,0.49139,v39_breast
ENST00000643759,194,76,2419,0.00016,0.50385,0.50239,v39_breast
ENST00000367922,40,14,855,0.00041,0.59123,0.62164,v39_breast
ENST00000545172,75,33,1457,0.0003,0.51791,0.52632,v39_breast
ENST00000538366,34,15,714,0.00062,0.54585,0.59225,v39_breast
ENST00000367696,72,29,1133,0.00036,0.33457,0.36047,v39_breast
ENST00000239462,71,16,1299,0.00017,0.49095,0.35186,v39_breast
ENST00000294848,60,29,981,0.00049,0.52955,0.53773,v39_breast
ENST00000344730,48,20,1064,0.00039,0.59461,0.63609,v39_breast
ENST00000362061,73,10,1873,7e-05,0.56142,0.56455,v39_breast
ENST00000367483,29,21,1363,0.00053,0.59119,0.60532,v39_breast
ENST00000439764,37,13,828,0.00042,0.39039,0.37542,v39_breast
ENST00000391911,108,20,1172,0.00016,0.5257,0.4436,v39_breast
ENST00000356082,108,20,1172,0.00016,0.5257,0.4436,v39_breast
ENST00000336119,52,11,1034,0.0002,0.52903,0.64252,v39_breast
ENST00000397146,49,9,942,0.00019,0.47758,0.5552,v39_breast
ENST00000397145,37,6,702,0.00023,0.46135,0.49786,v39_breast
ENST00000357447,58,16,1039,0.00027,0.5304,0.3685,v39_breast
ENST00000396432,109,46,1958,0.00022,0.42572,0.36578,v39_breast
ENST00000436087,47,21,828,0.00054,0.48507,0.4449,v39_breast
ENST00000560721,74,41,1104,0.0005,0.50345,0.50696,v39_breast
ENST00000537177,48,27,758,0.00074,0.53177,0.48998,v39_breast
ENST00000374822,24,7,644,0.00045,0.56942,0.5488,v39_breast
ENST00000417912,35,8,714,0.00032,0.41288,0.36292,v39_breast
ENST00000435790,34,8,704,0.00033,0.42392,0.3624,v39_breast
ENST00000613657,73,42,1790,0.00032,0.45815,0.49475,v39_breast
ENST00000299366,32,8,1061,0.00024,0.41435,0.47809,v39_breast
ENST00000398788,42,5,1114,0.00011,0.52849,0.54363,v39_breast
ENST00000370575,30,6,581,0.00034,0.46603,0.61618,v39_breast
ENST00000371241,42,18,684,0.00063,0.57334,0.65124,v39_breast
ENST00000648076,65,18,1497,0.00018,0.51823,0.56776,v39_breast
ENST00000348367,46,15,828,0.00039,0.55156,0.5401,v39_breast
ENST00000348367,46,15,828,0.00039,0.55156,0.5401,v39_breast
ENST00000277945,36,13,579,0.00062,0.53536,0.53673,v39_breast
ENST00000284694,43,18,699,0.0006,0.59803,0.58035,v39_breast
ENST00000368679,47,16,909,0.00037,0.57145,0.6426,v39_breast
ENST00000368676,35,9,738,0.00035,0.55238,0.53252,v39_breast
ENST00000450649,47,11,807,0.00029,0.58929,0.5984,v39_breast
ENST00000520467,51,12,971,0.00024,0.56667,0.55733,v39_breast
