ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000520296,6,1,65,0.00256,0.5718,0.23077,v39_breast
ENST00000620829,24,0,502,0.0,0.58972,,v39_breast
ENST00000307786,9,3,181,0.00184,0.37446,0.04972,v39_breast
ENST00000288774,18,2,346,0.00032,0.49534,0.55925,v39_breast
ENST00000378285,28,6,450,0.00048,0.52992,0.52222,v39_breast
ENST00000356876,24,0,417,0.0,0.56785,,v39_breast
ENST00000470413,10,3,77,0.0039,0.42987,0.50216,v39_breast
ENST00000359318,16,9,407,0.00138,0.52165,0.63172,v39_breast
ENST00000400797,26,5,327,0.00059,0.43707,0.65688,v39_breast
ENST00000375534,17,6,182,0.00194,0.38849,0.37271,v39_breast
ENST00000375341,24,2,563,0.00015,0.53241,0.52309,v39_breast
ENST00000375153,11,1,291,0.00031,0.45798,0.69072,v39_breast
ENST00000618761,9,2,181,0.00123,0.53837,0.37016,v39_breast
ENST00000360009,28,4,334,0.00043,0.65654,0.43488,v39_breast
ENST00000236342,27,4,333,0.00044,0.6531,0.43619,v39_breast
ENST00000373925,25,8,260,0.00123,0.62292,0.73029,v39_breast
ENST00000539896,14,2,342,0.00042,0.55806,0.58626,v39_breast
ENST00000465518,15,1,218,0.00031,0.63639,0.53211,v39_breast
ENST00000263702,25,2,373,0.00021,0.61844,0.35925,v39_breast
ENST00000373791,23,2,297,0.00029,0.58469,0.19528,v39_breast
ENST00000354267,16,3,223,0.00084,0.54596,0.5157,v39_breast
ENST00000446189,14,8,147,0.00389,0.57532,0.63946,v39_breast
ENST00000494695,2,0,56,0.0,0.55358,,v39_breast
ENST00000372517,17,2,475,0.00025,0.4218,0.84106,v39_breast
ENST00000413844,12,3,252,0.00099,0.55622,0.76587,v39_breast
ENST00000396148,9,4,168,0.00265,0.45437,0.5625,v39_breast
ENST00000371761,9,4,168,0.00265,0.45437,0.5625,v39_breast
ENST00000313334,8,6,158,0.00475,0.37816,0.29747,v39_breast
ENST00000430330,7,7,140,0.00714,0.67653,0.67653,v39_breast
ENST00000371083,22,3,580,0.00024,0.56724,0.37011,v39_breast
ENST00000370894,13,7,169,0.00319,0.47246,0.59341,v39_breast
ENST00000628037,13,3,365,0.00063,0.70158,0.78265,v39_breast
