ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000617400,6,1,192,0.00087,0.66406,0.96875,v30_colon
ENST00000537325,6,1,161,0.00104,0.60352,0.96273,v30_colon
ENST00000377845,15,3,350,0.00057,0.63391,0.93238,v30_colon
ENST00000377855,18,3,380,0.00044,0.56023,0.93772,v30_colon
ENST00000377627,10,5,175,0.00286,0.488,0.65371,v30_colon
ENST00000376637,6,4,111,0.00601,0.53303,0.66441,v30_colon
ENST00000375375,31,8,520,0.0005,0.53362,0.65048,v30_colon
ENST00000400661,31,8,518,0.0005,0.53294,0.6501,v30_colon
ENST00000375121,11,3,227,0.0012,0.4121,0.39501,v30_colon
ENST00000289749,10,3,216,0.00139,0.55509,0.32562,v30_colon
ENST00000354361,8,3,201,0.00187,0.51182,0.41459,v30_colon
ENST00000419687,23,7,227,0.00134,0.50469,0.52989,v30_colon
ENST00000373857,14,2,342,0.00042,0.55806,0.58626,v30_colon
ENST00000536384,20,3,459,0.00033,0.57941,0.52941,v30_colon
ENST00000419121,18,4,374,0.00059,0.38013,0.5254,v30_colon
ENST00000414241,15,7,424,0.0011,0.49355,0.56671,v30_colon
ENST00000373484,54,11,476,0.00043,0.62842,0.61746,v30_colon
ENST00000446189,14,8,147,0.00389,0.57532,0.63946,v30_colon
ENST00000355498,49,11,521,0.00043,0.49156,0.6163,v30_colon
ENST00000307089,11,0,151,0.0,0.58519,,v30_colon
ENST00000334793,8,0,495,0.0,0.6399,,v30_colon
ENST00000357083,21,4,402,0.00047,0.48105,0.40112,v30_colon
ENST00000371116,24,5,478,0.00044,0.56224,0.58578,v30_colon
ENST00000357692,23,11,529,0.0009,0.4984,0.46657,v30_colon
ENST00000370931,14,3,390,0.00055,0.67857,0.73248,v30_colon
ENST00000370668,6,3,102,0.0049,0.5866,0.58823,v30_colon
ENST00000370689,14,6,351,0.00122,0.46703,0.36515,v30_colon
ENST00000370103,29,9,458,0.00068,0.38692,0.2409,v30_colon
ENST00000370068,20,7,539,0.00065,0.46865,0.49192,v30_colon
ENST00000369909,19,4,333,0.00063,0.5358,0.58859,v30_colon
ENST00000538610,11,3,183,0.00149,0.5847,0.52459,v30_colon
ENST00000369709,15,8,184,0.0029,0.46377,0.45516,v30_colon
ENST00000393316,11,4,163,0.00223,0.53319,0.49693,v30_colon
ENST00000369516,9,3,221,0.00151,0.70639,0.64404,v30_colon
ENST00000369510,25,5,522,0.00038,0.59739,0.54215,v30_colon
ENST00000369426,19,10,220,0.00239,0.54211,0.58682,v30_colon
ENST00000544913,30,5,466,0.00036,0.50257,0.51931,v30_colon
ENST00000256585,9,3,158,0.00211,0.66596,0.51266,v30_colon
ENST00000530472,28,8,310,0.00092,0.55611,0.50242,v30_colon
ENST00000618489,23,6,449,0.00058,0.4282,0.48812,v30_colon
ENST00000428024,23,6,449,0.00058,0.4282,0.48812,v30_colon
ENST00000471283,8,1,149,0.00084,0.48742,0.55034,v30_colon
ENST00000438413,12,5,229,0.00182,0.42176,0.41747,v30_colon
ENST00000368356,27,10,419,0.00088,0.52391,0.60024,v30_colon
ENST00000567140,18,3,142,0.00117,0.70696,0.56338,v30_colon
ENST00000452291,11,5,199,0.00228,0.55825,0.72663,v30_colon
ENST00000368072,21,6,299,0.00096,0.5743,0.71238,v30_colon
ENST00000361897,40,3,506,0.00015,0.55791,0.66403,v30_colon
ENST00000367868,19,5,319,0.00082,0.54413,0.44326,v30_colon
ENST00000530507,8,2,185,0.00135,0.52568,0.81351,v30_colon
ENST00000263733,19,3,409,0.00039,0.43302,0.59576,v30_colon
ENST00000486220,6,3,72,0.00694,0.67824,0.76389,v30_colon
ENST00000444639,5,1,99,0.00202,0.62828,0.84848,v30_colon
ENST00000341785,4,0,167,0.0,0.48503,,v30_colon
ENST00000367362,49,18,541,0.00068,0.52631,0.52516,v30_colon
ENST00000367139,12,3,203,0.00123,0.42816,0.58292,v30_colon
ENST00000680073,12,0,195,0.0,0.45342,,v30_colon
ENST00000360212,8,3,355,0.00106,0.62394,0.64132,v30_colon
ENST00000535273,24,4,411,0.00041,0.49463,0.6983,v30_colon
ENST00000366890,11,6,336,0.00162,0.47944,0.38343,v30_colon
ENST00000272134,27,3,366,0.0003,0.49626,0.69217,v30_colon
ENST00000366820,27,3,366,0.0003,0.5339,0.69217,v30_colon
ENST00000366615,9,5,155,0.00358,0.5276,0.59871,v30_colon
ENST00000391854,3,0,75,0.0,0.31111,,v30_colon
ENST00000318160,12,0,168,0.0,0.62302,,v30_colon
ENST00000317586,11,3,369,0.00074,0.54743,0.1897,v30_colon
ENST00000343381,20,9,464,0.00097,0.44224,0.56418,v30_colon
