ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000288774,18,2,346,0.00032,0.49534,0.55925,v39_breast
ENST00000333172,39,4,841,0.00012,0.44544,0.5648,v39_breast
ENST00000378285,28,6,450,0.00048,0.52992,0.52222,v39_breast
ENST00000377728,44,10,1006,0.00023,0.59583,0.63459,v39_breast
ENST00000400915,46,10,1043,0.00021,0.58429,0.64756,v39_breast
ENST00000359318,16,9,407,0.00138,0.52165,0.63172,v39_breast
ENST00000376030,54,8,775,0.00019,0.42167,0.57968,v39_breast
ENST00000400797,26,5,327,0.00059,0.43707,0.65688,v39_breast
ENST00000375341,24,2,563,0.00015,0.53241,0.52309,v39_breast
ENST00000375153,11,1,291,0.00031,0.45798,0.69072,v39_breast
ENST00000373925,25,8,260,0.00123,0.62292,0.73029,v39_breast
ENST00000539896,14,2,342,0.00042,0.55806,0.58626,v39_breast
ENST00000465518,15,1,218,0.00031,0.63639,0.53211,v39_breast
ENST00000373220,72,34,1275,0.00037,0.56747,0.5242,v39_breast
ENST00000354267,16,3,223,0.00084,0.54596,0.5157,v39_breast
ENST00000446189,14,8,147,0.00389,0.57532,0.63946,v39_breast
ENST00000372572,63,32,622,0.00082,0.58041,0.57998,v39_breast
ENST00000372517,17,2,475,0.00025,0.4218,0.84106,v39_breast
ENST00000413844,12,3,252,0.00099,0.55622,0.76587,v39_breast
ENST00000396148,9,4,168,0.00265,0.45437,0.5625,v39_breast
ENST00000371761,9,4,168,0.00265,0.45437,0.5625,v39_breast
ENST00000430330,7,7,140,0.00714,0.67653,0.67653,v39_breast
ENST00000370894,13,7,169,0.00319,0.47246,0.59341,v39_breast
ENST00000628037,13,3,365,0.00063,0.70158,0.78265,v39_breast
ENST00000460330,14,3,374,0.00057,0.70588,0.76381,v39_breast
ENST00000479353,15,3,393,0.00051,0.69415,0.72689,v39_breast
ENST00000370931,14,3,390,0.00055,0.67857,0.73248,v39_breast
ENST00000306666,14,3,390,0.00055,0.67857,0.73248,v39_breast
ENST00000370924,16,5,388,0.00081,0.7181,0.83093,v39_breast
ENST00000529992,15,6,396,0.00101,0.54125,0.73779,v39_breast
ENST00000370138,20,11,339,0.00162,0.52065,0.59292,v39_breast
ENST00000328189,6,1,166,0.001,0.39257,0.81325,v39_breast
ENST00000360244,5,2,247,0.00162,0.59838,0.6498,v39_breast
ENST00000440685,4,1,98,0.00255,0.45408,0.67347,v39_breast
ENST00000476133,4,1,98,0.00255,0.45408,0.67347,v39_breast
ENST00000368439,3,2,63,0.01058,0.5291,0.53175,v39_breast
ENST00000368406,11,2,183,0.00099,0.53701,0.74317,v39_breast
ENST00000245564,31,7,570,0.0004,0.5103,0.60977,v39_breast
ENST00000326786,8,3,143,0.00262,0.40385,0.55012,v39_breast
ENST00000444681,18,7,289,0.00135,0.50096,0.61839,v39_breast
ENST00000368163,25,10,321,0.00125,0.45944,0.55421,v39_breast
ENST00000368167,30,11,388,0.00095,0.45412,0.53632,v39_breast
ENST00000368072,21,6,299,0.00096,0.5743,0.71238,v39_breast
ENST00000368012,28,5,510,0.00035,0.50987,0.87059,v39_breast
ENST00000426197,14,4,315,0.00091,0.53038,0.65714,v39_breast
ENST00000367922,40,14,855,0.00041,0.59123,0.62164,v39_breast
ENST00000545294,13,7,345,0.00156,0.49298,0.5706,v39_breast
ENST00000354775,23,8,518,0.00067,0.47591,0.53137,v39_breast
ENST00000294816,34,10,382,0.00077,0.58439,0.55079,v39_breast
ENST00000527988,4,2,73,0.00685,0.45548,0.55479,v39_breast
ENST00000545172,75,33,1457,0.0003,0.51791,0.52632,v39_breast
