ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000412742,15,4,173,0.00154,0.60694,0.7052,v36_thyroid_parathyroid
ENST00000374269,17,8,341,0.00138,0.47162,0.62683,v36_thyroid_parathyroid
ENST00000373943,31,11,276,0.00129,0.4349,0.46476,v36_thyroid_parathyroid
ENST00000373925,25,8,260,0.00123,0.62292,0.73029,v36_thyroid_parathyroid
ENST00000645794,8,2,208,0.0012,0.46875,0.67308,v36_thyroid_parathyroid
ENST00000373842,8,2,208,0.0012,0.46875,0.67308,v36_thyroid_parathyroid
ENST00000465645,5,1,60,0.00333,0.59,0.46667,v36_thyroid_parathyroid
ENST00000647380,5,1,60,0.00333,0.59,0.46667,v36_thyroid_parathyroid
ENST00000414241,15,7,424,0.0011,0.49355,0.56671,v36_thyroid_parathyroid
ENST00000372815,4,1,236,0.00106,0.49046,0.95339,v36_thyroid_parathyroid
ENST00000523677,3,2,113,0.0059,0.68142,0.76549,v36_thyroid_parathyroid
ENST00000262746,9,4,199,0.00223,0.64154,0.48995,v36_thyroid_parathyroid
ENST00000319248,9,4,199,0.00223,0.64154,0.48995,v36_thyroid_parathyroid
ENST00000424390,9,4,199,0.00223,0.64154,0.48995,v36_thyroid_parathyroid
ENST00000322679,6,1,125,0.00133,0.592,0.816,v36_thyroid_parathyroid
ENST00000361921,6,1,125,0.00133,0.592,0.816,v36_thyroid_parathyroid
ENST00000430330,7,7,140,0.00714,0.67653,0.67653,v36_thyroid_parathyroid
ENST00000294638,17,9,356,0.00149,0.62525,0.65824,v36_thyroid_parathyroid
ENST00000370894,13,7,169,0.00319,0.47246,0.59341,v36_thyroid_parathyroid
ENST00000417775,14,7,329,0.00152,0.54472,0.52757,v36_thyroid_parathyroid
ENST00000394834,6,3,102,0.0049,0.5866,0.58823,v36_thyroid_parathyroid
ENST00000260506,39,25,551,0.00116,0.44418,0.38461,v36_thyroid_parathyroid
ENST00000370137,19,9,335,0.00141,0.50338,0.5194,v36_thyroid_parathyroid
ENST00000370137,19,9,335,0.00141,0.50338,0.5194,v36_thyroid_parathyroid
ENST00000370138,20,11,339,0.00162,0.52065,0.59292,v36_thyroid_parathyroid
ENST00000369347,17,4,173,0.00136,0.51377,0.3974,v36_thyroid_parathyroid
ENST00000369347,17,4,173,0.00136,0.51377,0.3974,v36_thyroid_parathyroid
ENST00000582693,15,7,304,0.00154,0.64978,0.62876,v36_thyroid_parathyroid
ENST00000579512,2,1,103,0.00485,0.58252,0.26214,v36_thyroid_parathyroid
ENST00000578186,2,1,103,0.00485,0.58252,0.26214,v36_thyroid_parathyroid
ENST00000361631,8,2,133,0.00188,0.5968,0.57519,v36_thyroid_parathyroid
ENST00000339643,11,3,137,0.00199,0.45853,0.40146,v36_thyroid_parathyroid
ENST00000503241,10,3,133,0.00226,0.4188,0.41354,v36_thyroid_parathyroid
ENST00000360379,12,4,72,0.00463,0.39352,0.33334,v36_thyroid_parathyroid
ENST00000392653,12,4,72,0.00463,0.39352,0.33334,v36_thyroid_parathyroid
ENST00000368750,12,4,72,0.00463,0.39352,0.33334,v36_thyroid_parathyroid
ENST00000331860,17,7,169,0.00244,0.33693,0.25866,v36_thyroid_parathyroid
ENST00000440685,4,1,98,0.00255,0.45408,0.67347,v36_thyroid_parathyroid
ENST00000476133,4,1,98,0.00255,0.45408,0.67347,v36_thyroid_parathyroid
ENST00000368431,16,6,294,0.00128,0.50744,0.54025,v36_thyroid_parathyroid
ENST00000438413,12,5,229,0.00182,0.42176,0.41747,v36_thyroid_parathyroid
ENST00000359751,8,3,193,0.00194,0.63925,0.69775,v36_thyroid_parathyroid
ENST00000427683,8,3,207,0.00181,0.60145,0.64412,v36_thyroid_parathyroid
ENST00000326786,8,3,143,0.00262,0.40385,0.55012,v36_thyroid_parathyroid
ENST00000368165,23,9,298,0.00131,0.46819,0.58277,v36_thyroid_parathyroid
ENST00000612311,15,6,239,0.00167,0.61562,0.60112,v36_thyroid_parathyroid
ENST00000367762,26,14,221,0.00244,0.39506,0.42857,v36_thyroid_parathyroid
ENST00000367396,19,10,426,0.00124,0.52866,0.47465,v36_thyroid_parathyroid
ENST00000340006,8,2,193,0.0013,0.51166,0.09326,v36_thyroid_parathyroid
ENST00000614750,9,5,147,0.00378,0.64626,0.5551,v36_thyroid_parathyroid
ENST00000446390,10,2,179,0.00112,0.42849,0.69274,v36_thyroid_parathyroid
ENST00000367093,18,5,154,0.0018,0.42172,0.31558,v36_thyroid_parathyroid
ENST00000294984,20,6,206,0.00146,0.3915,0.3576,v36_thyroid_parathyroid
