ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000379410,33,7,611,0.00035,0.47424,0.46972,v22_prostate
ENST00000379116,38,11,802,0.00036,0.46975,0.47427,v22_prostate
ENST00000378755,47,6,634,0.0002,0.45795,0.34516,v22_prostate
ENST00000378486,78,3,1416,3e-05,0.48739,0.49152,v22_prostate
ENST00000620687,78,3,1416,3e-05,0.48739,0.49152,v22_prostate
ENST00000356607,34,6,377,0.00047,0.41801,0.32007,v22_prostate
ENST00000503743,34,5,421,0.00035,0.45759,0.73349,v22_prostate
ENST00000374632,46,5,987,0.00011,0.56997,0.64296,v22_prostate
ENST00000635198,56,10,894,0.0002,0.41914,0.417,v22_prostate
ENST00000437606,56,10,894,0.0002,0.41914,0.417,v22_prostate
ENST00000308182,92,19,1661,0.00012,0.48484,0.51085,v22_prostate
ENST00000318074,40,4,550,0.00018,0.4475,0.49182,v22_prostate
ENST00000642937,34,17,655,0.00076,0.52802,0.54423,v22_prostate
ENST00000373484,54,11,476,0.00043,0.62842,0.61746,v22_prostate
ENST00000372653,60,14,301,0.00078,0.63206,0.60726,v22_prostate
ENST00000372299,33,13,389,0.00101,0.47464,0.50702,v22_prostate
ENST00000359947,102,21,1907,0.00011,0.54563,0.63675,v22_prostate
ENST00000355498,49,11,521,0.00043,0.49156,0.6163,v22_prostate
ENST00000354383,49,11,522,0.00043,0.49234,0.61686,v22_prostate
ENST00000672818,49,11,546,0.00041,0.51278,0.63203,v22_prostate
ENST00000414150,67,17,1334,0.00019,0.57897,0.48095,v22_prostate
ENST00000371146,35,24,785,0.00087,0.40593,0.35637,v22_prostate
ENST00000326637,40,18,835,0.00054,0.50219,0.54431,v22_prostate
ENST00000370571,96,59,1714,0.00036,0.52847,0.5109,v22_prostate
ENST00000370563,36,25,919,0.00076,0.47564,0.49576,v22_prostate
ENST00000370563,36,25,919,0.00076,0.47564,0.49576,v22_prostate
ENST00000337338,40,15,858,0.00044,0.53377,0.59456,v22_prostate
ENST00000512756,87,56,1690,0.00038,0.49557,0.48825,v22_prostate
ENST00000359785,36,14,807,0.00048,0.47752,0.54789,v22_prostate
ENST00000431239,47,16,825,0.00041,0.47701,0.56705,v22_prostate
ENST00000369140,48,16,640,0.00052,0.45514,0.44922,v22_prostate
ENST00000369041,66,16,877,0.00028,0.46643,0.3755,v22_prostate
ENST00000368969,64,22,1290,0.00027,0.45924,0.42156,v22_prostate
ENST00000312210,34,9,327,0.00081,0.60425,0.50968,v22_prostate
ENST00000290583,53,6,465,0.00024,0.60272,0.57384,v22_prostate
ENST00000290585,51,6,415,0.00028,0.60364,0.56265,v22_prostate
ENST00000368382,48,9,736,0.00025,0.41607,0.49351,v22_prostate
ENST00000611379,48,9,746,0.00025,0.4239,0.5003,v22_prostate
ENST00000541576,69,17,947,0.00026,0.50555,0.55594,v22_prostate
ENST00000368285,37,6,761,0.00021,0.4987,0.44547,v22_prostate
ENST00000392302,38,5,736,0.00018,0.49625,0.26277,v22_prostate
ENST00000627490,35,6,420,0.00041,0.51211,0.5627,v22_prostate
ENST00000538366,34,15,714,0.00062,0.54585,0.59225,v22_prostate
ENST00000367468,34,15,604,0.00073,0.5037,0.54956,v22_prostate
ENST00000367362,49,18,541,0.00068,0.52631,0.52516,v22_prostate
ENST00000332129,111,15,1624,8e-05,0.48398,0.50066,v22_prostate
ENST00000271764,43,17,584,0.00068,0.61883,0.61241,v22_prostate
ENST00000579436,32,6,418,0.00045,0.53334,0.59649,v22_prostate
ENST00000359470,43,11,601,0.00043,0.48052,0.55135,v22_prostate
ENST00000356082,108,20,1172,0.00016,0.5257,0.4436,v22_prostate
ENST00000675850,72,27,1524,0.00025,0.51541,0.57898,v22_prostate
ENST00000366872,36,13,703,0.00051,0.40035,0.35649,v22_prostate
ENST00000366767,95,49,1638,0.00031,0.49903,0.49717,v22_prostate
ENST00000271971,34,6,690,0.00026,0.43065,0.48406,v22_prostate
ENST00000613909,36,8,728,0.00031,0.50008,0.49588,v22_prostate
ENST00000324631,35,11,660,0.00048,0.52416,0.52466,v22_prostate
ENST00000282343,32,11,632,0.00054,0.55192,0.5023,v22_prostate
ENST00000396576,32,10,605,0.00052,0.53301,0.53223,v22_prostate
ENST00000538351,43,19,779,0.00057,0.49816,0.45612,v22_prostate
ENST00000355710,40,2,1114,4e-05,0.48088,0.64677,v22_prostate
ENST00000350537,94,25,1310,0.0002,0.59432,0.58086,v22_prostate
ENST00000346874,94,25,1319,0.0002,0.58529,0.57902,v22_prostate
ENST00000374391,37,1,674,4e-05,0.50533,0.2092,v22_prostate
ENST00000610656,37,1,674,4e-05,0.50533,0.2092,v22_prostate
ENST00000417912,35,8,714,0.00032,0.41288,0.36292,v22_prostate
ENST00000337910,37,10,696,0.00039,0.50516,0.55575,v22_prostate
ENST00000388768,56,28,641,0.00078,0.57282,0.57421,v22_prostate
ENST00000372724,120,46,1890,0.0002,0.57835,0.56756,v22_prostate
ENST00000628523,120,46,1890,0.0002,0.57835,0.56756,v22_prostate
ENST00000286627,43,13,1178,0.00026,0.59233,0.61519,v22_prostate
ENST00000298068,38,22,776,0.00075,0.50682,0.55928,v22_prostate
ENST00000358334,89,37,2048,0.0002,0.51402,0.5273,v22_prostate
ENST00000356016,35,20,433,0.00132,0.41966,0.48522,v22_prostate
ENST00000371027,33,14,485,0.00087,0.49853,0.54801,v22_prostate
ENST00000356713,33,6,951,0.00019,0.56196,0.72941,v22_prostate
ENST00000277982,62,22,1151,0.00031,0.58238,0.68818,v22_prostate
ENST00000370228,39,8,582,0.00035,0.49057,0.57474,v22_prostate
ENST00000299206,40,10,575,0.00043,0.4833,0.41722,v22_prostate
ENST00000020673,43,3,1024,7e-05,0.53831,0.58659,v22_prostate
ENST00000648076,65,18,1497,0.00018,0.51823,0.56776,v22_prostate
ENST00000263054,59,20,1168,0.00029,0.51918,0.52547,v22_prostate
ENST00000277945,36,13,579,0.00062,0.53536,0.53673,v22_prostate
ENST00000629706,35,12,584,0.00059,0.53009,0.51998,v22_prostate
ENST00000415217,43,5,742,0.00016,0.5351,0.60054,v22_prostate
ENST00000543663,47,9,930,0.00021,0.49513,0.46404,v22_prostate
ENST00000627256,95,29,2382,0.00013,0.39274,0.54928,v22_prostate
ENST00000421673,105,29,2439,0.00011,0.42934,0.53015,v22_prostate
ENST00000627926,91,25,1978,0.00014,0.43553,0.58085,v22_prostate
ENST00000696290,53,7,1165,0.00011,0.50317,0.63421,v22_prostate
ENST00000389989,48,7,811,0.00018,0.63813,0.61899,v22_prostate
ENST00000254605,32,10,456,0.00069,0.49692,0.52039,v22_prostate
ENST00000536344,40,9,625,0.00036,0.37192,0.40444,v22_prostate
ENST00000530181,43,17,733,0.00054,0.46848,0.4994,v22_prostate
ENST00000450649,47,11,807,0.00029,0.58929,0.5984,v22_prostate
ENST00000520467,51,12,971,0.00024,0.56667,0.55733,v22_prostate
ENST00000349880,123,28,2429,9e-05,0.4294,0.47128,v22_prostate
ENST00000396085,123,28,2432,9e-05,0.42913,0.47092,v22_prostate
ENST00000407859,80,19,1565,0.00015,0.46646,0.52558,v22_prostate
ENST00000311027,89,20,1647,0.00014,0.47329,0.52535,v22_prostate
ENST00000674617,35,15,611,0.0007,0.4881,0.61331,v22_prostate
ENST00000394818,73,8,918,0.00012,0.56921,0.42647,v22_prostate
ENST00000532787,42,13,840,0.00037,0.55811,0.5587,v22_prostate
ENST00000532463,40,14,832,0.00042,0.54189,0.59083,v22_prostate
ENST00000528621,43,16,879,0.00042,0.52864,0.53847,v22_prostate
ENST00000529873,45,15,887,0.00038,0.54443,0.50695,v22_prostate
ENST00000526357,46,16,908,0.00038,0.54262,0.52127,v22_prostate
ENST00000325234,78,17,1167,0.00019,0.5849,0.68033,v22_prostate
ENST00000528057,43,2,765,6e-05,0.54637,0.42353,v22_prostate
ENST00000279247,33,1,714,4e-05,0.38664,0.55322,v22_prostate
ENST00000377387,41,10,673,0.00036,0.55746,0.62496,v22_prostate
ENST00000322147,68,10,1256,0.00012,0.47589,0.38838,v22_prostate
ENST00000311034,44,12,802,0.00034,0.54747,0.56567,v22_prostate
ENST00000308127,64,8,659,0.00019,0.48724,0.59807,v22_prostate
ENST00000436757,61,8,1243,0.00011,0.49737,0.55974,v22_prostate
ENST00000634661,115,58,2223,0.00023,0.45622,0.49747,v22_prostate
ENST00000528231,41,23,934,0.0006,0.42338,0.46881,v22_prostate
ENST00000409404,182,75,4557,9e-05,0.5393,0.46202,v22_prostate
ENST00000650373,272,162,4314,0.00014,0.47402,0.49364,v22_prostate
ENST00000316851,46,6,858,0.00015,0.44046,0.45726,v22_prostate
ENST00000619839,49,8,884,0.00018,0.44101,0.45009,v22_prostate
ENST00000534358,224,82,3972,9e-05,0.51561,0.51373,v22_prostate
ENST00000260264,34,10,438,0.00067,0.37973,0.38881,v22_prostate
ENST00000543440,34,10,436,0.00067,0.37689,0.38601,v22_prostate
ENST00000358825,109,29,1160,0.00023,0.59446,0.54848,v22_prostate
ENST00000412006,41,15,456,0.0008,0.50112,0.5114,v22_prostate
ENST00000345598,33,9,522,0.00052,0.48537,0.30779,v22_prostate
ENST00000528499,39,11,695,0.00041,0.51703,0.32937,v22_prostate
ENST00000340908,195,100,2634,0.00019,0.50812,0.50894,v22_prostate
ENST00000342628,42,15,801,0.00045,0.46371,0.45194,v22_prostate
