ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000378821,3,0,163,0.0,0.39059,,v1_cerebrum
ENST00000419704,26,0,499,0.0,0.54424,,v1_cerebrum
ENST00000378585,16,0,452,0.0,0.48106,,v1_cerebrum
ENST00000378486,78,3,1416,3e-05,0.48739,0.49152,v1_cerebrum
ENST00000620687,78,3,1416,3e-05,0.48739,0.49152,v1_cerebrum
ENST00000400921,17,5,409,0.00072,0.53301,0.5956,v1_cerebrum
ENST00000461106,20,6,488,0.00061,0.52982,0.56489,v1_cerebrum
ENST00000262450,85,10,1954,6e-05,0.60167,0.64089,v1_cerebrum
ENST00000378191,23,6,411,0.00063,0.46144,0.2425,v1_cerebrum
ENST00000617400,6,1,192,0.00087,0.66406,0.96875,v1_cerebrum
ENST00000378097,19,2,367,0.00029,0.52359,0.50545,v1_cerebrum
ENST00000164247,19,2,367,0.00029,0.52359,0.50545,v1_cerebrum
ENST00000378083,20,1,415,0.00012,0.5353,0.92771,v1_cerebrum
ENST00000458166,15,1,300,0.00022,0.55511,0.9,v1_cerebrum
ENST00000377842,15,3,329,0.00061,0.60993,0.92806,v1_cerebrum
ENST00000377855,18,3,380,0.00044,0.56023,0.93772,v1_cerebrum
ENST00000303635,105,26,1673,0.00015,0.59187,0.69886,v1_cerebrum
ENST00000604479,37,6,540,0.0003,0.56862,0.53086,v1_cerebrum
ENST00000378288,39,7,587,0.00031,0.53318,0.45631,v1_cerebrum
ENST00000263934,87,31,1770,0.0002,0.50166,0.47217,v1_cerebrum
ENST00000294484,70,10,1392,0.0001,0.45457,0.23254,v1_cerebrum
ENST00000294485,17,2,349,0.00034,0.4716,0.38396,v1_cerebrum
ENST00000376667,12,2,211,0.00079,0.39613,0.15877,v1_cerebrum
ENST00000377049,6,0,105,0.0,0.57619,,v1_cerebrum
ENST00000354287,15,2,296,0.00045,0.42477,0.63514,v1_cerebrum
ENST00000376762,14,1,224,0.00032,0.58578,0.90625,v1_cerebrum
ENST00000346436,38,7,869,0.00021,0.54012,0.27684,v1_cerebrum
ENST00000235372,84,36,1718,0.00025,0.52804,0.51424,v1_cerebrum
ENST00000329454,7,1,169,0.00085,0.52409,0.20118,v1_cerebrum
ENST00000375662,18,4,280,0.00079,0.50496,0.58304,v1_cerebrum
ENST00000376030,54,8,775,0.00019,0.42167,0.57968,v1_cerebrum
ENST00000400798,26,5,327,0.00059,0.43707,0.65688,v1_cerebrum
ENST00000707396,24,1,665,6e-05,0.49066,0.91128,v1_cerebrum
ENST00000375486,24,1,665,6e-05,0.49066,0.91128,v1_cerebrum
ENST00000251296,15,3,467,0.00043,0.44511,0.63026,v1_cerebrum
ENST00000420770,30,6,505,0.0004,0.53122,0.55545,v1_cerebrum
ENST00000341676,61,6,1158,8e-05,0.50296,0.56232,v1_cerebrum
ENST00000400548,8,1,226,0.00055,0.46571,0.60177,v1_cerebrum
ENST00000375078,4,0,78,0.0,0.4423,,v1_cerebrum
ENST00000332947,13,0,329,0.0,0.66799,,v1_cerebrum
ENST00000375031,16,3,339,0.00055,0.42017,0.27335,v1_cerebrum
ENST00000444387,24,4,423,0.00039,0.39096,0.35461,v1_cerebrum
ENST00000495204,35,7,727,0.00028,0.48512,0.53547,v1_cerebrum
ENST00000542643,30,6,681,0.00029,0.47954,0.58933,v1_cerebrum
ENST00000374619,10,2,377,0.00053,0.45995,0.7427,v1_cerebrum
ENST00000374399,12,4,406,0.00082,0.57389,0.62254,v1_cerebrum
ENST00000361548,19,6,602,0.00052,0.57869,0.67442,v1_cerebrum
ENST00000003583,11,3,287,0.00095,0.52075,0.79675,v1_cerebrum
ENST00000374395,16,3,241,0.00078,0.48885,0.57815,v1_cerebrum
ENST00000374280,37,6,676,0.00024,0.45614,0.4184,v1_cerebrum
ENST00000346452,9,2,266,0.00084,0.45614,0.16542,v1_cerebrum
ENST00000294413,12,3,417,0.0006,0.44704,0.22942,v1_cerebrum
ENST00000374300,8,2,292,0.00086,0.497,0.86986,v1_cerebrum
ENST00000374024,8,1,330,0.00038,0.76856,0.69394,v1_cerebrum
ENST00000010299,31,10,341,0.00095,0.51367,0.54897,v1_cerebrum
ENST00000373791,23,2,297,0.00029,0.58469,0.19528,v1_cerebrum
ENST00000373736,11,2,207,0.00088,0.54238,0.6884,v1_cerebrum
ENST00000345512,74,9,1446,8e-05,0.44539,0.44598,v1_cerebrum
ENST00000460170,74,9,1440,8e-05,0.44192,0.44676,v1_cerebrum
ENST00000609129,21,7,495,0.00067,0.53285,0.60924,v1_cerebrum
ENST00000373467,9,0,193,0.0,0.46632,,v1_cerebrum
ENST00000373471,11,2,212,0.00086,0.53345,0.60849,v1_cerebrum
ENST00000373347,54,13,979,0.00025,0.53486,0.48142,v1_cerebrum
ENST00000373388,153,39,3487,7e-05,0.48269,0.5325,v1_cerebrum
ENST00000373235,18,5,442,0.00063,0.47499,0.55747,v1_cerebrum
ENST00000270815,23,3,229,0.00057,0.63281,0.53275,v1_cerebrum
ENST00000373253,38,6,712,0.00022,0.55866,0.67908,v1_cerebrum
ENST00000373243,39,7,729,0.00025,0.55471,0.59044,v1_cerebrum
ENST00000356090,39,7,729,0.00025,0.55471,0.59044,v1_cerebrum
ENST00000373091,38,8,919,0.00023,0.47775,0.44478,v1_cerebrum
ENST00000373012,21,0,451,0.0,0.46078,,v1_cerebrum
ENST00000373048,50,6,1008,0.00012,0.56264,0.54068,v1_cerebrum
ENST00000319637,12,1,295,0.00028,0.46102,0.65085,v1_cerebrum
ENST00000397631,6,1,250,0.00067,0.65267,0.86,v1_cerebrum
ENST00000372844,14,2,191,0.00075,0.54675,0.17016,v1_cerebrum
ENST00000372809,27,6,543,0.00041,0.42112,0.20565,v1_cerebrum
ENST00000372748,41,9,689,0.00032,0.55007,0.64441,v1_cerebrum
ENST00000361584,29,12,534,0.00077,0.45945,0.49579,v1_cerebrum
ENST00000372684,17,3,308,0.00057,0.49026,0.38204,v1_cerebrum
ENST00000431473,22,4,391,0.00047,0.3562,0.5876,v1_cerebrum
ENST00000361799,29,6,566,0.00037,0.48806,0.39694,v1_cerebrum
ENST00000357730,22,3,652,0.00021,0.5838,0.49284,v1_cerebrum
ENST00000360584,26,4,706,0.00022,0.53231,0.392,v1_cerebrum
ENST00000625766,3,0,66,0.0,0.4697,,v1_cerebrum
ENST00000354383,49,11,522,0.00043,0.49234,0.61686,v1_cerebrum
ENST00000404795,16,0,542,0.0,0.47821,,v1_cerebrum
ENST00000371839,26,4,503,0.00031,0.42682,0.3161,v1_cerebrum
ENST00000371827,21,5,366,0.00065,0.4343,0.27486,v1_cerebrum
ENST00000357083,21,4,402,0.00047,0.48105,0.40112,v1_cerebrum
ENST00000371655,11,2,219,0.00083,0.59485,0.56164,v1_cerebrum
ENST00000493793,37,19,582,0.00088,0.34471,0.30792,v1_cerebrum
ENST00000357206,62,34,1366,0.0004,0.51524,0.41652,v1_cerebrum
ENST00000536120,17,2,244,0.00048,0.55882,0.49796,v1_cerebrum
ENST00000354412,27,3,700,0.00016,0.46831,0.69714,v1_cerebrum
ENST00000347547,28,4,793,0.00018,0.49248,0.814,v1_cerebrum
ENST00000371454,33,4,904,0.00013,0.49249,0.73673,v1_cerebrum
ENST00000371316,33,5,607,0.00025,0.47481,0.58254,v1_cerebrum
