ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000379116,38,11,802,0.00036,0.46975,0.47427,v36_thyroid_parathyroid
ENST00000378785,27,3,411,0.00027,0.4722,0.33982,v36_thyroid_parathyroid
ENST00000378531,25,9,497,0.00072,0.50849,0.41829,v36_thyroid_parathyroid
ENST00000611612,41,5,566,0.00022,0.47445,0.61767,v36_thyroid_parathyroid
ENST00000401095,72,7,1079,9e-05,0.50441,0.63087,v36_thyroid_parathyroid
ENST00000378378,51,6,709,0.00017,0.50842,0.4631,v36_thyroid_parathyroid
ENST00000288774,18,2,346,0.00032,0.49534,0.55925,v36_thyroid_parathyroid
ENST00000270722,51,3,1276,5e-05,0.53441,0.1826,v36_thyroid_parathyroid
ENST00000378567,25,7,592,0.00047,0.51426,0.56998,v36_thyroid_parathyroid
ENST00000378156,92,19,1426,0.00014,0.48348,0.54444,v36_thyroid_parathyroid
ENST00000377411,10,3,335,0.0009,0.63284,0.88756,v36_thyroid_parathyroid
ENST00000377093,69,29,1153,0.00036,0.61704,0.62344,v36_thyroid_parathyroid
ENST00000240185,26,10,414,0.00093,0.56763,0.51184,v36_thyroid_parathyroid
ENST00000613099,250,104,4363,0.0001,0.48334,0.48651,v36_thyroid_parathyroid
ENST00000359621,9,1,269,0.00041,0.53697,0.82528,v36_thyroid_parathyroid
ENST00000329454,7,1,169,0.00085,0.52409,0.20118,v36_thyroid_parathyroid
ENST00000375667,16,2,517,0.00024,0.55416,0.46034,v36_thyroid_parathyroid
ENST00000375692,27,4,686,0.00022,0.55183,0.76859,v36_thyroid_parathyroid
ENST00000375375,31,8,520,0.0005,0.53362,0.65048,v36_thyroid_parathyroid
ENST00000400661,31,8,518,0.0005,0.53294,0.6501,v36_thyroid_parathyroid
ENST00000420770,30,6,505,0.0004,0.53122,0.55545,v36_thyroid_parathyroid
ENST00000375031,16,3,339,0.00055,0.42017,0.27335,v36_thyroid_parathyroid
ENST00000495204,35,7,727,0.00028,0.48512,0.53547,v36_thyroid_parathyroid
ENST00000374765,31,6,663,0.00029,0.49706,0.57919,v36_thyroid_parathyroid
ENST00000542643,30,6,681,0.00029,0.47954,0.58933,v36_thyroid_parathyroid
ENST00000374434,67,12,1437,0.00012,0.47925,0.56193,v36_thyroid_parathyroid
ENST00000374392,3,0,102,0.0,0.92157,,v36_thyroid_parathyroid
ENST00000436717,11,1,183,0.0005,0.48783,0.85792,v36_thyroid_parathyroid
ENST00000374395,16,3,241,0.00078,0.48885,0.57815,v36_thyroid_parathyroid
ENST00000374272,28,4,353,0.0004,0.54745,0.56516,v36_thyroid_parathyroid
ENST00000374276,21,3,372,0.00038,0.50423,0.66667,v36_thyroid_parathyroid
ENST00000361530,53,15,713,0.0004,0.4952,0.62347,v36_thyroid_parathyroid
ENST00000320567,16,2,398,0.00031,0.63772,0.43593,v36_thyroid_parathyroid
