ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000347529,46,26,775,0.00073,0.46945,0.43613,v31_liver_hepato
ENST00000310638,35,14,519,0.00077,0.38222,0.42953,v31_liver_hepato
ENST00000371891,34,12,519,0.00068,0.40258,0.45536,v31_liver_hepato
ENST00000343433,35,19,728,0.00075,0.38442,0.34977,v31_liver_hepato
ENST00000453295,32,16,719,0.0007,0.38869,0.42768,v31_liver_hepato
ENST00000371509,21,14,503,0.00133,0.58071,0.64726,v31_liver_hepato
ENST00000407246,22,14,523,0.00122,0.57527,0.66266,v31_liver_hepato
ENST00000371514,24,15,547,0.00114,0.55264,0.63839,v31_liver_hepato
ENST00000371129,29,20,460,0.0015,0.40097,0.38663,v31_liver_hepato
ENST00000371218,31,12,575,0.00067,0.4478,0.57783,v31_liver_hepato
ENST00000349533,43,23,1165,0.00046,0.51133,0.47333,v31_liver_hepato
ENST00000371059,36,19,958,0.00055,0.51775,0.45528,v31_liver_hepato
ENST00000616738,33,18,896,0.00061,0.50971,0.45684,v31_liver_hepato
ENST00000370630,20,15,385,0.00195,0.57039,0.61887,v31_liver_hepato
ENST00000294671,40,14,638,0.00055,0.59753,0.69469,v31_liver_hepato
ENST00000370214,38,14,659,0.00056,0.52508,0.54422,v31_liver_hepato
ENST00000465892,36,12,850,0.00039,0.51307,0.46206,v31_liver_hepato
ENST00000287474,27,14,626,0.00083,0.51089,0.34014,v31_liver_hepato
ENST00000347652,25,11,647,0.00068,0.54046,0.54419,v31_liver_hepato
ENST00000370161,67,34,1516,0.00033,0.467,0.43862,v31_liver_hepato
ENST00000490067,25,13,558,0.00093,0.49491,0.52082,v31_liver_hepato
ENST00000417171,25,11,519,0.00085,0.37295,0.45174,v31_liver_hepato
ENST00000344770,25,11,519,0.00085,0.37295,0.45174,v31_liver_hepato
ENST00000368863,88,22,1315,0.00019,0.47967,0.49139,v31_liver_hepato
ENST00000295566,51,22,796,0.00054,0.44775,0.38825,v31_liver_hepato
ENST00000367851,82,33,1610,0.00025,0.52015,0.57133,v31_liver_hepato
ENST00000367797,119,51,2224,0.00019,0.5262,0.49397,v31_liver_hepato
ENST00000367749,21,11,558,0.00094,0.54412,0.46953,v31_liver_hepato
ENST00000308284,79,25,1060,0.0003,0.4383,0.43709,v31_liver_hepato
ENST00000367612,30,11,470,0.00078,0.46546,0.38201,v31_liver_hepato
ENST00000251424,14,11,331,0.00237,0.46806,0.42735,v31_liver_hepato
ENST00000608469,25,17,578,0.00118,0.47945,0.45095,v31_liver_hepato
ENST00000367416,25,17,577,0.00118,0.47861,0.4501,v31_liver_hepato
ENST00000367429,48,30,1231,0.00051,0.57279,0.56604,v31_liver_hepato
ENST00000236914,44,17,495,0.00078,0.53765,0.51337,v31_liver_hepato
ENST00000367443,22,11,518,0.00097,0.36881,0.44402,v31_liver_hepato
ENST00000367485,27,19,1311,0.00054,0.62025,0.64972,v31_liver_hepato
ENST00000367485,27,19,1311,0.00054,0.62025,0.64972,v31_liver_hepato
ENST00000367483,29,21,1363,0.00053,0.59119,0.60532,v31_liver_hepato
ENST00000367070,24,13,597,0.00091,0.61069,0.68187,v31_liver_hepato
ENST00000435016,58,17,737,0.0004,0.4236,0.56174,v31_liver_hepato
