ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000337907,94,21,1566,0.00014,0.55304,0.46226,v34_kidney
ENST00000373476,25,11,408,0.00108,0.68353,0.60205,v34_kidney
ENST00000310638,35,14,519,0.00077,0.38222,0.42953,v34_kidney
ENST00000371891,34,12,519,0.00068,0.40258,0.45536,v34_kidney
ENST00000371568,57,17,861,0.00035,0.54551,0.51377,v34_kidney
ENST00000371158,106,50,1801,0.00026,0.50918,0.50018,v34_kidney
ENST00000371129,29,20,460,0.0015,0.40097,0.38663,v34_kidney
ENST00000371059,36,19,958,0.00055,0.51775,0.45528,v34_kidney
ENST00000420607,25,15,425,0.00141,0.46984,0.45365,v34_kidney
ENST00000370793,55,29,942,0.00056,0.4653,0.4392,v34_kidney
ENST00000342203,50,30,614,0.00098,0.49762,0.41156,v34_kidney
ENST00000260506,39,25,551,0.00116,0.44418,0.38461,v34_kidney
ENST00000370214,38,14,659,0.00056,0.52508,0.54422,v34_kidney
ENST00000370119,26,12,677,0.00068,0.53647,0.50837,v34_kidney
ENST00000359785,36,14,807,0.00048,0.47752,0.54789,v34_kidney
ENST00000369486,73,12,1194,0.00014,0.43529,0.42748,v34_kidney
ENST00000369483,76,12,1214,0.00013,0.43439,0.42868,v34_kidney
ENST00000295598,44,13,1023,0.00029,0.52997,0.40672,v34_kidney
ENST00000369496,43,12,992,0.00028,0.52759,0.42171,v34_kidney
ENST00000313431,122,47,1132,0.00034,0.54435,0.57828,v34_kidney
ENST00000417171,25,11,519,0.00085,0.37295,0.45174,v34_kidney
ENST00000344770,25,11,519,0.00085,0.37295,0.45174,v34_kidney
ENST00000369140,48,16,640,0.00052,0.45514,0.44922,v34_kidney
ENST00000369049,44,15,567,0.0006,0.43218,0.3525,v34_kidney
ENST00000529168,62,12,1200,0.00016,0.37633,0.20868,v34_kidney
ENST00000368339,55,23,888,0.00047,0.4605,0.42264,v34_kidney
ENST00000361831,49,22,739,0.00061,0.40797,0.32507,v34_kidney
ENST00000368195,59,14,1297,0.00018,0.51045,0.5798,v34_kidney
ENST00000367749,21,11,558,0.00094,0.54412,0.46953,v34_kidney
ENST00000649689,39,14,645,0.00056,0.38942,0.33743,v34_kidney
ENST00000367662,83,29,1791,0.0002,0.50142,0.52739,v34_kidney
ENST00000367614,60,29,981,0.00049,0.52955,0.53773,v34_kidney
ENST00000621791,106,13,2251,5e-05,0.52685,0.69586,v34_kidney
ENST00000507173,53,20,1058,0.00036,0.53806,0.63436,v34_kidney
ENST00000367500,51,27,900,0.00059,0.54227,0.57025,v34_kidney
ENST00000367470,21,11,431,0.00122,0.48934,0.57583,v34_kidney
ENST00000324852,25,11,577,0.00076,0.52894,0.44872,v34_kidney
ENST00000359470,43,11,601,0.00043,0.48052,0.55135,v34_kidney
ENST00000367030,108,20,1172,0.00016,0.5257,0.4436,v34_kidney
ENST00000366992,75,40,942,0.00057,0.60174,0.49936,v34_kidney
ENST00000366872,36,13,703,0.00051,0.40035,0.35649,v34_kidney
ENST00000340871,39,14,667,0.00054,0.54219,0.56897,v34_kidney
ENST00000391875,41,15,750,0.00049,0.56423,0.56836,v34_kidney
ENST00000469075,46,17,765,0.00048,0.51637,0.52141,v34_kidney
ENST00000366624,56,21,1036,0.00036,0.49916,0.656,v34_kidney
ENST00000642610,28,16,527,0.00108,0.59664,0.62453,v34_kidney
ENST00000377833,162,70,3623,0.00012,0.4638,0.51723,v34_kidney
ENST00000354919,22,12,410,0.00133,0.48559,0.50589,v34_kidney
ENST00000643096,33,11,584,0.00057,0.52361,0.49626,v34_kidney
ENST00000350537,94,25,1310,0.0002,0.59432,0.58086,v34_kidney
ENST00000350537,49,14,1310,0.00022,0.34089,0.35894,v34_kidney
ENST00000374446,35,19,458,0.00119,0.47311,0.34877,v34_kidney
ENST00000373886,53,23,974,0.00045,0.46639,0.4604,v34_kidney
ENST00000358410,55,29,1060,0.0005,0.47084,0.4122,v34_kidney
ENST00000605216,82,27,1837,0.00018,0.48187,0.48126,v34_kidney
ENST00000358334,89,37,2048,0.0002,0.51402,0.5273,v34_kidney
ENST00000630152,23,12,508,0.00103,0.3955,0.3522,v34_kidney
ENST00000371176,27,12,433,0.00103,0.52014,0.59449,v34_kidney
ENST00000540664,33,19,406,0.00142,0.41178,0.48976,v34_kidney
ENST00000356016,35,20,433,0.00132,0.41966,0.48522,v34_kidney
ENST00000371207,30,13,522,0.00083,0.50766,0.47406,v34_kidney
ENST00000265992,34,15,372,0.00119,0.55716,0.63011,v34_kidney
ENST00000647814,76,29,1545,0.00025,0.46582,0.42817,v34_kidney
ENST00000370397,43,26,745,0.00081,0.53791,0.62122,v34_kidney
ENST00000263054,59,20,1168,0.00029,0.51918,0.52547,v34_kidney
ENST00000369271,39,11,814,0.00035,0.42122,0.35761,v34_kidney
ENST00000368990,24,14,404,0.00144,0.49649,0.48002,v34_kidney
ENST00000368990,24,14,404,0.00144,0.49649,0.48002,v34_kidney
ENST00000392790,29,14,607,0.0008,0.617,0.56154,v34_kidney
ENST00000617105,43,18,845,0.0005,0.45301,0.51519,v34_kidney
ENST00000358353,43,18,839,0.0005,0.45342,0.51569,v34_kidney
ENST00000397542,43,18,845,0.0005,0.45301,0.51519,v34_kidney
ENST00000617105,43,18,845,0.0005,0.45301,0.51519,v34_kidney
ENST00000530181,43,17,733,0.00054,0.46848,0.4994,v34_kidney
ENST00000429814,27,18,488,0.00137,0.44824,0.45515,v34_kidney
ENST00000355661,93,12,1121,0.00012,0.53221,0.46856,v34_kidney
ENST00000396356,77,34,808,0.00055,0.4522,0.42156,v34_kidney
ENST00000005226,50,12,899,0.00027,0.47177,0.56285,v34_kidney
ENST00000532434,36,15,763,0.00055,0.45034,0.36558,v34_kidney
ENST00000357134,36,15,810,0.00051,0.43872,0.35597,v34_kidney
ENST00000396005,23,11,618,0.00077,0.49156,0.52412,v34_kidney
ENST00000379214,36,20,951,0.00058,0.4946,0.41688,v34_kidney
ENST00000241051,32,15,511,0.00092,0.45285,0.45532,v34_kidney
ENST00000531159,57,17,953,0.00031,0.47571,0.56669,v34_kidney
ENST00000299440,38,17,1043,0.00043,0.4452,0.36574,v34_kidney
ENST00000526995,37,15,522,0.00078,0.56234,0.61533,v34_kidney
ENST00000418331,51,25,1337,0.00037,0.51629,0.45041,v34_kidney
ENST00000529618,38,21,704,0.00078,0.54602,0.56649,v34_kidney
ENST00000415361,43,14,867,0.00038,0.5553,0.57044,v34_kidney
ENST00000533211,198,22,2390,5e-05,0.53329,0.6749,v34_kidney
ENST00000359152,116,59,2239,0.00023,0.4569,0.50026,v34_kidney
ENST00000528231,41,23,934,0.0006,0.42338,0.46881,v34_kidney
ENST00000524871,46,25,1100,0.00049,0.54405,0.56858,v34_kidney
