NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001195740,ENST00000617400,6,5,192,0.00434,0.66406,0.7125
NM_001195740,ENST00000537325,6,5,161,0.00518,0.60352,0.66087
NM_181865,ENST00000377845,15,10,350,0.0019,0.63391,0.626
NM_181864,ENST00000377855,18,10,380,0.00146,0.56023,0.65079
NM_138350,ENST00000377627,10,8,175,0.00457,0.488,0.52071
NM_001040195,ENST00000376637,6,4,111,0.00601,0.53303,0.60135
NM_002584,ENST00000375375,31,21,520,0.0013,0.53362,0.52079
NM_013945,ENST00000400661,31,21,518,0.00131,0.53294,0.52004
NM_019062,ENST00000375121,11,5,227,0.002,0.4121,0.35859
NM_182744,ENST00000289749,10,9,216,0.00417,0.55509,0.51646
NM_001143778,ENST00000635198,56,38,894,0.00076,0.41914,0.37722
NM_001143778,ENST00000437606,56,38,894,0.00076,0.41914,0.37722
NM_207170,ENST00000354361,8,6,201,0.00373,0.51182,0.48839
NM_001143915,ENST00000419687,23,18,227,0.00345,0.50469,0.51884
NM_001164723,ENST00000373857,14,9,342,0.00188,0.55806,0.5653
NM_005704,ENST00000345512,74,53,1446,0.0005,0.44539,0.44384
NM_001199039,ENST00000536384,20,16,459,0.00174,0.57941,0.59858
NM_001143889,ENST00000419121,18,11,374,0.00163,0.38013,0.4458
NM_001135255,ENST00000414241,15,12,424,0.00189,0.49355,0.49626
NM_001161708,ENST00000373484,54,40,476,0.00156,0.62842,0.65037
NM_000831,ENST00000373091,38,28,919,0.0008,0.47775,0.45065
NM_001099439,ENST00000373048,50,38,1008,0.00075,0.56264,0.53206
NM_001136275,ENST00000446189,14,13,147,0.00632,0.57532,0.58085
NM_004700,ENST00000347132,28,21,695,0.00108,0.52045,0.51559
NM_001048173,ENST00000355498,49,36,521,0.00141,0.49156,0.46732
NR_045791,ENST00000307089,11,10,151,0.00602,0.58519,0.56887
NM_004474,ENST00000334793,8,3,495,0.00076,0.6399,0.47138
NM_001144775,ENST00000357083,21,19,402,0.00225,0.48105,0.49241
NM_004631,ENST00000306052,35,27,963,0.0008,0.49304,0.50713
NR_037640,ENST00000414150,67,53,1334,0.00059,0.57897,0.5785
NM_012183,ENST00000371116,24,18,478,0.00157,0.56224,0.57938
NM_019079,ENST00000498273,29,27,865,0.00108,0.43209,0.41182
NM_001003679,ENST00000371060,33,33,896,0.00112,0.50971,0.50971
NM_001146112,ENST00000357692,23,20,529,0.00164,0.4984,0.47287
NM_198714,ENST00000370931,14,8,390,0.00147,0.67857,0.71314
NM_001134664,ENST00000370668,6,6,102,0.0098,0.5866,0.5866
NR_024602,ENST00000370563,36,34,919,0.00103,0.47564,0.48045
NM_002731,ENST00000370689,14,13,351,0.00265,0.46703,0.44686
NM_058170,ENST00000370103,29,26,458,0.00196,0.38692,0.41409
NM_080630,ENST00000512756,87,74,1690,0.0005,0.49557,0.48797
NM_001113226,ENST00000370068,20,15,539,0.00139,0.46865,0.42894
NM_001032291,ENST00000369909,19,11,333,0.00174,0.5358,0.61971
NM_001199773,ENST00000538610,11,9,183,0.00447,0.5847,0.5422
NM_024526,ENST00000361852,47,34,563,0.00128,0.46056,0.45962
NM_133181,ENST00000361965,49,36,593,0.00124,0.46137,0.4622
NM_139053,ENST00000369805,49,36,594,0.00124,0.46169,0.46254
NM_002884,ENST00000369709,15,12,184,0.00435,0.46377,0.40625
NM_001193431,ENST00000359785,36,31,807,0.00107,0.47752,0.45313
NM_001010922,ENST00000393316,11,9,163,0.00502,0.53319,0.54397
NM_005725,ENST00000369516,9,8,221,0.00402,0.70639,0.74717
NM_001172411,ENST00000369510,25,22,522,0.00169,0.59739,0.59674
NM_001256109,ENST00000682167,64,57,1021,0.00087,0.41747,0.42286
NM_201263,ENST00000369426,19,17,220,0.00407,0.54211,0.5607
NM_001166107,ENST00000544913,30,25,466,0.00179,0.50257,0.45176
NM_032044,ENST00000256585,9,6,158,0.00422,0.66596,0.62975
NM_022359,ENST00000530472,28,20,310,0.0023,0.55611,0.55839
NM_001256337,ENST00000369259,42,34,693,0.00117,0.43953,0.46486
NM_024568,ENST00000431239,47,39,825,0.00101,0.47701,0.49358
NM_001204087,ENST00000618040,64,52,746,0.00109,0.32251,0.32607
NM_001252406,ENST00000417934,26,21,573,0.00141,0.47288,0.52879
NM_001171811,ENST00000618489,23,18,449,0.00174,0.4282,0.45273
NM_001171811,ENST00000428024,23,17,449,0.00165,0.4282,0.42067
NM_001044393,ENST00000471283,8,7,149,0.00587,0.48742,0.46117
NM_001204290,ENST00000438413,12,11,229,0.004,0.42176,0.39619
NM_002004,ENST00000368356,27,26,419,0.0023,0.52391,0.52433
NM_001199664,ENST00000567140,18,10,142,0.00391,0.70696,0.60845
NM_001185112,ENST00000452291,11,9,199,0.00411,0.55825,0.61139
NM_001193644,ENST00000368072,21,18,299,0.00287,0.5743,0.60071
NM_014697,ENST00000361897,40,32,506,0.00158,0.55791,0.58875
NM_005814,ENST00000367868,19,13,319,0.00214,0.54413,0.52496
NM_001254749,ENST00000530507,8,6,185,0.00405,0.52568,0.45585
NM_014864,ENST00000263733,19,13,409,0.00167,0.43302,0.47188
NM_001035230,ENST00000486220,6,5,72,0.01157,0.67824,0.66667
NM_001162893,ENST00000444639,5,4,99,0.00808,0.62828,0.63636
NM_173509,ENST00000341785,4,1,167,0.0015,0.48503,0.17964
NM_007314,ENST00000502732,58,46,1182,0.00067,0.54297,0.57958
NM_001168237,ENST00000511413,53,42,1079,0.00073,0.54484,0.58745
NM_001206846,ENST00000294732,97,81,1892,0.00044,0.54987,0.55564
NM_205860,ENST00000367362,49,40,541,0.00151,0.52631,0.54968
NM_018265,ENST00000367342,37,24,677,0.00096,0.44756,0.46732
NM_001005389,ENST00000403080,33,27,619,0.00132,0.47506,0.48699
NM_003929,ENST00000367139,12,9,203,0.00369,0.42816,0.52874
NM_001127641,ENST00000367030,108,71,1172,0.00056,0.5257,0.50469
NM_002238,ENST00000639952,40,31,962,0.00081,0.50657,0.48679
NM_001164688,ENST00000680073,12,7,195,0.00299,0.45342,0.45275
NM_172361,ENST00000360212,8,6,355,0.00211,0.62394,0.61596
NM_001198862,ENST00000535273,24,20,411,0.00203,0.49463,0.47701
NM_001199812,ENST00000366992,75,69,942,0.00098,0.60174,0.58666
NM_139352,ENST00000366890,11,10,336,0.00271,0.47944,0.49821
NM_020997,ENST00000272134,27,15,366,0.00152,0.49626,0.50182
NM_003240,ENST00000366820,27,15,366,0.00152,0.5339,0.56375
NM_006615,ENST00000271971,34,25,690,0.00107,0.43065,0.47281
NM_016452,ENST00000354537,33,24,664,0.0011,0.43063,0.47321
NM_001206641,ENST00000366615,9,8,155,0.00573,0.5276,0.56694
NM_001098722,ENST00000391854,3,2,75,0.00889,0.31111,0.32667
NM_022469,ENST00000318160,12,7,168,0.00347,0.62302,0.64031
NM_002508,ENST00000264187,69,55,1247,0.00064,0.51035,0.51129
NM_001012958,ENST00000317586,11,8,369,0.00197,0.54743,0.53557
NM_018662,ENST00000439617,56,48,854,0.001,0.56988,0.5728
NM_024804,ENST00000343381,20,15,464,0.00162,0.44224,0.4648
NR_037892,ENST00000479214,4,3,121,0.0062,0.60951,0.56474
NM_001204221,ENST00000487338,8,5,172,0.00363,0.61846,0.63605
NM_018702,ENST00000381312,36,24,739,0.0009,0.57052,0.59517
NM_001202466,ENST00000704303,40,34,548,0.00155,0.51784,0.49351
NM_001242413,ENST00000397176,30,21,643,0.00109,0.40622,0.41154
NM_001098844,ENST00000377495,16,9,351,0.0016,0.52493,0.4647
NM_000724,ENST00000396576,32,27,605,0.00139,0.53301,0.54656
NM_001253854,ENST00000538630,26,24,484,0.00191,0.49936,0.49251
NM_001256411,ENST00000684501,4,4,197,0.00508,0.51142,0.51142
NM_182755,ENST00000442986,47,36,828,0.00093,0.48507,0.46769
NM_001143770,ENST00000452305,46,35,818,0.00093,0.48942,0.47468
NM_020975,ENST00000355710,40,27,1114,0.00061,0.48088,0.4989
NM_182770,ENST00000342105,23,19,245,0.00337,0.57019,0.55725
NM_182718,ENST00000488328,10,8,109,0.00734,0.46147,0.43578
NM_005972,ENST00000374312,14,10,375,0.0019,0.48133,0.5144
NM_001169107,ENST00000537517,64,55,1245,0.00069,0.48165,0.4775
NM_001142929,ENST00000351556,40,32,630,0.00127,0.41139,0.40164
NM_001142933,ENST00000395562,40,32,666,0.0012,0.44321,0.43398
NM_001256025,ENST00000435790,34,28,704,0.00117,0.42392,0.45576
NM_013266,ENST00000433211,46,39,895,0.00095,0.4958,0.54574
NM_001057,ENST00000373306,11,9,398,0.00206,0.52855,0.49497
NM_001035260,ENST00000395098,8,8,251,0.00398,0.48556,0.48556
NR_033413,ENST00000644591,10,9,196,0.00459,0.55765,0.53628
NM_172173,ENST00000351293,25,21,495,0.0017,0.50287,0.48408
NM_001256468,ENST00000372724,120,94,1890,0.00041,0.57835,0.55196
NM_001256468,ENST00000628523,120,94,1890,0.00041,0.57835,0.55196
NM_002247,ENST00000286627,43,35,1178,0.00069,0.59233,0.62464
NM_001161353,ENST00000626620,44,36,1219,0.00067,0.58957,0.62187
NM_001161352,ENST00000286628,43,35,1236,0.00066,0.58964,0.62215
NM_001142284,ENST00000645440,5,4,131,0.00611,0.40458,0.4771
NM_033100,ENST00000623527,29,24,859,0.00096,0.52142,0.52149
NM_001171971,ENST00000332904,26,21,745,0.00108,0.53475,0.52317
NM_001012720,ENST00000652092,9,9,291,0.00344,0.68881,0.68881
NM_144590,ENST00000371930,10,7,191,0.00366,0.39476,0.38444
NM_138316,ENST00000322191,9,7,314,0.00248,0.40941,0.39718
NM_000043,ENST00000652046,15,14,335,0.00279,0.58985,0.62004
NM_005097,ENST00000371418,26,19,557,0.00131,0.68084,0.70802
NM_001195755,ENST00000371481,13,13,361,0.00277,0.51545,0.51545
NM_003015,ENST00000266066,11,6,317,0.00172,0.47605,0.55888
NM_001204300,ENST00000358308,31,26,465,0.0018,0.50454,0.52763
NM_019084,ENST00000265992,34,28,372,0.00221,0.55716,0.60878
NM_145285,ENST00000344586,23,18,364,0.00215,0.47527,0.49588
NM_001166245,ENST00000628193,21,15,480,0.00149,0.58651,0.57056
NM_001166246,ENST00000370546,26,18,548,0.00126,0.57903,0.5589
NM_001203244,ENST00000517724,31,20,702,0.00092,0.55592,0.57329
NM_002779,ENST00000020673,43,21,1024,0.00048,0.53831,0.56078
NM_032727,ENST00000369849,28,22,499,0.00157,0.45935,0.44143
NM_001191003,ENST00000539281,6,5,213,0.00391,0.53756,0.54648
NM_001013031,ENST00000263054,59,50,1168,0.00073,0.51918,0.52765
NM_001206572,ENST00000263054,59,50,1168,0.00073,0.51918,0.52765
NM_001206571,ENST00000263054,59,50,1168,0.00073,0.51918,0.52765
NM_001008541,ENST00000361248,15,11,182,0.00403,0.41978,0.4026
NM_001195307,ENST00000423273,6,5,67,0.01244,0.80597,0.80896
NM_001198527,ENST00000369395,26,24,455,0.00203,0.53204,0.5631
NM_005264,ENST00000355422,18,14,465,0.00167,0.44444,0.5106
NM_002925,ENST00000392865,11,8,167,0.00435,0.57267,0.55539
NM_001144915,ENST00000357555,23,19,707,0.00117,0.56952,0.60299
NM_152311,ENST00000368671,10,8,226,0.00354,0.67611,0.68141
NM_021920,ENST00000176195,5,4,121,0.00661,0.44132,0.37397
NM_021920,ENST00000622382,5,4,121,0.00661,0.44132,0.37397
NM_021924,ENST00000397542,43,33,845,0.00091,0.45301,0.42894
NM_021924,ENST00000617105,43,33,845,0.00091,0.45301,0.42894
NM_002457,ENST00000713550,769,733,5130,0.00019,0.579,0.58438
NM_002457,ENST00000630886,101,65,2817,0.00023,0.49998,0.50537
NM_002458,ENST00000529681,267,178,5762,0.00012,0.50514,0.50715
NM_001256627,ENST00000528841,31,20,736,0.00088,0.52862,0.4966
NM_001256627,ENST00000707535,31,20,736,0.00088,0.52862,0.4966
NM_001172223,ENST00000329957,11,8,268,0.00271,0.34905,0.39412
NM_001172223,ENST00000707570,11,8,268,0.00271,0.34905,0.39412
NM_030774,ENST00000396950,8,6,320,0.00234,0.61055,0.68958
NM_000184,ENST00000336906,4,2,147,0.0034,0.65306,0.56463
NM_000519,ENST00000650601,5,5,147,0.0068,0.69252,0.69252
NM_000559,ENST00000330597,4,2,147,0.0034,0.65306,0.56463
NM_001248006,ENST00000525074,50,34,744,0.00091,0.39253,0.35547
NM_001014795,ENST00000396751,22,15,452,0.00151,0.46812,0.50089
NM_001135109,ENST00000335425,7,6,187,0.00458,0.52789,0.58645
