NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001130413,ENST00000379116,38,25,802,0.00082,0.46975,0.51656
NM_001039211,ENST00000378785,27,18,411,0.00162,0.4722,0.46526
NM_024848,ENST00000378531,25,17,497,0.00137,0.50849,0.44715
NM_001242672,ENST00000611612,41,18,566,0.00078,0.47445,0.50491
NM_001242672,ENST00000401095,72,43,1079,0.00055,0.50441,0.43057
NM_014448,ENST00000378378,51,39,709,0.00108,0.50842,0.53145
NM_153818,ENST00000288774,18,11,346,0.00177,0.49534,0.39911
NM_022114,ENST00000270722,51,34,1276,0.00052,0.53441,0.51109
NM_002744,ENST00000378567,25,21,592,0.00142,0.51426,0.51094
NM_015102,ENST00000378156,92,67,1426,0.00051,0.48348,0.46757
NM_024980,ENST00000377411,10,9,335,0.00269,0.63284,0.59536
NM_183416,ENST00000377093,69,55,1153,0.00069,0.61704,0.60965
NM_007375,ENST00000240185,26,22,414,0.00204,0.56763,0.574
NM_018156,ENST00000613099,250,200,4363,0.00018,0.48334,0.48287
NM_033440,ENST00000359621,9,5,269,0.00207,0.53697,0.60966
NM_178840,ENST00000329454,7,4,169,0.00338,0.52409,0.42308
NM_001165945,ENST00000375667,16,10,517,0.00121,0.55416,0.57157
NM_001042704,ENST00000375692,27,19,686,0.00103,0.55183,0.54427
NM_002584,ENST00000375375,31,21,520,0.0013,0.53362,0.52079
NM_013945,ENST00000400661,31,21,518,0.00131,0.53294,0.52004
NM_001135254,ENST00000420770,30,20,505,0.00132,0.53122,0.51148
NM_001103160,ENST00000375031,16,13,339,0.0024,0.42017,0.41252
NM_001145658,ENST00000495204,35,25,727,0.00098,0.48512,0.47444
NM_002885,ENST00000374765,31,22,663,0.00107,0.49706,0.48732
NM_001145657,ENST00000542643,30,21,681,0.00103,0.47954,0.46339
NM_152372,ENST00000374434,67,49,1437,0.00051,0.47925,0.53024
NM_001010980,ENST00000374392,3,2,102,0.00654,0.92157,0.88726
NM_001251981,ENST00000436717,11,7,183,0.00348,0.48783,0.44028
NM_013441,ENST00000374395,16,10,241,0.00259,0.48885,0.44647
NM_001251982,ENST00000412742,15,12,173,0.00462,0.60694,0.62476
NM_032588,ENST00000374272,28,23,353,0.00233,0.54745,0.55081
NM_001004434,ENST00000374276,21,12,372,0.00154,0.50423,0.52912
NM_006314,ENST00000361530,53,40,713,0.00106,0.4952,0.49197
NM_152835,ENST00000374269,17,14,341,0.00242,0.47162,0.52262
NM_152365,ENST00000320567,16,13,398,0.00204,0.63772,0.64418
NM_002953,ENST00000374168,30,15,735,0.00068,0.61116,0.58467
NM_002953,ENST00000629832,30,15,735,0.00068,0.61116,0.58467
NM_177424,ENST00000373943,31,22,276,0.00257,0.4349,0.41271
NM_001009568,ENST00000373888,13,10,373,0.00206,0.57393,0.54022
NM_014474,ENST00000373894,19,15,455,0.00174,0.59549,0.58125
NM_004848,ENST00000373925,25,22,260,0.00338,0.62292,0.60122
NM_001127350,ENST00000645794,8,5,208,0.003,0.46875,0.53173
NM_001127350,ENST00000373842,8,5,208,0.003,0.46875,0.53173
NM_178191,ENST00000465645,5,3,60,0.01,0.59,0.75
NM_178191,ENST00000647380,5,3,60,0.01,0.59,0.75
NM_001525,ENST00000403528,14,6,425,0.00101,0.57697,0.39373
NM_018565,ENST00000536384,20,16,459,0.00174,0.57941,0.59858
NM_001199039,ENST00000536384,20,16,459,0.00174,0.57941,0.59858
NM_001160042,ENST00000537469,44,37,546,0.00154,0.45459,0.47827
NM_001198972,ENST00000373480,55,32,1035,0.00056,0.49284,0.4962
NM_001135255,ENST00000414241,15,12,424,0.00189,0.49355,0.49626
NM_001162530,ENST00000453908,39,26,756,0.00088,0.52798,0.59565
NM_206837,ENST00000354267,16,11,223,0.00308,0.54596,0.56625
NM_172313,ENST00000373104,49,35,783,0.00091,0.47934,0.48473
NM_181809,ENST00000331593,23,17,402,0.00184,0.46626,0.43357
NM_005376,ENST00000372815,4,4,236,0.00424,0.49046,0.49046
NR_036544,ENST00000324379,11,7,301,0.00211,0.59982,0.49264
NM_001720,ENST00000372827,22,17,402,0.00192,0.47659,0.44513
NM_024503,ENST00000372583,120,75,2406,0.00026,0.46924,0.47424
NM_001142590,ENST00000372653,60,40,301,0.00221,0.63206,0.65216
NM_182517,ENST00000523677,3,1,113,0.00295,0.68142,0.84071
NM_001136537,ENST00000450269,16,8,291,0.00172,0.43729,0.41967
NM_174971,ENST00000372372,11,10,413,0.0022,0.63746,0.62905
NM_174963,ENST00000262915,13,12,444,0.00208,0.57502,0.56119
NM_032756,ENST00000334815,27,17,371,0.0017,0.67465,0.66894
NM_012222,ENST00000672818,49,36,546,0.00135,0.51278,0.48947
NM_002574,ENST00000262746,9,7,199,0.00391,0.64154,0.60732
NM_181697,ENST00000319248,9,7,199,0.00391,0.64154,0.60732
NM_001202431,ENST00000424390,9,7,199,0.00391,0.64154,0.60732
NM_001004339,ENST00000371528,51,46,759,0.00119,0.52109,0.54033
NM_007324,ENST00000357206,62,49,1366,0.00058,0.51524,0.47843
NM_001198962,ENST00000536120,17,14,244,0.00338,0.55882,0.53542
NM_001039716,ENST00000322679,6,3,125,0.004,0.592,0.77867
NM_001039715,ENST00000388876,14,8,201,0.00284,0.5732,0.63806
NM_000792,ENST00000361921,6,3,125,0.004,0.592,0.77867
NM_017522,ENST00000354412,27,19,700,0.00101,0.46831,0.46602
NM_033300,ENST00000347547,28,20,793,0.0009,0.49248,0.52667
NM_001018054,ENST00000371454,33,25,904,0.00084,0.49249,0.50084
NM_001114108,ENST00000371276,29,16,569,0.00097,0.49664,0.53361
NM_147161,ENST00000343744,34,27,594,0.00134,0.49634,0.47936
NM_015547,ENST00000371316,33,26,607,0.0013,0.47481,0.45413
NM_003713,ENST00000371250,12,9,311,0.00241,0.51072,0.46052
NR_026782,ENST00000421030,65,52,1323,0.0006,0.57221,0.57573
NR_037639,ENST00000425300,25,19,652,0.00117,0.60429,0.55053
NM_001007100,ENST00000430330,7,6,140,0.00612,0.67653,0.63095
NM_001113411,ENST00000371218,31,26,575,0.00146,0.4478,0.47645
NM_001134673,ENST00000403491,36,27,509,0.00147,0.48903,0.53205
NM_001902,ENST00000370938,21,18,405,0.00212,0.41293,0.40398
NM_001001933,ENST00000294638,17,16,356,0.00264,0.62525,0.62219
NM_001146110,ENST00000357692,23,20,529,0.00164,0.4984,0.47287
NM_001199329,ENST00000370894,13,11,169,0.00501,0.47246,0.48897
NM_198549,ENST00000710932,26,24,632,0.00146,0.52605,0.51998
NM_001130042,ENST00000417775,14,12,329,0.00261,0.54472,0.56459
NM_003902,ENST00000370768,61,56,644,0.00143,0.55776,0.54852
NM_144573,ENST00000334785,44,39,675,0.00131,0.46754,0.47054
NM_001134663,ENST00000394834,6,6,102,0.0098,0.5866,0.5866
NM_018298,ENST00000370589,32,28,553,0.00158,0.41478,0.42721
NM_001017975,ENST00000370425,68,64,1435,0.00066,0.52295,0.52832
NM_014597,ENST00000436063,39,33,756,0.00112,0.50254,0.54389
NM_001164391,ENST00000545708,22,18,491,0.00167,0.43779,0.40462
NM_001024948,ENST00000260506,39,37,551,0.00172,0.44418,0.44146
NM_001256386,ENST00000370137,19,18,335,0.00283,0.50338,0.49469
NM_144620,ENST00000370137,19,18,335,0.00283,0.50338,0.49469
NM_001256385,ENST00000370138,20,19,339,0.0028,0.52065,0.51374
NM_000028,ENST00000294724,70,57,1532,0.00053,0.45267,0.42873
NM_001190709,ENST00000353414,89,77,1767,0.00049,0.50311,0.48991
NM_004038,ENST00000370083,18,15,511,0.00163,0.41313,0.43105
NM_001040709,ENST00000369872,16,11,272,0.00253,0.71783,0.62066
NM_031936,ENST00000527748,22,15,451,0.00151,0.64281,0.67849
NM_001134403,ENST00000310611,2,1,133,0.00376,0.48872,0.00752
NM_172210,ENST00000369801,29,24,438,0.00189,0.547,0.51484
NM_001242675,ENST00000359172,27,22,483,0.00169,0.42896,0.46273
NM_138729,ENST00000343210,23,17,555,0.00133,0.4857,0.51415
NM_001142782,ENST00000307546,82,74,1481,0.00061,0.52187,0.51222
NM_001542,ENST00000369483,76,53,1214,0.00057,0.43439,0.45502
NM_001135589,ENST00000369442,25,24,496,0.00194,0.47718,0.48807
NM_000701,ENST00000295598,44,38,1023,0.00084,0.52997,0.52956
NM_001160234,ENST00000369496,43,37,992,0.00087,0.52759,0.52915
NM_001130523,ENST00000369530,42,38,813,0.00111,0.51447,0.50019
NM_001242891,ENST00000610726,43,39,844,0.00107,0.51598,0.50091
NM_001198834,ENST00000369356,237,184,2362,0.00033,0.4429,0.44314
NM_001198832,ENST00000618462,228,178,2240,0.00035,0.43462,0.43806
NM_001002812,ENST00000369349,125,96,969,0.00079,0.47503,0.47026
NM_001002810,ENST00000369347,17,12,173,0.00408,0.51377,0.50337
NM_001195260,ENST00000369347,17,12,173,0.00408,0.51377,0.50337
NM_014455,ENST00000582693,15,13,304,0.00285,0.64978,0.60805
NR_036541,ENST00000313835,22,19,455,0.0019,0.5005,0.5262
NM_001034077,ENST00000579512,2,1,103,0.00485,0.58252,0.26214
NM_021059,ENST00000369158,8,8,136,0.00735,0.48346,0.48346
NM_003548,ENST00000578186,2,1,103,0.00485,0.58252,0.26214
NM_175065,ENST00000331128,6,4,130,0.00513,0.46026,0.43462
NM_001163260,ENST00000312210,34,26,327,0.00234,0.60425,0.65808
NM_001163259,ENST00000493834,40,29,374,0.00194,0.56223,0.63286
NM_001178061,ENST00000368913,43,27,962,0.00065,0.42122,0.39559
NM_001135637,ENST00000368890,22,18,500,0.00164,0.58873,0.60156
NM_207045,ENST00000361631,8,7,133,0.00658,0.5968,0.55747
NM_207042,ENST00000339643,11,10,137,0.00664,0.45853,0.41679
NM_207043,ENST00000503241,10,9,133,0.00677,0.4188,0.36508
NM_013353,ENST00000295314,26,19,345,0.00212,0.53623,0.47017
NM_002016,ENST00000368799,724,547,4061,0.00019,0.56482,0.56404
NM_001194938,ENST00000531094,99,85,1348,0.00064,0.44544,0.44319
NM_006945,ENST00000360379,12,10,72,0.01157,0.39352,0.31944
NM_005988,ENST00000392653,12,11,72,0.01273,0.39352,0.36995
