ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000505820,52,5,955,0.0001,0.50284,0.49445,v26_muscle
ENST00000355826,52,5,955,0.0001,0.50284,0.49445,v26_muscle
ENST00000378712,47,5,753,0.00014,0.50708,0.55803,v26_muscle
ENST00000343090,80,13,1302,0.00012,0.49915,0.41859,v26_muscle
ENST00000377093,69,12,1153,0.00015,0.61704,0.58673,v26_muscle
ENST00000361445,167,17,2549,4e-05,0.49263,0.48074,v26_muscle
ENST00000345034,40,14,617,0.00057,0.45389,0.37451,v26_muscle
ENST00000375254,286,41,5183,3e-05,0.48541,0.48178,v26_muscle
ENST00000404138,72,10,1239,0.00011,0.53994,0.4226,v26_muscle
ENST00000634561,57,5,903,0.0001,0.41837,0.3763,v26_muscle
ENST00000336689,57,5,903,0.0001,0.41837,0.3763,v26_muscle
ENST00000374343,45,14,664,0.00047,0.57855,0.52614,v26_muscle
ENST00000252992,81,13,762,0.00021,0.62229,0.64254,v26_muscle
ENST00000642937,34,6,655,0.00027,0.52802,0.52443,v26_muscle
ENST00000409190,57,8,482,0.00029,0.63981,0.74015,v26_muscle
ENST00000373014,25,5,253,0.00079,0.56759,0.49091,v26_muscle
ENST00000372856,39,8,631,0.00033,0.63156,0.66561,v26_muscle
ENST00000372858,42,8,660,0.00029,0.62789,0.65284,v26_muscle
ENST00000372572,63,18,622,0.00046,0.58041,0.56333,v26_muscle
ENST00000361776,63,18,588,0.00049,0.56625,0.55093,v26_muscle
ENST00000372343,75,12,963,0.00017,0.46009,0.53886,v26_muscle
ENST00000361297,96,15,1798,9e-05,0.49667,0.4436,v26_muscle
ENST00000672818,49,6,546,0.00022,0.51278,0.6801,v26_muscle
ENST00000396153,40,14,650,0.00054,0.50473,0.49396,v26_muscle
ENST00000371586,65,6,858,0.00011,0.53369,0.48873,v26_muscle
ENST00000294353,48,13,744,0.00036,0.52316,0.53743,v26_muscle
ENST00000294383,153,30,2620,7e-05,0.5609,0.51784,v26_muscle
ENST00000539524,47,8,1087,0.00016,0.49837,0.53921,v26_muscle
ENST00000352171,47,10,1151,0.00018,0.51866,0.47402,v26_muscle
ENST00000407246,22,6,523,0.00052,0.57527,0.6007,v26_muscle
ENST00000674203,46,12,862,0.0003,0.51445,0.43078,v26_muscle
ENST00000334785,44,21,675,0.00071,0.46754,0.47055,v26_muscle
ENST00000370665,28,7,361,0.00069,0.60121,0.35932,v26_muscle
ENST00000370558,18,5,365,0.00076,0.4758,0.46027,v26_muscle
ENST00000482504,19,5,386,0.00068,0.48077,0.46788,v26_muscle
ENST00000271234,41,21,605,0.00085,0.44499,0.40032,v26_muscle
ENST00000465892,36,7,850,0.00023,0.51307,0.50571,v26_muscle
ENST00000294724,70,15,1532,0.00014,0.45267,0.3876,v26_muscle
ENST00000393274,49,14,928,0.00031,0.5616,0.47552,v26_muscle
ENST00000261443,40,10,767,0.00033,0.51004,0.44537,v26_muscle
ENST00000369530,42,11,813,0.00032,0.51447,0.43744,v26_muscle
ENST00000610726,43,11,844,0.0003,0.51598,0.44474,v26_muscle
ENST00000369356,237,44,2362,8e-05,0.4429,0.35527,v26_muscle
ENST00000618462,228,43,2240,8e-05,0.43462,0.34427,v26_muscle
ENST00000369354,233,43,2346,8e-05,0.43639,0.34276,v26_muscle
ENST00000369349,125,32,969,0.00026,0.47503,0.48936,v26_muscle
ENST00000368969,64,12,1290,0.00015,0.45924,0.34328,v26_muscle
ENST00000295314,26,6,345,0.00067,0.53623,0.41014,v26_muscle
ENST00000318247,43,8,518,0.00036,0.41178,0.26448,v26_muscle
ENST00000245564,31,5,570,0.00028,0.5103,0.63228,v26_muscle
ENST00000348159,46,12,521,0.0005,0.54369,0.60221,v26_muscle
ENST00000708596,46,12,521,0.0005,0.54369,0.60221,v26_muscle
ENST00000361831,49,10,739,0.00028,0.40797,0.35102,v26_muscle
ENST00000295566,51,10,796,0.00025,0.44775,0.41005,v26_muscle
ENST00000368081,48,7,1029,0.00014,0.49119,0.45856,v26_muscle
ENST00000342310,34,5,382,0.00038,0.58439,0.6267,v26_muscle
ENST00000361200,50,6,1158,0.0001,0.48434,0.42271,v26_muscle
ENST00000312263,44,8,860,0.00021,0.49302,0.41352,v26_muscle
ENST00000432587,58,13,920,0.00024,0.47198,0.42952,v26_muscle
ENST00000367840,58,13,951,0.00024,0.48863,0.44811,v26_muscle
ENST00000367607,29,5,3117,6e-05,0.0961,0.12429,v26_muscle
ENST00000367500,51,6,900,0.00013,0.54227,0.48833,v26_muscle
ENST00000331314,42,14,619,0.00054,0.55758,0.57466,v26_muscle
ENST00000362061,73,7,1873,5e-05,0.56142,0.51041,v26_muscle
ENST00000335211,126,17,3708,4e-05,0.52513,0.33628,v26_muscle
ENST00000367443,22,7,518,0.00061,0.36881,0.42416,v26_muscle
ENST00000367079,24,5,471,0.00044,0.54016,0.36306,v26_muscle
ENST00000452621,27,6,449,0.00049,0.59746,0.56013,v26_muscle
ENST00000419091,40,10,553,0.00045,0.62098,0.62857,v26_muscle
ENST00000366993,76,19,948,0.00026,0.60285,0.51921,v26_muscle
ENST00000366923,73,13,1512,0.00012,0.54196,0.43351,v26_muscle
ENST00000284548,395,26,6620,1e-05,0.49432,0.58115,v26_muscle
ENST00000422127,471,35,7968,1e-05,0.48939,0.58575,v26_muscle
ENST00000258243,105,12,1524,7e-05,0.47891,0.36953,v26_muscle
ENST00000366647,26,6,680,0.00034,0.53971,0.45784,v26_muscle
ENST00000366661,52,6,860,0.00013,0.42616,0.48798,v26_muscle
ENST00000366639,18,5,290,0.00096,0.47931,0.54414,v26_muscle
ENST00000602682,39,5,517,0.00025,0.50955,0.41702,v26_muscle
ENST00000224949,62,10,1037,0.00016,0.49001,0.42768,v26_muscle
ENST00000355029,43,5,596,0.0002,0.56247,0.50571,v26_muscle
ENST00000417956,47,9,490,0.00039,0.52766,0.58753,v26_muscle
ENST00000378757,40,9,577,0.00039,0.54636,0.57712,v26_muscle
