ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000379116,38,6,802,0.0002,0.46975,0.41937,v24_testis
ENST00000378531,25,5,497,0.0004,0.50849,0.40966,v24_testis
ENST00000294600,60,8,656,0.0002,0.60579,0.61871,v24_testis
ENST00000262450,85,7,1954,4e-05,0.60167,0.65214,v24_testis
ENST00000611357,49,7,779,0.00018,0.52152,0.47992,v24_testis
ENST00000378412,49,7,779,0.00018,0.52152,0.47992,v24_testis
ENST00000645284,44,5,854,0.00013,0.57994,0.78361,v24_testis
ENST00000603362,44,6,555,0.00025,0.59115,0.53123,v24_testis
ENST00000378290,38,6,565,0.00028,0.52892,0.4233,v24_testis
ENST00000337907,94,10,1566,7e-05,0.55304,0.51769,v24_testis
ENST00000377223,14,5,190,0.00188,0.38572,0.31579,v24_testis
ENST00000361445,167,17,2549,4e-05,0.49263,0.48074,v24_testis
ENST00000358897,125,16,1412,9e-05,0.51705,0.42338,v24_testis
ENST00000264211,98,20,1585,0.00013,0.44721,0.43908,v24_testis
ENST00000400422,99,21,1621,0.00013,0.452,0.44015,v24_testis
ENST00000682284,36,8,515,0.00043,0.32762,0.25146,v24_testis
ENST00000454000,47,7,563,0.00026,0.44885,0.44532,v24_testis
ENST00000318249,53,9,633,0.00027,0.45641,0.42619,v24_testis
ENST00000404138,72,10,1239,0.00011,0.53994,0.4226,v24_testis
ENST00000356634,51,13,852,0.0003,0.53187,0.5074,v24_testis
ENST00000400181,54,13,876,0.00027,0.52281,0.51844,v24_testis
ENST00000252992,81,13,762,0.00021,0.62229,0.64254,v24_testis
ENST00000308182,92,8,1661,5e-05,0.48484,0.57586,v24_testis
ENST00000349618,33,6,504,0.00036,0.5196,0.28604,v24_testis
ENST00000349618,33,6,504,0.00036,0.5196,0.28604,v24_testis
ENST00000360482,75,11,1216,0.00012,0.52811,0.37612,v24_testis
ENST00000642937,34,6,655,0.00027,0.52802,0.52443,v24_testis
ENST00000609129,21,5,495,0.00048,0.53285,0.59515,v24_testis
ENST00000291358,39,11,466,0.00061,0.42066,0.62544,v24_testis
ENST00000373475,25,6,408,0.00059,0.68353,0.62909,v24_testis
ENST00000373456,27,5,732,0.00025,0.55798,0.78388,v24_testis
ENST00000488417,42,8,598,0.00032,0.58198,0.52488,v24_testis
ENST00000373347,54,8,979,0.00015,0.53486,0.46706,v24_testis
ENST00000373388,153,12,3487,2e-05,0.48269,0.596,v24_testis
ENST00000257118,91,17,858,0.00022,0.39705,0.39627,v24_testis
ENST00000314607,98,24,1548,0.00016,0.49635,0.42768,v24_testis
ENST00000318121,74,14,1339,0.00014,0.567,0.43145,v24_testis
ENST00000373036,57,12,753,0.00028,0.57454,0.6504,v24_testis
ENST00000373104,49,5,783,0.00013,0.47934,0.39489,v24_testis
ENST00000357771,26,5,515,0.00037,0.47625,0.49476,v24_testis
ENST00000372565,26,5,365,0.00053,0.52487,0.83397,v24_testis
ENST00000372565,26,5,365,0.00053,0.52487,0.83397,v24_testis
ENST00000528956,34,5,698,0.00021,0.36394,0.26848,v24_testis
ENST00000610710,97,11,1283,9e-05,0.5646,0.48019,v24_testis
ENST00000372224,46,8,725,0.00024,0.55589,0.58052,v24_testis
ENST00000447098,69,10,1146,0.00013,0.43829,0.54066,v24_testis
ENST00000372192,70,10,1203,0.00012,0.42521,0.51505,v24_testis
ENST00000354383,49,6,522,0.00023,0.49234,0.66539,v24_testis
ENST00000359942,30,5,582,0.00029,0.37234,0.23849,v24_testis
ENST00000350030,36,13,788,0.00046,0.53677,0.47882,v24_testis
ENST00000420542,31,7,461,0.00049,0.55475,0.61388,v24_testis
ENST00000360380,74,16,1287,0.00017,0.55483,0.6384,v24_testis
ENST00000371847,20,6,488,0.00061,0.44559,0.37056,v24_testis
ENST00000396153,40,14,650,0.00054,0.50473,0.49396,v24_testis
ENST00000371568,57,9,861,0.00018,0.54551,0.44819,v24_testis
ENST00000371568,57,9,861,0.00018,0.54551,0.44819,v24_testis
ENST00000371528,51,10,759,0.00026,0.52109,0.60738,v24_testis
ENST00000357206,62,16,1366,0.00019,0.51524,0.27915,v24_testis
ENST00000371429,35,6,674,0.00025,0.59521,0.56998,v24_testis
ENST00000610401,19,8,388,0.00109,0.41793,0.35502,v24_testis
ENST00000539524,47,8,1087,0.00016,0.49837,0.53921,v24_testis
ENST00000371218,31,6,575,0.00034,0.4478,0.53333,v24_testis
ENST00000498273,29,7,865,0.00028,0.43209,0.41305,v24_testis
ENST00000498273,29,7,865,0.00028,0.43209,0.41305,v24_testis
ENST00000371146,35,14,785,0.00051,0.40593,0.42402,v24_testis
ENST00000371146,35,14,785,0.00051,0.40593,0.42402,v24_testis
ENST00000347310,31,9,629,0.00046,0.46418,0.62551,v24_testis
ENST00000371026,40,11,848,0.00032,0.47385,0.59466,v24_testis
ENST00000456315,50,14,811,0.00035,0.52589,0.51453,v24_testis
ENST00000354431,31,7,624,0.00036,0.58385,0.65362,v24_testis
ENST00000326665,61,15,1530,0.00016,0.52388,0.55412,v24_testis
ENST00000263187,49,11,936,0.00024,0.50329,0.58197,v24_testis
ENST00000370859,32,8,717,0.00035,0.53626,0.56503,v24_testis
ENST00000370855,31,7,719,0.00031,0.52084,0.50248,v24_testis
ENST00000557284,47,9,936,0.0002,0.47891,0.48991,v24_testis
ENST00000370792,48,13,828,0.00033,0.44731,0.44779,v24_testis
ENST00000260505,58,7,887,0.00014,0.48029,0.68497,v24_testis
ENST00000294664,42,11,891,0.00029,0.49086,0.49668,v24_testis
ENST00000437941,49,16,587,0.00056,0.48444,0.38501,v24_testis
ENST00000342203,50,16,614,0.00052,0.49762,0.41205,v24_testis
ENST00000342203,50,16,614,0.00052,0.49762,0.41205,v24_testis
ENST00000342203,50,16,614,0.00052,0.49762,0.41205,v24_testis
ENST00000616170,19,5,394,0.00067,0.4817,0.47056,v24_testis
ENST00000482504,19,5,386,0.00068,0.48077,0.46788,v24_testis
ENST00000640258,38,12,803,0.00039,0.49082,0.46648,v24_testis
ENST00000370425,68,25,1435,0.00026,0.52295,0.53564,v24_testis
ENST00000234626,34,9,574,0.00046,0.44087,0.46516,v24_testis
ENST00000428239,34,9,574,0.00046,0.44087,0.46516,v24_testis
ENST00000637221,78,22,1279,0.00022,0.5131,0.46258,v24_testis
ENST00000394530,69,25,901,0.0004,0.48632,0.48071,v24_testis
ENST00000394530,69,25,901,0.0004,0.48632,0.48071,v24_testis
ENST00000399546,69,25,947,0.00038,0.50564,0.50011,v24_testis
ENST00000399546,69,25,947,0.00038,0.50564,0.50011,v24_testis
ENST00000362005,69,25,947,0.00038,0.50564,0.50011,v24_testis
ENST00000402388,69,25,947,0.00038,0.50564,0.50011,v24_testis
ENST00000401026,130,50,1299,0.0003,0.53947,0.52405,v24_testis
ENST00000370298,28,5,593,0.0003,0.4373,0.38111,v24_testis
ENST00000263177,16,6,321,0.00117,0.53057,0.66199,v24_testis
ENST00000370188,15,5,316,0.00105,0.50949,0.61076,v24_testis
ENST00000287482,61,23,657,0.00057,0.45704,0.45867,v24_testis
ENST00000370138,20,5,339,0.00074,0.52065,0.65015,v24_testis
ENST00000370161,67,13,1516,0.00013,0.467,0.43982,v24_testis
ENST00000353414,89,17,1767,0.00011,0.50311,0.48404,v24_testis
ENST00000415641,48,7,638,0.00023,0.48828,0.65338,v24_testis
ENST00000711667,48,7,638,0.00023,0.48828,0.65338,v24_testis
ENST00000370001,60,14,836,0.00028,0.47392,0.43139,v24_testis
ENST00000651461,17,6,393,0.0009,0.48361,0.5335,v24_testis
ENST00000370032,17,6,393,0.0009,0.48361,0.5335,v24_testis
ENST00000369962,57,15,919,0.00029,0.50175,0.54726,v24_testis
ENST00000361965,49,7,593,0.00024,0.46137,0.60901,v24_testis
ENST00000369763,50,15,769,0.00039,0.47657,0.5674,v24_testis
ENST00000413052,48,5,1003,0.0001,0.58377,0.75134,v24_testis
ENST00000490067,25,6,558,0.00043,0.49491,0.57826,v24_testis
ENST00000358039,25,6,575,0.00042,0.50866,0.59072,v24_testis
ENST00000343210,23,5,555,0.00039,0.4857,0.53189,v24_testis
ENST00000369604,35,7,762,0.00026,0.41747,0.57912,v24_testis
ENST00000369702,50,9,824,0.00022,0.5817,0.51753,v24_testis
ENST00000369615,63,13,1125,0.00018,0.54962,0.63296,v24_testis
