ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000379289,33,2,673,9e-05,0.48404,0.24368,v32_lung
ENST00000401095,72,4,1079,5e-05,0.50441,0.65269,v32_lung
ENST00000378567,25,4,592,0.00027,0.51426,0.79772,v32_lung
ENST00000303635,105,17,1673,0.0001,0.59187,0.71678,v32_lung
ENST00000378295,41,6,636,0.00023,0.54268,0.48769,v32_lung
ENST00000378288,39,6,587,0.00026,0.53318,0.44492,v32_lung
ENST00000344008,43,1,1166,2e-05,0.50985,0.51801,v32_lung
ENST00000304457,68,18,860,0.00031,0.52396,0.6449,v32_lung
ENST00000358897,125,16,1412,9e-05,0.51705,0.42338,v32_lung
ENST00000375448,30,2,663,0.0001,0.50593,0.50302,v32_lung
ENST00000628229,30,2,663,0.0001,0.50593,0.50302,v32_lung
ENST00000342104,50,8,621,0.00026,0.45192,0.40841,v32_lung
ENST00000302291,53,8,1076,0.00014,0.48234,0.43831,v32_lung
ENST00000308182,92,8,1661,5e-05,0.48484,0.57586,v32_lung
ENST00000361530,53,10,713,0.00026,0.4952,0.60589,v32_lung
ENST00000374168,30,5,735,0.00023,0.61116,0.60082,v32_lung
ENST00000629832,30,5,735,0.00023,0.61116,0.60082,v32_lung
ENST00000531382,31,4,744,0.00017,0.5963,0.7463,v32_lung
ENST00000628256,31,4,744,0.00017,0.5963,0.7463,v32_lung
ENST00000373921,37,2,643,8e-05,0.49477,0.20918,v32_lung
ENST00000360482,75,11,1216,0.00012,0.52811,0.37612,v32_lung
ENST00000373087,33,3,599,0.00015,0.56038,0.77574,v32_lung
ENST00000373106,52,5,836,0.00012,0.47898,0.36986,v32_lung
ENST00000373103,56,7,863,0.00014,0.49485,0.48303,v32_lung
ENST00000361689,512,101,5430,4e-05,0.49881,0.49736,v32_lung
ENST00000372583,120,11,2406,4e-05,0.46924,0.39779,v32_lung
ENST00000236040,42,5,804,0.00015,0.47154,0.3806,v32_lung
ENST00000610710,97,11,1283,9e-05,0.5646,0.48019,v32_lung
ENST00000359947,102,11,1907,6e-05,0.54563,0.64656,v32_lung
ENST00000528266,48,9,622,0.0003,0.42283,0.39353,v32_lung
ENST00000537798,34,12,724,0.00049,0.52547,0.47042,v32_lung
ENST00000438567,24,2,681,0.00012,0.50906,0.88399,v32_lung
ENST00000236495,25,2,706,0.00011,0.51173,0.8881,v32_lung
ENST00000306052,35,2,963,6e-05,0.49304,0.65732,v32_lung
ENST00000302118,31,5,692,0.00023,0.56368,0.49942,v32_lung
ENST00000347310,31,9,629,0.00046,0.46418,0.62551,v32_lung
ENST00000371026,40,11,848,0.00032,0.47385,0.59466,v32_lung
ENST00000616738,33,5,896,0.00017,0.50971,0.45647,v32_lung
ENST00000326665,61,15,1530,0.00016,0.52388,0.55412,v32_lung
ENST00000319517,63,16,1403,0.00018,0.45841,0.48811,v32_lung
ENST00000294664,42,11,891,0.00029,0.49086,0.49668,v32_lung
ENST00000370565,48,10,943,0.00022,0.48131,0.40361,v32_lung
ENST00000370481,49,13,595,0.00045,0.63166,0.67589,v32_lung
ENST00000370473,50,13,592,0.00044,0.63625,0.65631,v32_lung
ENST00000294671,40,10,638,0.00039,0.59753,0.68558,v32_lung
ENST00000355754,38,6,640,0.00025,0.60576,0.81979,v32_lung
ENST00000370456,46,9,633,0.00031,0.55983,0.5775,v32_lung
ENST00000370459,53,14,586,0.00045,0.65754,0.8057,v32_lung
ENST00000370459,53,14,586,0.00045,0.65754,0.8057,v32_lung
ENST00000358392,90,17,1818,0.0001,0.5094,0.49521,v32_lung
ENST00000469655,12,0,635,0.0,0.60748,,v32_lung
ENST00000528414,31,3,752,0.00013,0.48383,0.60594,v32_lung
ENST00000359785,36,6,807,0.00021,0.47752,0.48906,v32_lung
ENST00000336338,132,23,2223,8e-05,0.46148,0.46436,v32_lung
ENST00000682167,64,9,1021,0.00014,0.41747,0.51855,v32_lung
ENST00000295598,44,4,1023,9e-05,0.52997,0.51833,v32_lung
ENST00000537345,44,4,1023,9e-05,0.52997,0.51833,v32_lung
ENST00000369304,69,8,1167,0.0001,0.49144,0.34704,v32_lung
ENST00000369041,66,2,877,3e-05,0.46643,0.27651,v32_lung
ENST00000368969,64,12,1290,0.00015,0.45924,0.34328,v32_lung
ENST00000368474,63,7,1226,9e-05,0.37693,0.30715,v32_lung
ENST00000360674,52,4,772,0.0001,0.54031,0.45207,v32_lung
ENST00000355956,56,4,839,9e-05,0.5281,0.41597,v32_lung
ENST00000361831,49,10,739,0.00028,0.40797,0.35102,v32_lung
ENST00000361835,32,4,977,0.00013,0.38738,0.21648,v32_lung
ENST00000643759,194,33,2419,7e-05,0.50385,0.51825,v32_lung
ENST00000368196,40,4,790,0.00013,0.50424,0.30348,v32_lung
ENST00000263285,33,7,655,0.00032,0.54129,0.66936,v32_lung
ENST00000367996,43,5,837,0.00014,0.55083,0.5859,v32_lung
ENST00000309758,30,0,643,0.0,0.5494,,v32_lung
ENST00000333360,28,3,610,0.00018,0.47787,0.45847,v32_lung
ENST00000512653,53,12,1167,0.00019,0.58785,0.6646,v32_lung
ENST00000367623,58,12,1161,0.00018,0.53658,0.66286,v32_lung
