ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000518681,52,5,890,0.00011,0.48479,0.47213,v31_liver_hepato
ENST00000645284,44,5,854,0.00013,0.57994,0.78361,v31_liver_hepato
ENST00000270800,37,3,574,0.00014,0.57407,0.68757,v31_liver_hepato
ENST00000347529,46,9,775,0.00025,0.46945,0.35384,v31_liver_hepato
ENST00000431635,32,3,361,0.00026,0.56934,0.64081,v31_liver_hepato
ENST00000310638,35,5,519,0.00028,0.38222,0.42042,v31_liver_hepato
ENST00000371891,34,3,519,0.00017,0.40258,0.51766,v31_liver_hepato
ENST00000371486,33,4,658,0.00018,0.50258,0.24734,v31_liver_hepato
ENST00000343433,35,5,728,0.0002,0.38442,0.40962,v31_liver_hepato
ENST00000453295,32,5,719,0.00022,0.38869,0.42893,v31_liver_hepato
ENST00000349533,43,7,1165,0.00014,0.51133,0.49368,v31_liver_hepato
ENST00000371059,36,6,958,0.00017,0.51775,0.51566,v31_liver_hepato
ENST00000616738,33,5,896,0.00017,0.50971,0.45647,v31_liver_hepato
ENST00000294671,40,10,638,0.00039,0.59753,0.68558,v31_liver_hepato
ENST00000370214,38,7,659,0.00028,0.52508,0.47627,v31_liver_hepato
ENST00000465892,36,7,850,0.00023,0.51307,0.50571,v31_liver_hepato
ENST00000370161,67,13,1516,0.00013,0.467,0.43982,v31_liver_hepato
ENST00000356728,40,6,497,0.0003,0.41806,0.32126,v31_liver_hepato
ENST00000368863,88,10,1315,9e-05,0.47967,0.4581,v31_liver_hepato
ENST00000648231,38,3,931,8e-05,0.4195,0.45972,v31_liver_hepato
ENST00000295566,51,10,796,0.00025,0.44775,0.41005,v31_liver_hepato
ENST00000361509,61,2,1163,3e-05,0.42242,0.99269,v31_liver_hepato
ENST00000368094,62,2,1179,3e-05,0.42227,0.99279,v31_liver_hepato
ENST00000511676,32,3,319,0.00029,0.55897,0.372,v31_liver_hepato
ENST00000367981,32,3,324,0.00029,0.55613,0.36626,v31_liver_hepato
ENST00000367982,33,3,352,0.00026,0.57799,0.41951,v31_liver_hepato
ENST00000367980,33,3,357,0.00025,0.57499,0.41363,v31_liver_hepato
ENST00000361897,40,2,506,0.0001,0.55791,0.66403,v31_liver_hepato
ENST00000367851,82,14,1610,0.00011,0.52015,0.58429,v31_liver_hepato
ENST00000367797,119,15,2224,6e-05,0.5262,0.41649,v31_liver_hepato
ENST00000308284,79,7,1060,8e-05,0.4383,0.40431,v31_liver_hepato
ENST00000367429,48,12,1231,0.0002,0.57279,0.63695,v31_liver_hepato
ENST00000236914,44,9,495,0.00041,0.53765,0.57868,v31_liver_hepato
ENST00000435016,58,9,737,0.00021,0.4236,0.43766,v31_liver_hepato
ENST00000307340,263,50,5202,4e-05,0.47399,0.43499,v31_liver_hepato
ENST00000348069,47,3,920,7e-05,0.53781,0.56703,v31_liver_hepato
ENST00000397167,41,5,894,0.00014,0.52213,0.52998,v31_liver_hepato
ENST00000358415,52,10,946,0.0002,0.47565,0.4074,v31_liver_hepato
ENST00000263035,58,8,919,0.00015,0.48522,0.6688,v31_liver_hepato
ENST00000326799,37,10,773,0.00035,0.44215,0.4436,v31_liver_hepato
ENST00000560721,74,23,1104,0.00028,0.50345,0.49287,v31_liver_hepato
ENST00000340058,40,1,1072,2e-05,0.49972,0.80131,v31_liver_hepato
ENST00000682911,46,9,780,0.00025,0.47949,0.47308,v31_liver_hepato
ENST00000373995,32,5,594,0.00026,0.58512,0.68013,v31_liver_hepato
ENST00000373997,33,5,586,0.00026,0.56298,0.67577,v31_liver_hepato
ENST00000373993,33,5,594,0.00026,0.56193,0.67744,v31_liver_hepato
ENST00000395495,32,5,594,0.00026,0.58512,0.68013,v31_liver_hepato
ENST00000373997,33,5,586,0.00026,0.56298,0.67577,v31_liver_hepato
ENST00000299366,32,5,1061,0.00015,0.41435,0.53252,v31_liver_hepato
ENST00000398788,42,4,1114,9e-05,0.52849,0.58169,v31_liver_hepato
