ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000343090,80,13,1302,0.00012,0.49915,0.41859,v25_heart
ENST00000377093,69,12,1153,0.00015,0.61704,0.58673,v25_heart
ENST00000613099,250,48,4363,4e-05,0.48334,0.51783,v25_heart
ENST00000252992,81,13,762,0.00021,0.62229,0.64254,v25_heart
ENST00000532925,18,5,240,0.00116,0.52199,0.38083,v25_heart
ENST00000610401,19,8,388,0.00109,0.41793,0.35502,v25_heart
ENST00000343433,35,5,728,0.0002,0.38442,0.40962,v25_heart
ENST00000371158,106,23,1801,0.00012,0.50918,0.53688,v25_heart
ENST00000420607,25,7,425,0.00066,0.46984,0.32504,v25_heart
ENST00000370841,24,6,421,0.00059,0.48367,0.36817,v25_heart
ENST00000370899,42,8,843,0.00023,0.46823,0.48043,v25_heart
ENST00000326637,40,7,835,0.00021,0.50219,0.5675,v25_heart
ENST00000334785,44,21,675,0.00071,0.46754,0.47055,v25_heart
ENST00000465892,36,7,850,0.00023,0.51307,0.50571,v25_heart
ENST00000370163,70,15,1532,0.00014,0.45267,0.3876,v25_heart
ENST00000294724,70,15,1532,0.00014,0.45267,0.3876,v25_heart
ENST00000369722,21,5,256,0.00093,0.64174,0.7836,v25_heart
ENST00000369530,42,11,813,0.00032,0.51447,0.43744,v25_heart
ENST00000610726,43,11,844,0.0003,0.51598,0.44474,v25_heart
ENST00000369356,237,44,2362,8e-05,0.4429,0.35527,v25_heart
ENST00000618462,228,43,2240,8e-05,0.43462,0.34427,v25_heart
ENST00000369349,125,32,969,0.00026,0.47503,0.48936,v25_heart
ENST00000541576,69,7,947,0.00011,0.50555,0.40127,v25_heart
ENST00000295566,51,10,796,0.00025,0.44775,0.41005,v25_heart
ENST00000361200,50,6,1158,0.0001,0.48434,0.42271,v25_heart
ENST00000367797,119,15,2224,6e-05,0.5262,0.41649,v25_heart
ENST00000367843,47,10,880,0.00024,0.49321,0.43534,v25_heart
ENST00000367840,58,13,951,0.00024,0.48863,0.44811,v25_heart
ENST00000251507,43,8,815,0.00023,0.56978,0.51089,v25_heart
ENST00000367589,34,5,631,0.00023,0.44672,0.40792,v25_heart
ENST00000367434,20,6,422,0.00071,0.51671,0.58847,v25_heart
ENST00000367079,24,5,471,0.00044,0.54016,0.36306,v25_heart
ENST00000366957,16,5,433,0.00072,0.51848,0.60462,v25_heart
ENST00000328205,36,16,558,0.0008,0.51006,0.51243,v25_heart
ENST00000284548,395,26,6620,1e-05,0.49432,0.58115,v25_heart
ENST00000422127,471,35,7968,1e-05,0.48939,0.58575,v25_heart
ENST00000674635,92,16,1722,0.0001,0.49431,0.5269,v25_heart
ENST00000366574,233,49,4967,4e-05,0.49337,0.56741,v25_heart
ENST00000602873,29,6,201,0.00103,0.52376,0.32836,v25_heart
ENST00000439617,56,11,854,0.00023,0.56988,0.60794,v25_heart
ENST00000377122,62,6,1014,0.0001,0.55049,0.48603,v25_heart
ENST00000436985,130,46,1709,0.00021,0.55731,0.61282,v25_heart
ENST00000396271,33,6,525,0.00035,0.62072,0.65111,v25_heart
ENST00000452305,46,9,818,0.00024,0.48942,0.49674,v25_heart
ENST00000345491,29,5,300,0.00057,0.54081,0.51667,v25_heart
ENST00000374144,78,14,1435,0.00013,0.4863,0.41424,v25_heart
ENST00000579039,45,7,630,0.00025,0.42533,0.56304,v25_heart
ENST00000583565,44,7,614,0.00026,0.42016,0.55165,v25_heart
ENST00000395433,83,20,1932,0.00012,0.47529,0.51876,v25_heart
ENST00000373827,94,16,1861,9e-05,0.47279,0.44445,v25_heart
ENST00000433211,46,7,895,0.00017,0.4958,0.65379,v25_heart
ENST00000354393,62,14,1045,0.00022,0.46919,0.40889,v25_heart
ENST00000613327,85,17,1320,0.00015,0.45435,0.46725,v25_heart
ENST00000358913,85,17,1320,0.00015,0.45435,0.46725,v25_heart
ENST00000298596,73,15,989,0.00021,0.53865,0.69168,v25_heart
ENST00000372919,40,9,488,0.00046,0.53735,0.37136,v25_heart
ENST00000356016,35,12,433,0.00079,0.41966,0.52925,v25_heart
ENST00000371247,70,12,1292,0.00013,0.5719,0.67079,v25_heart
