ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000328596,15,3,255,0.00078,0.54484,0.44575,v31_liver_hepato
ENST00000338660,4,0,64,0.0,0.61328,,v31_liver_hepato
ENST00000342348,18,1,414,0.00013,0.48497,0.85749,v31_liver_hepato
ENST00000627654,6,0,191,0.0,0.6658,,v31_liver_hepato
ENST00000537325,6,0,161,0.0,0.60352,,v31_liver_hepato
ENST00000378083,20,1,415,0.00012,0.5353,0.92771,v31_liver_hepato
ENST00000400898,4,0,185,0.0,0.61757,,v31_liver_hepato
ENST00000470413,10,3,77,0.0039,0.42987,0.50216,v31_liver_hepato
ENST00000334600,22,3,474,0.00029,0.40526,0.40999,v31_liver_hepato
ENST00000616484,27,0,474,0.0,0.4632,,v31_liver_hepato
ENST00000357367,27,0,474,0.0,0.4632,,v31_liver_hepato
ENST00000632222,27,0,474,0.0,0.4632,,v31_liver_hepato
ENST00000636073,27,0,474,0.0,0.4632,,v31_liver_hepato
ENST00000375826,15,0,352,0.0,0.46648,,v31_liver_hepato
ENST00000375499,14,1,280,0.00026,0.42041,0.52857,v31_liver_hepato
ENST00000361640,16,2,331,0.00038,0.54513,0.7432,v31_liver_hepato
ENST00000538309,21,1,503,9e-05,0.5488,0.17893,v31_liver_hepato
ENST00000429712,6,0,105,0.0,0.64127,,v31_liver_hepato
ENST00000400548,8,0,226,0.0,0.46571,,v31_liver_hepato
ENST00000375111,4,1,144,0.00174,0.6059,0.6875,v31_liver_hepato
ENST00000374490,14,2,325,0.00044,0.5444,0.48154,v31_liver_hepato
ENST00000617979,17,2,348,0.00034,0.59179,0.47845,v31_liver_hepato
ENST00000374421,22,2,491,0.00019,0.44918,0.38086,v31_liver_hepato
ENST00000399916,17,0,429,0.0,0.55985,,v31_liver_hepato
ENST00000254227,18,0,257,0.0,0.41267,,v31_liver_hepato
ENST00000354982,11,0,288,0.0,0.50947,,v31_liver_hepato
ENST00000270879,12,0,299,0.0,0.5014,,v31_liver_hepato
ENST00000526031,16,3,335,0.00056,0.36735,0.52736,v31_liver_hepato
ENST00000373237,11,2,201,0.0009,0.47671,0.62686,v31_liver_hepato
ENST00000494695,2,0,56,0.0,0.55358,,v31_liver_hepato
ENST00000372809,27,4,543,0.00027,0.42112,0.24309,v31_liver_hepato
ENST00000372811,26,4,530,0.00029,0.42373,0.23679,v31_liver_hepato
ENST00000372699,15,1,378,0.00018,0.53439,0.16667,v31_liver_hepato
ENST00000431635,32,3,361,0.00026,0.56934,0.64081,v31_liver_hepato
ENST00000372237,7,1,277,0.00052,0.2852,0.73285,v31_liver_hepato
ENST00000351035,12,1,429,0.00019,0.60334,0.11655,v31_liver_hepato
ENST00000372070,15,0,325,0.0,0.58626,,v31_liver_hepato
