ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000377939,44,4,634,0.00014,0.52352,0.68888,v25_heart
ENST00000428161,19,2,367,0.00029,0.52359,0.50545,v25_heart
ENST00000376480,6,1,151,0.0011,0.47903,0.39735,v25_heart
ENST00000235329,51,3,757,8e-05,0.57513,0.47072,v25_heart
ENST00000294454,26,2,304,0.00025,0.47723,0.64638,v25_heart
ENST00000696689,4,0,91,0.0,0.37912,,v25_heart
ENST00000375662,18,2,280,0.0004,0.50496,0.44822,v25_heart
ENST00000375499,14,1,280,0.00026,0.42041,0.52857,v25_heart
ENST00000375108,5,2,138,0.0029,0.59275,0.76087,v25_heart
ENST00000374434,67,4,1437,4e-05,0.47925,0.51531,v25_heart
ENST00000374395,16,2,241,0.00052,0.48885,0.69917,v25_heart
ENST00000374272,28,2,353,0.0002,0.54745,0.38385,v25_heart
ENST00000374300,8,1,292,0.00043,0.497,0.86644,v25_heart
ENST00000373713,3,0,133,0.0,0.56642,,v25_heart
ENST00000373471,11,1,212,0.00043,0.53345,0.69811,v25_heart
ENST00000496770,8,1,153,0.00082,0.39052,0.47712,v25_heart
ENST00000235628,20,2,368,0.00027,0.49035,0.9769,v25_heart
ENST00000431473,22,2,391,0.00023,0.3562,0.43606,v25_heart
ENST00000372597,27,4,591,0.00025,0.53456,0.38114,v25_heart
ENST00000311672,4,0,91,0.0,0.37912,,v25_heart
ENST00000343744,34,1,594,5e-05,0.49634,0.17845,v25_heart
ENST00000371244,23,3,552,0.00024,0.45038,0.46679,v25_heart
ENST00000371204,25,4,502,0.00032,0.51434,0.69372,v25_heart
ENST00000371083,22,1,580,8e-05,0.56724,0.18448,v25_heart
ENST00000446538,14,2,358,0.0004,0.47745,0.2472,v25_heart
ENST00000370137,19,4,335,0.00063,0.50338,0.5791,v25_heart
ENST00000370137,19,4,335,0.00063,0.50338,0.5791,v25_heart
ENST00000370137,19,4,335,0.00063,0.50338,0.5791,v25_heart
ENST00000357155,21,1,354,0.00013,0.43274,0.09322,v25_heart
ENST00000369697,16,1,636,0.0001,0.60859,0.66195,v25_heart
ENST00000630362,18,3,500,0.00033,0.57522,0.53267,v25_heart
ENST00000369626,18,3,500,0.00033,0.57522,0.53267,v25_heart
ENST00000261448,11,3,399,0.00068,0.3568,0.5731,v25_heart
ENST00000475797,16,1,200,0.00031,0.38875,0.425,v25_heart
ENST00000357836,20,1,313,0.00016,0.51502,0.63259,v25_heart
ENST00000336751,24,1,426,0.0001,0.55419,0.73005,v25_heart
ENST00000369347,17,3,173,0.00102,0.51377,0.37379,v25_heart
ENST00000369347,17,3,173,0.00102,0.51377,0.37379,v25_heart
ENST00000582693,15,3,304,0.00066,0.64978,0.61294,v25_heart
ENST00000579774,23,2,358,0.00024,0.60432,0.73324,v25_heart
ENST00000545683,3,0,134,0.0,0.40796,,v25_heart
ENST00000368921,3,0,90,0.0,0.41852,,v25_heart
ENST00000368914,42,1,930,3e-05,0.42314,0.32258,v25_heart
ENST00000427500,21,3,487,0.00029,0.50699,0.55236,v25_heart
ENST00000613861,21,3,487,0.00029,0.50699,0.55236,v25_heart
ENST00000368304,7,0,95,0.0,0.52632,,v25_heart
ENST00000342751,3,0,150,0.0,0.34222,,v25_heart
ENST00000545495,21,1,318,0.00015,0.54313,0.95912,v25_heart
ENST00000512372,26,3,267,0.00043,0.552,0.44444,v25_heart
ENST00000511676,32,3,319,0.00029,0.55897,0.372,v25_heart
ENST00000426197,14,3,315,0.00068,0.53038,0.56402,v25_heart
ENST00000367889,6,0,152,0.0,0.56908,,v25_heart
ENST00000530507,8,0,185,0.0,0.52568,,v25_heart
ENST00000367661,36,3,827,0.0001,0.4341,0.32044,v25_heart
ENST00000412633,17,0,285,0.0,0.6194,,v25_heart
ENST00000422165,17,0,295,0.0,0.63031,,v25_heart
ENST00000367318,19,0,288,0.0,0.62262,,v25_heart
ENST00000608999,56,3,982,5e-05,0.48038,0.71249,v25_heart
ENST00000491336,13,1,208,0.00037,0.52145,0.70673,v25_heart
ENST00000290419,20,2,224,0.00045,0.62299,0.7433,v25_heart
ENST00000429964,25,2,474,0.00017,0.493,0.23524,v25_heart
ENST00000506784,27,3,504,0.00022,0.48053,0.26455,v25_heart
ENST00000360066,25,2,474,0.00017,0.493,0.23524,v25_heart
ENST00000367137,15,0,513,0.0,0.49877,,v25_heart
ENST00000367135,36,4,791,0.00014,0.55454,0.4981,v25_heart
ENST00000367093,18,2,154,0.00072,0.42172,0.42208,v25_heart
ENST00000408911,20,0,458,0.0,0.6131,,v25_heart
ENST00000391890,20,0,435,0.0,0.59264,,v25_heart
ENST00000493603,20,0,435,0.0,0.59264,,v25_heart
ENST00000493603,20,0,435,0.0,0.59264,,v25_heart
ENST00000359162,20,0,435,0.0,0.59264,,v25_heart
ENST00000366578,57,0,894,0.0,0.53364,,v25_heart
ENST00000450372,11,2,359,0.00051,0.33578,0.2298,v25_heart
ENST00000407071,90,4,2108,2e-05,0.4845,0.53155,v25_heart
ENST00000335698,14,1,297,0.00024,0.37975,0.3771,v25_heart
ENST00000361271,6,1,288,0.00058,0.61921,0.91667,v25_heart
ENST00000377602,14,2,398,0.00036,0.5271,0.50628,v25_heart
ENST00000376510,5,0,182,0.0,0.4945,,v25_heart
ENST00000376495,19,3,481,0.00033,0.5796,0.71933,v25_heart
ENST00000282343,32,4,632,0.0002,0.55192,0.42682,v25_heart
ENST00000377329,31,4,606,0.00021,0.55078,0.40223,v25_heart
ENST00000376140,27,3,481,0.00023,0.43898,0.33195,v25_heart
ENST00000419399,8,1,953,0.00013,0.08919,0.01364,v25_heart
ENST00000373910,7,3,147,0.00292,0.44121,0.51701,v25_heart
ENST00000337910,37,3,696,0.00012,0.50516,0.65374,v25_heart
ENST00000355790,7,0,184,0.0,0.48602,,v25_heart
ENST00000372873,45,3,753,9e-05,0.50179,0.37672,v25_heart
ENST00000394810,63,4,977,6e-05,0.46807,0.39764,v25_heart
ENST00000394936,23,0,524,0.0,0.52332,,v25_heart
ENST00000707120,23,3,291,0.00045,0.49903,0.16839,v25_heart
ENST00000472493,16,0,198,0.0,0.48359,,v25_heart
ENST00000225174,3,0,207,0.0,0.74074,,v25_heart
ENST00000464716,5,1,132,0.00152,0.40151,0.15909,v25_heart
ENST00000623056,37,1,732,4e-05,0.43424,0.86202,v25_heart
ENST00000372066,21,0,283,0.0,0.51557,,v25_heart
ENST00000623007,20,0,330,0.0,0.525,,v25_heart
ENST00000361373,33,1,727,4e-05,0.42849,0.86107,v25_heart
ENST00000429277,32,1,617,5e-05,0.40392,0.8363,v25_heart
ENST00000371947,22,3,315,0.00043,0.5316,0.60317,v25_heart
ENST00000371697,11,3,319,0.00085,0.40068,0.2069,v25_heart
ENST00000307534,17,1,461,0.00013,0.38152,0.93709,v25_heart
ENST00000357947,35,1,1015,3e-05,0.48341,0.22167,v25_heart
ENST00000298808,19,1,327,0.00016,0.49815,0.15291,v25_heart
ENST00000307518,20,1,360,0.00014,0.48861,0.13889,v25_heart
ENST00000453258,31,2,517,0.00012,0.48718,0.53772,v25_heart
ENST00000467928,9,0,257,0.0,0.58625,,v25_heart
ENST00000299206,40,4,575,0.00017,0.4833,0.52522,v25_heart
ENST00000370033,28,3,689,0.00016,0.53841,0.26947,v25_heart
ENST00000370002,14,2,302,0.00047,0.40113,0.57285,v25_heart
ENST00000348850,14,0,225,0.0,0.36318,,v25_heart
ENST00000343195,13,0,220,0.0,0.37762,,v25_heart
ENST00000353068,14,0,227,0.0,0.37571,,v25_heart
ENST00000358038,16,0,252,0.0,0.37723,,v25_heart
ENST00000356640,16,0,270,0.0,0.39375,,v25_heart
ENST00000461105,16,0,285,0.0,0.40592,,v25_heart
ENST00000309579,2,0,58,0.0,0.15517,,v25_heart
ENST00000542051,26,0,534,0.0,0.44548,,v25_heart
ENST00000369060,25,2,705,0.00011,0.57175,0.78015,v25_heart
ENST00000338492,23,2,572,0.00015,0.46762,0.52272,v25_heart
ENST00000382743,13,0,399,0.0,0.51089,,v25_heart
ENST00000707536,28,1,674,5e-05,0.52708,0.32938,v25_heart
ENST00000531197,28,1,674,5e-05,0.52708,0.32938,v25_heart
ENST00000182290,22,1,320,0.00014,0.47244,0.325,v25_heart
ENST00000456145,5,0,178,0.0,0.66404,,v25_heart
ENST00000527275,23,2,630,0.00014,0.56356,0.33492,v25_heart
ENST00000278243,7,1,315,0.00045,0.58957,0.7746,v25_heart
ENST00000309357,7,2,183,0.00156,0.44262,0.64207,v25_heart
ENST00000396505,18,1,350,0.00016,0.4927,0.35429,v25_heart
ENST00000326932,18,1,350,0.00016,0.4927,0.35429,v25_heart
ENST00000265968,8,3,194,0.00193,0.55928,0.77148,v25_heart
ENST00000358540,32,4,565,0.00022,0.61222,0.17124,v25_heart
ENST00000328224,28,4,653,0.00022,0.50082,0.63744,v25_heart
ENST00000448418,13,2,277,0.00056,0.48209,0.53069,v25_heart
ENST00000525528,11,1,247,0.00037,0.57637,0.11336,v25_heart
ENST00000227868,21,4,501,0.00038,0.63929,0.4501,v25_heart
ENST00000545968,44,2,1274,4e-05,0.50184,0.37323,v25_heart
ENST00000359513,22,3,517,0.00026,0.52427,0.45068,v25_heart
ENST00000528494,24,3,550,0.00023,0.52477,0.44364,v25_heart
ENST00000332539,8,0,395,0.0,0.37437,,v25_heart
ENST00000361128,34,3,719,0.00012,0.52135,0.55447,v25_heart
ENST00000541278,17,2,216,0.00054,0.43355,0.55324,v25_heart
ENST00000322776,15,1,464,0.00014,0.71451,0.74353,v25_heart
ENST00000393375,6,2,200,0.00167,0.48667,0.5025,v25_heart
ENST00000444749,14,3,376,0.00057,0.57846,0.86525,v25_heart
ENST00000509359,5,1,32,0.00625,0.63125,0.84375,v25_heart
ENST00000621128,41,3,726,0.0001,0.47023,0.36088,v25_heart
ENST00000621850,40,3,761,0.0001,0.44708,0.34428,v25_heart
ENST00000316851,46,4,858,0.0001,0.44046,0.47931,v25_heart
ENST00000236850,20,2,267,0.00037,0.41442,0.2809,v25_heart
ENST00000525735,20,1,396,0.00013,0.4673,0.47475,v25_heart
ENST00000375095,6,1,245,0.00068,0.3932,0.57143,v25_heart
ENST00000529187,5,0,148,0.0,0.42432,,v25_heart
ENST00000453788,21,2,493,0.00019,0.51029,0.7647,v25_heart
ENST00000529694,18,1,419,0.00013,0.51286,0.06444,v25_heart
ENST00000266544,14,4,377,0.00076,0.36851,0.29178,v25_heart
ENST00000537971,6,0,239,0.0,0.65481,,v25_heart
ENST00000011653,35,4,458,0.00025,0.49426,0.43941,v25_heart
ENST00000536844,7,0,191,0.0,0.59761,,v25_heart
ENST00000390677,8,2,303,0.00083,0.73309,0.71782,v25_heart
ENST00000613662,8,2,303,0.00083,0.73309,0.71782,v25_heart
ENST00000574870,8,2,303,0.00083,0.73309,0.71782,v25_heart
ENST00000228938,7,0,128,0.0,0.55357,,v25_heart
ENST00000261192,13,1,386,0.0002,0.49203,0.36788,v25_heart
ENST00000534854,11,2,180,0.00101,0.43232,0.36944,v25_heart
ENST00000547587,31,2,780,8e-05,0.50161,0.78077,v25_heart
ENST00000312352,31,2,780,8e-05,0.50161,0.78077,v25_heart
ENST00000357869,53,4,1168,6e-05,0.48142,0.71532,v25_heart
ENST00000449723,8,1,146,0.00086,0.38185,0.06164,v25_heart
ENST00000351328,26,4,466,0.00033,0.53962,0.57135,v25_heart
ENST00000308197,12,1,247,0.00034,0.52901,0.87045,v25_heart
ENST00000433805,12,1,215,0.00039,0.46008,0.85116,v25_heart
ENST00000262030,25,3,529,0.00023,0.56666,0.83239,v25_heart
ENST00000261187,14,3,478,0.00045,0.49178,0.63529,v25_heart
ENST00000308259,8,0,185,0.0,0.3527,,v25_heart
ENST00000228318,13,2,362,0.00042,0.46281,0.7652,v25_heart
ENST00000610966,19,2,548,0.00019,0.52468,0.37136,v25_heart
ENST00000228510,18,0,396,0.0,0.60887,,v25_heart
ENST00000354300,13,3,304,0.00076,0.61285,0.84759,v25_heart
ENST00000228841,7,1,166,0.00086,0.36747,0.13253,v25_heart
ENST00000361483,9,0,262,0.0,0.68066,,v25_heart
ENST00000405440,32,3,518,0.00018,0.61854,0.75933,v25_heart
ENST00000349716,29,3,468,0.00022,0.63852,0.73362,v25_heart
ENST00000359949,11,1,404,0.00023,0.51958,0.31683,v25_heart
ENST00000541022,6,0,128,0.0,0.53125,,v25_heart
ENST00000241125,17,2,435,0.00027,0.49655,0.33793,v25_heart
ENST00000218867,15,3,291,0.00069,0.54135,0.57388,v25_heart
ENST00000380808,35,3,348,0.00025,0.50402,0.56322,v25_heart
ENST00000380615,19,2,490,0.00021,0.31042,0.11938,v25_heart
ENST00000611198,13,2,86,0.00179,0.62791,0.80232,v25_heart
ENST00000519676,17,1,291,0.0002,0.46513,0.85911,v25_heart
ENST00000682523,5,1,346,0.00058,0.4474,0.93931,v25_heart
ENST00000280057,30,4,582,0.00023,0.45607,0.68299,v25_heart
ENST00000376705,25,2,471,0.00017,0.63847,0.78238,v25_heart
