ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000611612,41,3,566,0.00013,0.47445,0.67432,v23_ovary
ENST00000401095,72,4,1079,5e-05,0.50441,0.65269,v23_ovary
ENST00000604074,26,4,403,0.00038,0.60594,0.58623,v23_ovary
ENST00000354437,30,5,499,0.00033,0.53995,0.53988,v23_ovary
ENST00000378280,35,6,426,0.0004,0.6216,0.57707,v23_ovary
ENST00000376590,23,2,656,0.00013,0.55567,0.58003,v23_ovary
ENST00000333868,21,1,416,0.00011,0.44448,0.95673,v23_ovary
ENST00000713538,284,51,1704,0.00011,0.46632,0.54045,v23_ovary
ENST00000290167,18,3,351,0.00047,0.52058,0.54416,v23_ovary
ENST00000538532,16,2,241,0.00052,0.48885,0.69917,v23_ovary
ENST00000675840,23,1,346,0.00013,0.46607,0.97399,v23_ovary
ENST00000374027,8,2,173,0.00145,0.4711,0.59827,v23_ovary
ENST00000234549,29,2,312,0.00022,0.51857,0.66827,v23_ovary
ENST00000373800,30,5,588,0.00028,0.52778,0.52279,v23_ovary
ENST00000409358,24,2,349,0.00024,0.57032,0.61031,v23_ovary
ENST00000537469,44,12,546,0.0005,0.45459,0.62698,v23_ovary
ENST00000373471,11,1,212,0.00043,0.53345,0.69811,v23_ovary
ENST00000373484,54,6,476,0.00023,0.62842,0.67087,v23_ovary
ENST00000246314,51,13,626,0.00041,0.49568,0.53269,v23_ovary
ENST00000621781,4,1,84,0.00298,0.65774,0.96429,v23_ovary
ENST00000373036,57,12,753,0.00028,0.57454,0.6504,v23_ovary
ENST00000356545,16,1,263,0.00024,0.71269,0.93536,v23_ovary
ENST00000615459,16,1,236,0.00026,0.68035,0.92797,v23_ovary
ENST00000356545,16,1,263,0.00024,0.71269,0.93536,v23_ovary
ENST00000331593,23,1,402,0.00011,0.46626,0.60697,v23_ovary
ENST00000335282,8,1,134,0.00093,0.34888,0.63433,v23_ovary
ENST00000372207,26,1,473,8e-05,0.53488,0.64905,v23_ovary
ENST00000359600,78,16,1185,0.00017,0.49791,0.59873,v23_ovary
ENST00000355498,49,6,521,0.00024,0.49156,0.66475,v23_ovary
ENST00000710952,49,6,549,0.00022,0.51489,0.68184,v23_ovary
ENST00000371877,74,16,1288,0.00017,0.55467,0.6382,v23_ovary
ENST00000371655,11,1,219,0.00042,0.59485,0.58447,v23_ovary
ENST00000313334,8,1,158,0.00079,0.37816,0.74684,v23_ovary
ENST00000421030,65,3,1323,3e-05,0.57221,0.55152,v23_ovary
ENST00000282670,9,3,179,0.00186,0.49597,0.61825,v23_ovary
ENST00000371026,40,11,848,0.00032,0.47385,0.59466,v23_ovary
ENST00000371016,22,3,450,0.0003,0.55424,0.54667,v23_ovary
ENST00000370425,68,25,1435,0.00026,0.52295,0.53564,v23_ovary
ENST00000315033,17,1,384,0.00015,0.60187,0.72135,v23_ovary
ENST00000442650,10,1,191,0.00052,0.61937,0.72775,v23_ovary
ENST00000361066,13,4,225,0.00137,0.57641,0.65778,v23_ovary
ENST00000369763,50,15,769,0.00039,0.47657,0.5674,v23_ovary
ENST00000369732,21,4,678,0.00028,0.64925,0.76991,v23_ovary
ENST00000369779,13,2,487,0.00032,0.45775,0.5575,v23_ovary
ENST00000360743,25,6,544,0.00044,0.53081,0.61489,v23_ovary
ENST00000358039,25,6,575,0.00042,0.50866,0.59072,v23_ovary
ENST00000369630,7,2,169,0.00169,0.44548,0.81065,v23_ovary
ENST00000606888,24,1,496,8e-05,0.52873,0.88911,v23_ovary
ENST00000369140,48,7,640,0.00023,0.45514,0.59286,v23_ovary
ENST00000505755,67,13,774,0.00025,0.60774,0.7091,v23_ovary
ENST00000368801,846,179,2850,7e-05,0.58718,0.58726,v23_ovary
ENST00000368432,25,4,446,0.00036,0.57552,0.60706,v23_ovary
ENST00000368382,48,2,736,6e-05,0.41607,0.6644,v23_ovary
ENST00000682650,43,3,634,0.00011,0.49897,0.71293,v23_ovary
ENST00000537040,21,1,458,0.0001,0.53888,0.84716,v23_ovary
ENST00000537040,21,1,458,0.0001,0.53888,0.84716,v23_ovary
ENST00000537040,21,1,458,0.0001,0.53888,0.84716,v23_ovary
ENST00000368273,19,6,207,0.00153,0.72591,0.61675,v23_ovary
ENST00000337428,26,5,559,0.00034,0.54376,0.6576,v23_ovary
ENST00000368166,11,2,187,0.00097,0.57073,0.82353,v23_ovary
