ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000379268,15,2,241,0.00055,0.56957,0.21162,v32_lung
ENST00000377507,14,5,255,0.0014,0.52913,0.56863,v32_lung
ENST00000054668,4,2,139,0.0036,0.58094,0.6295,v32_lung
ENST00000614859,10,3,194,0.00155,0.48247,0.47423,v32_lung
ENST00000375534,17,4,182,0.00129,0.38849,0.46978,v32_lung
ENST00000289749,10,2,216,0.00093,0.55509,0.47222,v32_lung
ENST00000615215,12,2,215,0.00078,0.47248,0.46976,v32_lung
ENST00000618490,6,1,116,0.00144,0.51437,0.77586,v32_lung
ENST00000374395,16,2,241,0.00052,0.48885,0.69917,v32_lung
ENST00000374027,8,2,173,0.00145,0.4711,0.59827,v32_lung
ENST00000526031,16,3,335,0.00056,0.36735,0.52736,v32_lung
ENST00000339480,5,1,266,0.00075,0.32181,0.29699,v32_lung
ENST00000372587,11,3,178,0.00153,0.57712,0.7397,v32_lung
ENST00000372565,26,5,365,0.00053,0.52487,0.83397,v32_lung
ENST00000335282,8,1,134,0.00093,0.34888,0.63433,v32_lung
ENST00000523677,3,1,113,0.00295,0.68142,0.69027,v32_lung
ENST00000675259,7,1,221,0.00065,0.39431,0.55656,v32_lung
ENST00000262746,9,1,199,0.00056,0.64154,0.46734,v32_lung
ENST00000271139,9,2,216,0.00103,0.4748,0.13658,v32_lung
ENST00000528077,7,2,106,0.0027,0.72642,0.59906,v32_lung
ENST00000282670,9,3,179,0.00186,0.49597,0.61825,v32_lung
ENST00000361321,7,2,105,0.00272,0.38368,0.31429,v32_lung
ENST00000370152,22,7,490,0.00065,0.56744,0.69417,v32_lung
ENST00000342173,14,3,284,0.00075,0.62022,0.39554,v32_lung
ENST00000328189,6,1,166,0.001,0.39257,0.81325,v32_lung
ENST00000534502,21,6,430,0.00066,0.49524,0.47248,v32_lung
ENST00000392653,12,2,72,0.00231,0.39352,0.31944,v32_lung
ENST00000368762,17,1,89,0.00066,0.3655,0.24719,v32_lung
ENST00000368737,6,1,92,0.00181,0.56159,0.72826,v32_lung
ENST00000490743,7,1,99,0.00144,0.44733,0.89899,v32_lung
ENST00000338684,13,3,241,0.00096,0.43154,0.35961,v32_lung
