ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000374395,16,2,241,0.00052,0.48885,0.69917,v36_thyroid_parathyroid
ENST00000412742,15,3,173,0.00116,0.60694,0.7842,v36_thyroid_parathyroid
ENST00000374269,17,5,341,0.00086,0.47162,0.6305,v36_thyroid_parathyroid
ENST00000373943,31,6,276,0.0007,0.4349,0.45652,v36_thyroid_parathyroid
ENST00000373925,25,5,260,0.00077,0.62292,0.78923,v36_thyroid_parathyroid
ENST00000645794,8,2,208,0.0012,0.46875,0.67308,v36_thyroid_parathyroid
ENST00000373842,8,2,208,0.0012,0.46875,0.67308,v36_thyroid_parathyroid
ENST00000523677,3,1,113,0.00295,0.68142,0.69027,v36_thyroid_parathyroid
ENST00000262746,9,1,199,0.00056,0.64154,0.46734,v36_thyroid_parathyroid
ENST00000319248,9,1,199,0.00056,0.64154,0.46734,v36_thyroid_parathyroid
ENST00000424390,9,1,199,0.00056,0.64154,0.46734,v36_thyroid_parathyroid
ENST00000322679,6,1,125,0.00133,0.592,0.816,v36_thyroid_parathyroid
ENST00000361921,6,1,125,0.00133,0.592,0.816,v36_thyroid_parathyroid
ENST00000430330,7,2,140,0.00204,0.67653,0.60715,v36_thyroid_parathyroid
ENST00000294638,17,4,356,0.00066,0.62525,0.7809,v36_thyroid_parathyroid
ENST00000370894,13,2,169,0.00091,0.47246,0.30473,v36_thyroid_parathyroid
ENST00000710932,26,11,632,0.00067,0.52605,0.55452,v36_thyroid_parathyroid
ENST00000417775,14,3,329,0.00065,0.54472,0.31712,v36_thyroid_parathyroid
ENST00000334785,44,21,675,0.00071,0.46754,0.47055,v36_thyroid_parathyroid
ENST00000394834,6,1,102,0.00163,0.5866,0.52941,v36_thyroid_parathyroid
ENST00000260506,39,20,551,0.00093,0.44418,0.39991,v36_thyroid_parathyroid
ENST00000370137,19,4,335,0.00063,0.50338,0.5791,v36_thyroid_parathyroid
ENST00000370137,19,4,335,0.00063,0.50338,0.5791,v36_thyroid_parathyroid
ENST00000370138,20,5,339,0.00074,0.52065,0.65015,v36_thyroid_parathyroid
ENST00000369347,17,3,173,0.00102,0.51377,0.37379,v36_thyroid_parathyroid
ENST00000369347,17,3,173,0.00102,0.51377,0.37379,v36_thyroid_parathyroid
ENST00000582693,15,3,304,0.00066,0.64978,0.61294,v36_thyroid_parathyroid
ENST00000313835,22,6,455,0.0006,0.5005,0.50146,v36_thyroid_parathyroid
ENST00000361631,8,2,133,0.00188,0.5968,0.57519,v36_thyroid_parathyroid
ENST00000339643,11,3,137,0.00199,0.45853,0.40146,v36_thyroid_parathyroid
ENST00000503241,10,3,133,0.00226,0.4188,0.41354,v36_thyroid_parathyroid
ENST00000295314,26,6,345,0.00067,0.53623,0.41014,v36_thyroid_parathyroid
ENST00000360379,12,2,72,0.00231,0.39352,0.31944,v36_thyroid_parathyroid
ENST00000392653,12,2,72,0.00231,0.39352,0.31944,v36_thyroid_parathyroid
ENST00000368750,12,2,72,0.00231,0.39352,0.31944,v36_thyroid_parathyroid
ENST00000331860,17,3,169,0.00104,0.33693,0.16765,v36_thyroid_parathyroid
ENST00000438413,12,3,229,0.00109,0.42176,0.32605,v36_thyroid_parathyroid
ENST00000427683,8,1,207,0.0006,0.60145,0.87923,v36_thyroid_parathyroid
ENST00000326786,8,2,143,0.00175,0.40385,0.76574,v36_thyroid_parathyroid
ENST00000368165,23,4,298,0.00058,0.46819,0.53272,v36_thyroid_parathyroid
ENST00000612311,15,5,239,0.00139,0.61562,0.54644,v36_thyroid_parathyroid
ENST00000367762,26,8,221,0.00139,0.39506,0.3767,v36_thyroid_parathyroid
ENST00000367396,19,6,426,0.00074,0.52866,0.51252,v36_thyroid_parathyroid
ENST00000361379,6,1,187,0.00089,0.46702,0.99465,v36_thyroid_parathyroid
ENST00000614750,9,3,147,0.00227,0.64626,0.5941,v36_thyroid_parathyroid
ENST00000446390,10,2,179,0.00112,0.42849,0.69274,v36_thyroid_parathyroid
ENST00000367093,18,2,154,0.00072,0.42172,0.42208,v36_thyroid_parathyroid
ENST00000294984,20,3,206,0.00073,0.3915,0.5356,v36_thyroid_parathyroid
ENST00000366997,18,5,370,0.00075,0.51592,0.6,v36_thyroid_parathyroid
ENST00000367006,22,5,436,0.00052,0.55088,0.50642,v36_thyroid_parathyroid
ENST00000332912,5,1,98,0.00204,0.39592,0.18367,v36_thyroid_parathyroid
ENST00000391867,10,1,128,0.00078,0.57734,0.9375,v36_thyroid_parathyroid
ENST00000359362,8,1,205,0.00061,0.54085,0.73171,v36_thyroid_parathyroid
ENST00000602634,10,1,138,0.00072,0.65507,0.71014,v36_thyroid_parathyroid
ENST00000602962,12,3,186,0.00134,0.53226,0.66667,v36_thyroid_parathyroid
ENST00000646525,10,1,138,0.00072,0.65507,0.71014,v36_thyroid_parathyroid
ENST00000343381,20,5,464,0.00054,0.44224,0.61121,v36_thyroid_parathyroid
ENST00000542957,8,1,237,0.00053,0.3001,0.13924,v36_thyroid_parathyroid
ENST00000313519,20,5,350,0.00071,0.44986,0.47657,v36_thyroid_parathyroid
ENST00000684501,4,1,197,0.00127,0.51142,0.41117,v36_thyroid_parathyroid
ENST00000374734,16,2,236,0.00053,0.46504,0.36017,v36_thyroid_parathyroid
ENST00000473940,7,1,120,0.00119,0.44167,0.325,v36_thyroid_parathyroid
ENST00000487763,10,1,121,0.00083,0.51488,0.32231,v36_thyroid_parathyroid
ENST00000395098,8,2,251,0.001,0.48556,0.82271,v36_thyroid_parathyroid
ENST00000359322,17,3,299,0.00059,0.50049,0.27536,v36_thyroid_parathyroid
ENST00000440381,24,10,516,0.00081,0.48837,0.57597,v36_thyroid_parathyroid
ENST00000394890,24,10,534,0.00078,0.47846,0.56891,v36_thyroid_parathyroid
ENST00000372187,10,2,229,0.00087,0.5572,0.79476,v36_thyroid_parathyroid
ENST00000371697,11,3,319,0.00085,0.40068,0.2069,v36_thyroid_parathyroid
ENST00000282728,18,3,270,0.00062,0.63992,0.73951,v36_thyroid_parathyroid
ENST00000410012,31,10,401,0.0008,0.54364,0.54938,v36_thyroid_parathyroid
ENST00000339834,13,2,106,0.00145,0.6103,0.8915,v36_thyroid_parathyroid
ENST00000280154,14,4,469,0.00061,0.50853,0.53252,v36_thyroid_parathyroid
ENST00000393104,13,4,458,0.00067,0.53577,0.52129,v36_thyroid_parathyroid
ENST00000381911,9,1,182,0.00061,0.4188,0.36264,v36_thyroid_parathyroid
ENST00000673526,9,1,182,0.00061,0.4188,0.36264,v36_thyroid_parathyroid
ENST00000672632,9,1,182,0.00061,0.4188,0.36264,v36_thyroid_parathyroid
ENST00000381906,9,1,182,0.00061,0.4188,0.36264,v36_thyroid_parathyroid
ENST00000381905,10,1,182,0.00055,0.37802,0.36264,v36_thyroid_parathyroid
ENST00000672155,10,1,182,0.00055,0.37802,0.36264,v36_thyroid_parathyroid
ENST00000463452,6,1,254,0.00066,0.60958,0.72047,v36_thyroid_parathyroid
ENST00000309377,9,2,210,0.00106,0.47937,0.62381,v36_thyroid_parathyroid
ENST00000324229,9,1,127,0.00087,0.49081,0.55906,v36_thyroid_parathyroid
ENST00000526063,12,6,127,0.00394,0.48097,0.37402,v36_thyroid_parathyroid
ENST00000396394,17,5,263,0.00112,0.41847,0.63574,v36_thyroid_parathyroid
ENST00000265968,8,3,194,0.00193,0.55928,0.77148,v36_thyroid_parathyroid
ENST00000455601,7,2,334,0.00086,0.53721,0.36228,v36_thyroid_parathyroid
ENST00000527569,7,3,311,0.00138,0.50528,0.32154,v36_thyroid_parathyroid
ENST00000529533,8,3,361,0.00104,0.50173,0.27701,v36_thyroid_parathyroid
ENST00000448418,13,2,277,0.00056,0.48209,0.53069,v36_thyroid_parathyroid
ENST00000358117,15,3,294,0.00068,0.52245,0.66327,v36_thyroid_parathyroid
ENST00000415002,4,2,128,0.00391,0.36132,0.60937,v36_thyroid_parathyroid
ENST00000437761,4,2,128,0.00391,0.36132,0.60937,v36_thyroid_parathyroid
ENST00000445143,4,2,128,0.00391,0.36132,0.60937,v36_thyroid_parathyroid
ENST00000651785,4,2,128,0.00391,0.36132,0.60937,v36_thyroid_parathyroid
ENST00000455725,36,11,513,0.0006,0.45257,0.44462,v36_thyroid_parathyroid
ENST00000537076,11,2,221,0.00082,0.31345,0.2285,v36_thyroid_parathyroid
ENST00000255681,10,2,325,0.00062,0.404,0.02308,v36_thyroid_parathyroid
ENST00000356000,9,2,255,0.00087,0.56906,0.37451,v36_thyroid_parathyroid
ENST00000347941,4,2,125,0.004,0.656,0.876,v36_thyroid_parathyroid
ENST00000352435,4,2,170,0.00294,0.68088,0.90882,v36_thyroid_parathyroid
ENST00000541614,7,2,158,0.00181,0.34358,0.26266,v36_thyroid_parathyroid
ENST00000426717,20,5,334,0.00075,0.56647,0.68204,v36_thyroid_parathyroid
ENST00000526033,30,10,645,0.00052,0.50682,0.58512,v36_thyroid_parathyroid
ENST00000703420,3,1,124,0.00269,0.70161,0.66129,v36_thyroid_parathyroid
ENST00000441710,3,1,124,0.00269,0.70161,0.66129,v36_thyroid_parathyroid
ENST00000260270,3,1,184,0.00181,0.89131,0.95109,v36_thyroid_parathyroid
ENST00000530272,13,3,202,0.00114,0.37928,0.66997,v36_thyroid_parathyroid
ENST00000392789,10,4,299,0.00134,0.40134,0.46405,v36_thyroid_parathyroid
ENST00000375095,6,1,245,0.00068,0.3932,0.57143,v36_thyroid_parathyroid
ENST00000281437,24,4,279,0.0006,0.59185,0.62276,v36_thyroid_parathyroid
ENST00000228843,12,4,352,0.00095,0.4536,0.21165,v36_thyroid_parathyroid
ENST00000575008,5,1,317,0.00063,0.62587,0.90852,v36_thyroid_parathyroid
ENST00000537503,5,1,317,0.00063,0.62587,0.90852,v36_thyroid_parathyroid
ENST00000614274,5,1,317,0.00063,0.62587,0.90852,v36_thyroid_parathyroid
ENST00000261169,8,1,156,0.0008,0.46555,0.0641,v36_thyroid_parathyroid
ENST00000541295,7,1,163,0.00088,0.55127,0.10429,v36_thyroid_parathyroid
ENST00000335148,10,2,169,0.00118,0.41006,0.67752,v36_thyroid_parathyroid
ENST00000542865,44,10,419,0.00054,0.54155,0.63628,v36_thyroid_parathyroid
ENST00000327791,12,2,204,0.00082,0.46814,0.44363,v36_thyroid_parathyroid
ENST00000440781,14,3,336,0.00064,0.52424,0.44444,v36_thyroid_parathyroid
ENST00000552761,17,3,319,0.00055,0.51927,0.82968,v36_thyroid_parathyroid
ENST00000334221,3,1,238,0.0014,0.77591,0.7479,v36_thyroid_parathyroid
ENST00000262055,17,4,360,0.00065,0.56356,0.48542,v36_thyroid_parathyroid
ENST00000546636,23,8,568,0.00061,0.49296,0.46281,v36_thyroid_parathyroid
ENST00000545993,21,7,557,0.0006,0.49585,0.53065,v36_thyroid_parathyroid
ENST00000262052,22,8,561,0.00065,0.47723,0.46858,v36_thyroid_parathyroid
ENST00000262052,22,8,561,0.00065,0.47723,0.46858,v36_thyroid_parathyroid
ENST00000673498,5,2,157,0.00255,0.51847,0.50956,v36_thyroid_parathyroid
ENST00000591397,3,1,117,0.00285,0.2963,0.12821,v36_thyroid_parathyroid
ENST00000550411,3,2,191,0.00349,0.52705,0.50785,v36_thyroid_parathyroid
ENST00000394252,14,2,244,0.00059,0.58343,0.72746,v36_thyroid_parathyroid
ENST00000551116,14,3,192,0.00112,0.66853,0.74826,v36_thyroid_parathyroid
ENST00000540550,11,1,167,0.00054,0.6184,0.45509,v36_thyroid_parathyroid
ENST00000450214,11,6,142,0.00384,0.50768,0.4284,v36_thyroid_parathyroid
ENST00000548651,18,6,478,0.0007,0.4914,0.56241,v36_thyroid_parathyroid
ENST00000256151,29,13,241,0.00186,0.57218,0.6106,v36_thyroid_parathyroid
ENST00000552217,3,1,142,0.00235,0.51878,0.77465,v36_thyroid_parathyroid
ENST00000549982,3,1,142,0.00235,0.51878,0.77465,v36_thyroid_parathyroid
ENST00000552660,5,3,79,0.00759,0.51139,0.46835,v36_thyroid_parathyroid
ENST00000547446,22,7,394,0.00081,0.4407,0.39775,v36_thyroid_parathyroid
ENST00000392465,19,4,373,0.00056,0.51489,0.41756,v36_thyroid_parathyroid
ENST00000543318,5,1,148,0.00135,0.54595,0.75676,v36_thyroid_parathyroid
ENST00000261822,11,3,210,0.0013,0.629,0.73651,v36_thyroid_parathyroid
ENST00000538010,13,3,231,0.001,0.62771,0.69986,v36_thyroid_parathyroid
ENST00000382907,8,3,208,0.0018,0.56911,0.44551,v36_thyroid_parathyroid
ENST00000539248,14,2,135,0.00106,0.43704,0.72593,v36_thyroid_parathyroid
ENST00000541009,17,2,193,0.00061,0.39439,0.60881,v36_thyroid_parathyroid
ENST00000403412,26,7,429,0.00063,0.45482,0.53214,v36_thyroid_parathyroid
ENST00000403412,26,7,429,0.00063,0.45482,0.53214,v36_thyroid_parathyroid
ENST00000251108,30,8,514,0.00052,0.49306,0.6695,v36_thyroid_parathyroid
ENST00000280056,18,3,271,0.00062,0.61829,0.78967,v36_thyroid_parathyroid
ENST00000360473,14,3,229,0.00094,0.48097,0.60553,v36_thyroid_parathyroid
ENST00000448904,11,3,333,0.00082,0.61043,0.48749,v36_thyroid_parathyroid
ENST00000377962,12,3,334,0.00075,0.62425,0.48603,v36_thyroid_parathyroid
ENST00000377595,10,2,230,0.00087,0.32261,0.21304,v36_thyroid_parathyroid
ENST00000355801,7,2,98,0.00292,0.55831,0.77551,v36_thyroid_parathyroid
ENST00000377453,13,4,358,0.00086,0.41319,0.43576,v36_thyroid_parathyroid
ENST00000455100,5,1,153,0.00131,0.57386,0.62092,v36_thyroid_parathyroid
ENST00000418511,12,3,217,0.00115,0.50614,0.66513,v36_thyroid_parathyroid
ENST00000329715,6,2,177,0.00188,0.39642,0.38418,v36_thyroid_parathyroid
ENST00000250454,12,6,285,0.00175,0.4924,0.52514,v36_thyroid_parathyroid
ENST00000557346,7,2,144,0.00198,0.27579,0.19097,v36_thyroid_parathyroid
ENST00000554345,11,2,159,0.00114,0.45054,0.17296,v36_thyroid_parathyroid
ENST00000555211,11,2,213,0.00085,0.59198,0.76291,v36_thyroid_parathyroid
ENST00000416007,26,9,344,0.00101,0.52281,0.49257,v36_thyroid_parathyroid
ENST00000396294,38,9,442,0.00054,0.59794,0.64831,v36_thyroid_parathyroid
ENST00000396249,19,7,239,0.00154,0.41621,0.46503,v36_thyroid_parathyroid
ENST00000261783,19,5,354,0.00074,0.52721,0.44294,v36_thyroid_parathyroid
ENST00000341162,13,2,198,0.00078,0.44483,0.52272,v36_thyroid_parathyroid
ENST00000542766,13,4,208,0.00148,0.44527,0.34014,v36_thyroid_parathyroid
ENST00000542766,13,4,208,0.00148,0.44527,0.34014,v36_thyroid_parathyroid
ENST00000438257,3,1,132,0.00253,0.47222,0.55303,v36_thyroid_parathyroid
ENST00000556222,13,3,292,0.00079,0.47155,0.53425,v36_thyroid_parathyroid
ENST00000626058,13,3,292,0.00079,0.47155,0.53425,v36_thyroid_parathyroid
ENST00000359366,7,1,79,0.00181,0.51718,0.78481,v36_thyroid_parathyroid
ENST00000329886,30,6,354,0.00056,0.47326,0.5645,v36_thyroid_parathyroid
ENST00000400100,11,2,240,0.00076,0.43902,0.64583,v36_thyroid_parathyroid
ENST00000416151,21,4,286,0.00067,0.59158,0.64511,v36_thyroid_parathyroid
ENST00000249776,25,5,316,0.00063,0.60101,0.65127,v36_thyroid_parathyroid
ENST00000358005,13,3,185,0.00125,0.53555,0.67928,v36_thyroid_parathyroid
ENST00000307216,7,2,181,0.00158,0.66851,0.78729,v36_thyroid_parathyroid
ENST00000359031,21,6,348,0.00082,0.51738,0.61542,v36_thyroid_parathyroid
ENST00000457155,16,4,376,0.00066,0.39362,0.48604,v36_thyroid_parathyroid
ENST00000321149,21,6,420,0.00068,0.48934,0.60278,v36_thyroid_parathyroid
ENST00000542035,12,2,212,0.00079,0.58373,0.79717,v36_thyroid_parathyroid
ENST00000346495,7,3,228,0.00188,0.53195,0.60526,v36_thyroid_parathyroid
ENST00000412074,9,2,231,0.00096,0.4709,0.28788,v36_thyroid_parathyroid
ENST00000559157,15,3,196,0.00102,0.41939,0.4881,v36_thyroid_parathyroid
ENST00000559775,15,3,208,0.00096,0.4375,0.4984,v36_thyroid_parathyroid
ENST00000304231,27,5,354,0.00052,0.49142,0.50734,v36_thyroid_parathyroid
ENST00000353598,12,5,161,0.00259,0.34783,0.43727,v36_thyroid_parathyroid
ENST00000420239,38,12,501,0.00063,0.49969,0.53759,v36_thyroid_parathyroid
ENST00000378919,8,1,196,0.00064,0.45536,0.33163,v36_thyroid_parathyroid
ENST00000535714,5,1,142,0.00141,0.46761,0.07746,v36_thyroid_parathyroid
ENST00000283474,13,3,177,0.0013,0.42851,0.81732,v36_thyroid_parathyroid
ENST00000440815,15,2,188,0.00071,0.55106,0.4867,v36_thyroid_parathyroid
ENST00000333050,11,3,213,0.00128,0.586,0.72613,v36_thyroid_parathyroid
ENST00000472572,23,5,361,0.0006,0.53619,0.59668,v36_thyroid_parathyroid
ENST00000315997,28,6,402,0.00053,0.54913,0.5825,v36_thyroid_parathyroid
ENST00000423271,9,1,186,0.0006,0.62545,0.98387,v36_thyroid_parathyroid
ENST00000254941,3,1,133,0.00251,0.61404,0.77444,v36_thyroid_parathyroid
ENST00000355860,6,2,189,0.00176,0.3977,0.35714,v36_thyroid_parathyroid
ENST00000565636,13,2,175,0.00088,0.51648,0.82,v36_thyroid_parathyroid
ENST00000575599,9,1,106,0.00105,0.67086,0.92453,v36_thyroid_parathyroid
ENST00000396545,23,3,247,0.00053,0.53265,0.417,v36_thyroid_parathyroid
ENST00000481756,3,1,37,0.00901,0.35135,0.91892,v36_thyroid_parathyroid
ENST00000261647,27,10,380,0.00097,0.54786,0.71026,v36_thyroid_parathyroid
ENST00000268711,18,2,146,0.00076,0.52245,0.4178,v36_thyroid_parathyroid
ENST00000579152,8,2,122,0.00205,0.84221,0.92213,v36_thyroid_parathyroid
ENST00000617516,8,1,198,0.00063,0.613,0.87879,v36_thyroid_parathyroid
ENST00000614294,8,1,198,0.00063,0.613,0.87879,v36_thyroid_parathyroid
