ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate,Tissue
ENST00000614859,10,3,194,0.00155,0.48247,0.47423,v23_ovary
ENST00000375534,17,4,182,0.00129,0.38849,0.46978,v23_ovary
ENST00000618761,9,2,181,0.00123,0.53837,0.37016,v23_ovary
ENST00000615215,12,2,215,0.00078,0.47248,0.46976,v23_ovary
ENST00000538532,16,2,241,0.00052,0.48885,0.69917,v23_ovary
ENST00000374027,8,2,173,0.00145,0.4711,0.59827,v23_ovary
ENST00000621781,4,1,84,0.00298,0.65774,0.96429,v23_ovary
ENST00000335282,8,1,134,0.00093,0.34888,0.63433,v23_ovary
ENST00000313334,8,1,158,0.00079,0.37816,0.74684,v23_ovary
ENST00000282670,9,3,179,0.00186,0.49597,0.61825,v23_ovary
ENST00000646789,6,1,229,0.00073,0.57715,0.04367,v23_ovary
ENST00000534056,14,3,340,0.00063,0.32206,0.42157,v23_ovary
ENST00000370867,14,4,259,0.0011,0.38803,0.46718,v23_ovary
ENST00000370756,13,4,297,0.00104,0.55115,0.50084,v23_ovary
ENST00000610020,33,12,612,0.00059,0.46366,0.34681,v23_ovary
ENST00000370109,14,3,285,0.00075,0.6188,0.39415,v23_ovary
ENST00000442650,10,1,191,0.00052,0.61937,0.72775,v23_ovary
ENST00000361066,13,4,225,0.00137,0.57641,0.65778,v23_ovary
ENST00000369630,7,2,169,0.00169,0.44548,0.81065,v23_ovary
ENST00000369512,9,2,241,0.00092,0.37437,0.38796,v23_ovary
ENST00000369109,7,1,265,0.00054,0.66361,0.30943,v23_ovary
ENST00000368755,12,2,72,0.00231,0.39352,0.31944,v23_ovary
ENST00000368750,12,2,72,0.00231,0.39352,0.31944,v23_ovary
ENST00000468739,12,2,72,0.00231,0.39352,0.31944,v23_ovary
ENST00000368273,19,6,207,0.00153,0.72591,0.61675,v23_ovary
ENST00000368222,5,1,138,0.00145,0.52609,0.32609,v23_ovary
ENST00000368166,11,2,187,0.00097,0.57073,0.82353,v23_ovary
ENST00000368156,23,4,286,0.00061,0.48054,0.54458,v23_ovary
ENST00000481278,9,4,143,0.00311,0.53768,0.34091,v23_ovary
ENST00000367833,10,3,272,0.0011,0.58015,0.83211,v23_ovary
ENST00000367763,39,13,369,0.0009,0.41929,0.42902,v23_ovary
ENST00000333279,16,5,266,0.00117,0.49507,0.43083,v23_ovary
ENST00000540564,9,3,492,0.00068,0.521,0.42276,v23_ovary
ENST00000367510,21,5,336,0.00071,0.4093,0.44048,v23_ovary
ENST00000462677,3,1,137,0.00243,0.60098,0.74453,v23_ovary
ENST00000391985,10,4,269,0.00149,0.51227,0.34015,v23_ovary
ENST00000367470,21,6,431,0.00066,0.48934,0.50773,v23_ovary
ENST00000614750,9,3,147,0.00227,0.64626,0.5941,v23_ovary
ENST00000243611,10,2,252,0.00079,0.61508,0.5258,v23_ovary
ENST00000367076,10,2,251,0.0008,0.61394,0.5239,v23_ovary
ENST00000391923,10,2,252,0.00079,0.61508,0.5258,v23_ovary
ENST00000469606,3,2,87,0.00766,0.41762,0.32758,v23_ovary
ENST00000693095,3,1,126,0.00265,0.43386,0.1746,v23_ovary
